GEOID,Year,Score,Confidence,normalized_score,cumulative_score,normalized_percentile,cumulative_percentile
18097350800,2027,0.24510021971651813,High,1.1441528117761712,5.380106937666223,88,95.1
18097350800,2028,0.2206086903693234,High,1.0155405724941642,6.395647510160388,85,94.4
18097350900,2024,0.38648434685981314,High,1.8171812008222272,1.8171812008222272,97.4,97.4
18097350900,2025,0.59514236844959811,High,2.6079304589543364,4.425111659776563,100,100
18097350900,2026,0.44071280813208691,High,1.92992068769286,6.3550323474694235,98.1,100
18097350900,2027,0.64787838336447034,High,2.787292598709137,9.142324946178562,100,100
18097350900,2028,0.53299722148603723,High,2.2443193191942052,11.386644265372766,99.6,100
18097351000,2024,1.3959902547865E-2,High,0.10995078417605192,0.10995078417605192,54.9,54.9
18097351000,2025,7.0468099650614291E-2,High,0.41677409073019944,0.5267248749062514,66.5,60.9
18097351000,2026,-4.1665991341872224E-2,High,-0.01096138279462848,0.5157634921116229,46.6,56
18097351000,2027,7.1440825055043622E-2,High,0.4357066086389777,0.9514701007506006,65.4,60.2
18097351000,2028,-4.8126409070316387E-2,High,-0.04152761596752102,0.9099424847830796,46.6,58.6
18097351200,2024,8.8730340568054095E-2,High,0.45261384428689766,0.45261384428689766,66.9,66.9
18097351200,2025,0.21227681860357034,High,1.0089988215422288,1.4616126658291264,84.2,78.9
18097351200,2026,0.37975459569862785,High,1.6846514061861069,3.1462640720152333,96.2,87.2
18097351200,2027,0.30419338114782907,High,1.3852242834866095,4.531488355501843,92.9,90.6
18097351200,2028,0.37671422334543103,High,1.6295809166694644,6.161069272171307,95.9,93.2
18097351500,2024,0.17453335071896317,High,0.8458377279973772,0.8458377279973772,79.7,79.7
18097351500,2025,0.247873681926124,High,1.1576592350528077,2.0034969630501847,88,87.2
18097351500,2026,0.25418040378226187,High,1.1793955826046914,3.182892545654876,90.2,88
18097351500,2027,0.25174428556636358,High,1.1712573818104737,4.35414992746535,89.5,89.5
18097351500,2028,0.23754321814631485,High,1.0821524539975669,5.436302381462917,87.6,89.1
18097351600,2024,0.18908219212266988,High,0.9125131501089262,0.9125131501089262,80.8,80.8
18097351600,2025,0.22706712281117883,High,1.070766419420923,1.983279569529849,85.7,85.3
18097351600,2026,0.30808345345587651,High,1.3962779637752656,3.379557533305115,92.5,90.2
18097351600,2027,0.20368795447319554,High,0.9752108312277916,4.354768364532906,84.2,89.8
18097351600,2028,0.23602729439972236,High,1.0761895754156552,5.430957939948561,87.2,88.7
18097351700,2024,2.3559302147438371E-2,High,0.1539435670072621,0.1539435670072621,56.8,56.8
18097351700,2025,0.39244732355128098,High,1.7614308975157993,1.9153744645230617,97,85
18097351700,2026,0.43245064007100231,High,1.8966773240321837,3.812051788555245,97.4,92.9
18097351700,2027,0.46832072973717032,High,2.0547843563277977,5.866836144883043,97.4,96.2
18097351700,2028,0.52286483960905439,High,2.204463645045805,8.071299789928847,98.5,97.4
18097351900,2024,0.23124651516312855,High,1.105746683883927,1.105746683883927,87.6,87.6
18097351900,2025,0.33781076825585821,High,1.533256498288185,2.6390031821721123,94.4,93.6
18097351900,2026,0.18454251679717074,High,0.8992030732668223,3.538206255438934,82.7,91
18097351900,2027,0.22811306071259049,High,1.0748534322529388,4.613059687691873,86.8,91.4
18097351900,2028,0.1964053546198917,High,0.920336870675049,5.533396558366922,82.3,90.2
18097352100,2024,0.26235711831047315,High,1.2483224766522496,1.2483224766522496,89.8,89.8
18097352100,2025,0.33124362829244836,High,1.5058306620931234,2.754153138745373,94,94.7
18097352100,2026,6.8541849500070598E-2,High,0.4324669406526852,3.1866200793980584,68.4,88.3
18097352100,2027,0.18345931931487919,High,0.8926877992864852,4.079307878684544,82.7,86.8
18097352100,2028,5.2448431756763808E-2,High,0.3540830244720362,4.43339090315658,64.3,83.1
18097352300,2024,2.7336639865554735E-2,High,0.1712546077853351,0.1712546077853351,57.1,57.1
18097352300,2025,1.8513904800632502E-2,High,0.19980182494311885,0.3710564327284539,58.3,58.6
18097352300,2026,-2.0736276142409499E-2,High,0.07325067008859454,0.4443071028170485,50.4,55.6
18097352300,2027,-2.3463582939578495E-2,High,0.04854259925245386,0.4928497020695023,53.4,54.5
18097352300,2028,-3.7143308216363108E-2,High,0.00167435708173472,0.4945240591512371,49.6,53
18097352400,2024,0.13458225372611943,High,0.6627471174186802,0.6627471174186802,75.9,75.9
18097352400,2025,3.3045586714862941E-2,High,0.2604893586395211,0.9232364760582012,61.3,69.2
18097352400,2026,-3.7612215138309715E-2,High,0.00534924603036003,0.9285857220885614,47.4,63.5
18097352400,2027,-2.1376020779598104E-2,High,0.0570588415722774,0.9856445636608387,53.8,60.5
18097352400,2028,-5.3529222956371927E-2,High,-0.06277955774601258,0.922865005914826,45.1,59
18097352500,2024,-9.9046839993677749E-2,High,-0.40794421868574343,-0.40794421868574343,32.3,32.3
18097352500,2025,-1.72208942203756E-2,High,0.05056536129620328,-0.35737885738954017,52.6,42.5
18097352500,2026,1.2213071637569579E-2,High,0.20582448637189177,-0.15155437101764838,57.5,45.9
18097352500,2027,4.0223701929455617E-2,High,0.3083558690242245,0.15680149800657614,61.7,50.4
18097352500,2028,6.3157958044115781E-2,High,0.39620889331261416,0.5530103913191903,66.5,53.8
18097352600,2024,-0.18825284947457666,High,-0.8167635996922883,-0.8167635996922883,18.4,18.4
18097352600,2025,0.27721506728789824,High,1.280195382165831,0.46343178247354266,90.2,60.2
18097352600,2026,0.18663706334256522,High,0.9076306157711588,1.3710623982447014,83.1,70.3
18097352600,2027,0.28421847426087549,High,1.3037363399770343,2.6747987382217357,92.5,78.2
18097352600,2028,0.22523624536274037,High,1.0337430372414116,3.7085417754631473,85.3,78.9
18097352700,2024,-0.17730859731010726,High,-0.7666075348543476,-0.7666075348543476,19.9,19.9
18097352700,2025,0.50828384087895595,High,2.245189941382088,1.4785824065277406,98.9,79.3
18097352700,2026,4.5853879071118223E-2,High,0.34118043496602474,1.8197628414937652,63.5,75.9
18097352700,2027,0.51789032932541734,High,2.257004309286756,4.076767150780522,98.9,86.5
18097352700,2028,8.3348531051860908E-2,High,0.4756284126750051,4.552395563455526,69.9,84.2
18097352800,2024,0.30152805627294593,High,1.4278377212467614,1.4278377212467614,92.9,92.9
18097352800,2025,0.13090983593903208,High,0.6691922161283609,2.0970299373751224,72.9,88.7
18097352800,2026,0.32623585685932371,High,1.4693153243317978,3.56634526170692,94,91.7
18097352800,2027,0.12109429943746781,High,0.6382687301261036,4.204613991833024,74.4,88.3
18097352800,2028,0.28552876664578292,High,1.2709033723943133,5.475517364227337,91.7,89.8
18097353300,2024,3.5241012991343537E-2,High,0.20747930775043863,0.20747930775043863,59.4,59.4
18097353300,2025,-9.8834087801275713E-2,High,-0.29026947563080424,-0.08279016788036558,39.1,48.9
18097353300,2026,-4.7385416639735722E-2,High,-0.03397385769240867,-0.11676402557277424,45.1,47.7
18097353300,2027,-4.4340011666044191E-2,High,-0.03662311663155937,-0.15338714220433364,48.9,47.7
18097353300,2028,-2.644481373168061E-2,High,0.04375683238091225,-0.10963030982342135,52.3,47.7
18097353500,2024,0.3371353116895891,High,1.591021078550632,1.591021078550632,94.7,94.7
18097353500,2025,0.37818185354251999,High,1.70185512390876,3.292876202459392,96.6,97.4
18097353500,2026,0.15836067769828735,High,0.7938587626652235,4.086734965124616,80.1,95.1
18097353500,2027,1.7138636833022497E-2,High,0.21417998669649935,4.300914951821115,57.5,89.1
18097353500,2028,0.3597539791967384,High,1.5628678799447873,5.863782831765902,95.1,92.1
18097353600,2024,0.14628714661927197,High,0.7163890984373599,0.7163890984373599,77.4,77.4
18097353600,2025,0.2442410922297025,High,1.142488733048432,1.858877831485792,87.2,84.2
18097353600,2026,0.20952791951264149,High,0.9997334452633728,2.8586112767491647,86.8,84.6
18097353600,2027,0.2746899880466751,High,1.2648647321768671,4.123476008926032,92.1,87.2
18097353600,2028,0.23827905807382729,High,1.0850468767238697,5.208522885649901,88,88.3
18097354201,2024,-0.1498474673956729,High,-0.6407567967853697,-0.6407567967853697,22.9,22.9
18097354201,2025,-0.76276986511701639,High,-3.063012857705434,-3.703769654490803,0.4,2.3
18097354201,2026,-0.26556543132034,High,-0.911835154859848,-4.615604809350652,16.2,5.3
18097354201,2027,-0.71225847425322064,High,-2.761406879396169,-7.377011688746821,0.8,2.3
18097354201,2028,-0.35657526497565339,High,-1.2548096696509026,-8.631821358397723,10.5,3.8
18097354202,2024,-0.13265382331409895,Low,-0.5619605926778314,-0.5619605926778314,25.9,25.9
18097354202,2025,-0.55950887369743629,Low,-2.214149777798613,-2.7761103704764443,2.6,6.8
18097354202,2026,-0.41671652230949707,Low,-1.5200012740081157,-4.29611164448456,8.3,7.1
18097354202,2027,-0.53490998321675964,Low,-2.0379109501847767,-6.334022594669337,3,5.6
18097354202,2028,-0.50702064648704459,Low,-1.8465858359510297,-8.180608430620365,4.5,5.6
18097354400,2024,-8.6478768709726581E-2,High,-0.35034640489886815,-0.35034640489886815,34.6,34.6
18097354400,2025,-0.13068813545846331,High,-0.42329905899027104,-0.7736454638891392,32,30.8
18097354400,2026,-5.4672493143666914E-2,High,-0.06329387786778584,-0.8369393417569251,43.2,33.8
18097354400,2027,-9.8549581258848412E-2,High,-0.2577718994347479,-1.0947112411916728,38.7,34.6
18097354400,2028,-7.275802233273912E-2,High,-0.13841594527206807,-1.233127186463741,40.2,36.1
18097354500,2024,-0.11039947970616787,High,-0.45997186981662735,-0.45997186981662735,30.1,30.1
18097354500,2025,2.86124791618774E-2,High,0.2419757161314142,-0.21799615368521316,60.2,45.9
18097354500,2026,5.7923094502373901E-2,High,0.3897416981494819,0.1717455444642688,66.2,51.5
18097354500,2027,7.0859672572912688E-2,High,0.4333357880438006,0.6050813325080694,65,56.4
18097354500,2028,8.2433701014283364E-2,High,0.4720299332333957,1.077111265741465,69.5,61.7
18097354700,2024,0.40417858100805926,High,1.8982715432102004,1.8982715432102004,98.1,98.1
18097354700,2025,0.1738686953435889,High,0.848597961661507,2.7468695048717073,79.3,94.4
18097354700,2026,0.26064030434378527,High,1.20538740726752,3.952256912139227,91,94.4
18097354700,2027,0.21027668391809479,High,1.00208965553693,4.954346567676157,85,94
18097354700,2028,0.25695587821636012,High,1.158512056655553,6.11285862433171,89.5,92.9
18097354800,2024,-9.9159163398616522E-4,High,0.04143005746586128,0.04143005746586128,51.1,51.1
18097354800,2025,0.23967675256843413,High,1.1234270360865826,1.1648570935524438,86.5,72.9
18097354800,2026,0.22960576376226466,High,1.0805179406861192,2.245375034238563,89.1,80.5
18097354800,2027,0.30819588152280963,High,1.4015525460562088,3.646927580294772,93.6,83.8
18097354800,2028,0.29644660585604626,High,1.3138486390899324,4.960776219384704,93.2,86.8
18097354900,2024,0.20253033898732109,High,0.97414423425768,0.97414423425768,84.6,84.6
18097354900,2025,0.21427641329812785,High,1.0173495734456457,1.9914938077033255,85,86.5
18097354900,2026,0.3097451974652794,High,1.4029640974882462,3.3944579051915715,92.9,90.6
18097354900,2027,0.25209712510359145,High,1.1726967961937442,4.567154701385316,89.8,91
18097354900,2028,0.31497411411991849,High,1.3867265014831898,5.953881202868506,94,92.5
18097355000,2024,4.780029588720739E-2,High,0.26503684551332396,0.26503684551332396,61.7,61.7
18097355000,2025,0.16525121574553711,High,0.8126094514139289,1.0776462969272529,78.6,71.4
18097355000,2026,8.8810004840252713E-2,High,0.51401716496709,1.5916634618943428,71.1,72.9
18097355000,2027,0.18127205782108227,High,0.8837648319827626,2.4754282938771057,82,75.6
18097355000,2028,9.5990174104603962E-2,High,0.5253542532846118,3.0007825471617173,71.1,75.6
18097355100,2024,0.19620933671566729,High,0.9451759141739104,0.9451759141739104,83.5,83.5
18097355100,2025,0.12374624854561644,High,0.6392754828905306,1.584451397064441,72.6,81.2
18097355100,2026,0.20569683251485987,High,0.9843188207554532,2.5687702178198943,86.5,83.8
18097355100,2027,0.14106051935450997,High,0.719721235006732,3.2884914528266265,77.4,80.5
18097355100,2028,0.19717935499852721,High,0.923381397347668,4.211872850174294,82.7,82
18097355300,2024,2.3005164143249424E-2,High,0.15140402558866253,0.15140402558866253,56.4,56.4
18097355300,2025,6.594648456984617E-2,High,0.3978908211131045,0.549294846701767,66.2,61.3
18097355300,2026,0.11637252032575525,High,0.624916715655643,1.17421156235741,73.7,67.3
18097355300,2027,0.13941327381845195,High,0.7130012712067321,1.887212833564142,77.1,68.8
18097355300,2028,0.16149099747290618,High,0.7830014190067497,2.670214252570892,80.1,72.2
18097355400,2024,3.9622219609727158E-2,High,0.22755780008758203,0.22755780008758203,60.5,60.5
18097355400,2025,-1.6130869942346346E-2,High,0.05511754496587316,0.2826753450534552,53,57.1
18097355400,2026,7.9523604167420173E-2,High,0.47665273563288463,0.7593280806863398,69.9,60.9
18097355400,2027,3.0222203864024903E-2,High,0.26755460201560316,1.026882682701943,60.2,61.3
18097355400,2028,9.3775280664465083E-2,High,0.51664198085988855,1.5435246635618316,70.7,63.9
18097355500,2024,-8.8392932856307074E-2,High,-0.3591187668294567,-0.3591187668294567,34.2,34.2
18097355500,2025,0.1087743669687444,High,0.5767495775577698,0.21763081072831308,70.3,54.5
18097355500,2026,0.19469516736911613,High,0.9400529146870962,1.157683725415409,84.6,66.5
18097355500,2027,0.11251606149535288,High,0.6032736749403738,1.760957400355783,71.8,67.3
18097355500,2028,0.18290282395364585,High,0.8672247328829303,2.628182133238713,81.2,71.4
18097355600,2024,-1.9741032599693842E-3,High,0.03692733621307168,0.03692733621307168,50.8,50.8
18097355600,2025,0.10285440076870209,High,0.5520264828487664,0.5889538190618381,69.2,62
18097355600,2026,0.13416188178334953,High,0.6964933536341739,1.285447172696012,77.4,68
18097355600,2027,0.12022604504807076,High,0.6347266728321423,1.9201738455281545,73.7,69.9
18097355600,2028,0.16759949266479346,High,0.807029154721881,2.7272030002500354,80.5,72.9
18097355700,2024,6.2748334364199021E-2,High,0.3335417351837251,0.3335417351837251,63.5,63.5
18097355700,2025,0.13506286221652791,High,0.6865361769750926,1.0200779121588175,74.4,71.1
18097355700,2026,0.15351797439519801,High,0.7743738350027588,1.7944517471615766,79.3,75.6
18097355700,2027,0.1459635858718813,High,0.7397233711694893,2.5341751183310657,78.2,76.3
18097355700,2028,0.14804499174437941,High,0.7301116217784137,3.2642867401094797,77.8,75.9
18097355900,2024,0.20062699155450664,High,0.9654214439002634,0.9654214439002634,84.2,84.2
18097355900,2025,0.40448364004568316,High,1.811697230562856,2.7771186744631193,97.4,95.1
18097355900,2026,0.43278444627825413,High,1.8980204147388624,4.6751390892019815,97.7,97.4
18097355900,2027,0.540554398322454,High,2.3494627314751413,7.024601820677123,99.2,98.5
18097355900,2028,0.48505674874903004,High,2.055745706086821,9.080347526763944,97.7,98.5
18097356200,2024,-1.3384335693367062E-2,High,-0.01536425476501446,-0.01536425476501446,48.5,48.5
18097356200,2025,-0.28258877342992234,High,-1.0576698867999923,-1.0730341415650069,12.4,26.3
18097356200,2026,-0.16149274364429372,High,-0.4930920140788717,-1.5661261556438786,26.3,25.2
18097356200,2027,-0.22984492837767526,High,-0.7933933113211261,-2.3595194669650046,16.9,21.4
18097356200,2028,-0.18931432001603124,High,-0.5968895674479167,-2.9564090344129212,20.7,22.2
18097356400,2024,0.17907177634373975,High,0.8666367343139044,0.8666367343139044,80.1,80.1
18097356400,2025,0.36582245894640858,High,1.650239544896937,2.5168762792108414,95.9,92.9
18097356400,2026,0.22134044838319195,High,1.047261913589446,3.564138192800287,88.7,91.4
18097356400,2027,0.33591790387413034,High,1.514644967669,5.078783160469287,95.5,94.4
18097356400,2028,0.26949246208571925,High,1.2078246474853858,6.286607807954673,90.2,93.6
18097356900,2024,-8.9892630038749047E-2,High,-0.36599168130451193,-0.36599168130451193,33.8,33.8
18097356900,2025,-9.9636745363044343E-2,High,-0.2936215520190717,-0.6596132333235836,38.7,32.7
18097356900,2026,-7.3514554829276022E-3,High,0.12710535537536233,-0.5325078779482213,53,39.1
18097356900,2027,1.1063860057317059E-2,High,0.189397840299848,-0.3431100376483733,56.8,44.7
18097356900,2028,4.0881949606065407E-2,High,0.3085863239687982,-0.03452371367957507,62.8,48.5
18097357000,2024,8.002087339053085E-2,High,0.4126995044220001,0.4126995044220001,65.8,65.8
18097357000,2025,0.25181800612499122,High,1.174131609630033,1.586831114052033,88.3,81.6
18097357000,2026,0.34738531032349174,High,1.5544115082312089,3.141242622283242,95.1,86.8
18097357000,2027,0.35751329160251599,High,1.6027436879903163,4.743986310273558,96.2,92.1
18097357000,2028,0.38141085011901554,High,1.6480550749233949,6.392041385196953,96.2,94
18097357100,2024,0.300499858842458,High,1.4231256279748994,1.4231256279748994,92.5,92.5
18097357100,2025,0.53987333299818796,High,2.377114682011098,3.800240309985998,99.6,98.9
18097357100,2026,0.5363276676187323,High,2.3146332137246532,6.114873523710651,100,99.6
18097357100,2027,0.54435436884589994,High,2.3649647703634855,8.479838294074137,99.6,99.6
18097357100,2028,0.52758296719268327,High,2.22302237663002,10.702860670704156,98.9,99.6
18097357200,2024,0.12884930760037944,High,0.6364737811254483,0.6364737811254483,75.2,75.2
18097357200,2025,0.31792292023730179,High,1.4502004244008848,2.086674205526333,93.6,88.3
18097357200,2026,0.19194822289955599,High,0.9290004072481124,3.015674612774445,83.8,85.7
18097357200,2027,0.25857257419224555,High,1.1991134915266282,4.214788104301073,90.6,88.7
18097357200,2028,0.19758523233831923,High,0.9249779138622812,5.139766018163355,83.1,88
18097357300,2024,0.10954595182782823,High,0.5480090464712962,0.5480090464712962,72.2,72.2
18097357300,2025,-0.30305931618251447,High,-1.1431594234148164,-0.5951503769435201,9,35.7
18097357300,2026,0.26338320127732018,High,1.216423629185437,0.6212732522419168,91.4,57.9
18097357300,2027,-0.11160724216034033,High,-0.31104083029534324,0.3102324219465735,33.8,51.5
18097357300,2028,0.12941164817360451,High,0.6568174567273491,0.9670498786739228,75.2,59.4
18097357400,2024,-2.1503290264340169E-2,High,-0.05257235320412466,-0.05257235320412466,46.2,46.2
18097357400,2025,-0.14025713148416599,High,-0.4632613133375734,-0.515833666541698,30.5,38.3
18097357400,2026,-1.8337401481438018E-2,High,0.08290269630513568,-0.4329309702365624,51.9,41.7
18097357400,2027,-0.1454949354515519,High,-0.4492862024621423,-0.8822171726987047,29.7,39.1
18097357400,2028,-2.8384267729198609E-2,High,0.03612799964549354,-0.8460891730532112,51.5,39.5
18097357500,2024,-9.5496306677597773E-2,High,-0.3916725925815208,-0.3916725925815208,33.5,33.5
18097357500,2025,0.1527069025928674,High,0.7602216114072355,0.3685490188257148,77.1,58.3
18097357500,2026,-4.9394331612006376E-2,High,-0.04205685606436442,0.32649216276135035,44.4,53.4
18097357500,2027,0.1439983987341644,High,0.7317063596574801,1.0581985224188304,77.8,61.7
18097357500,2028,1.94920103478501E-3,High,0.1554445494484911,1.2136430718673217,57.1,62
18097357601,2024,6.530431794118749E-2,High,0.3452554709498235,0.3452554709498235,64.7,64.7
18097357601,2025,4.269601508462878E-2,High,0.3007916925559662,0.6460471635057897,62.8,62.8
18097357601,2026,0.13082945669087925,High,0.6830851273185243,1.329132290824314,76.3,69.9
18097357601,2027,8.0227161061266372E-2,High,0.4715506031158111,1.8006828939401252,68,67.7
18097357601,2028,0.18655656845661422,High,0.881596718868044,2.682279612808169,81.6,72.6
18097357602,2024,9.9015765204743825E-2,Low,0.4997505894213308,0.4997505894213308,67.7,67.7
18097357602,2025,0.28762261278267459,Low,1.323659605484163,1.8234101949054935,91.4,83.8
18097357602,2026,0.13937038045079336,Low,0.7174500824307624,2.540860277336256,78.6,83.1
18097357602,2027,0.3582347898274994,Low,1.605687051227624,4.14654732856388,96.6,87.6
18097357602,2028,0.29443522127481908,Low,1.305936867758197,5.452484196322077,92.5,89.5
18097357800,2024,1.4237028343050972E-2,High,0.11122081516060274,0.11122081516060274,55.3,55.3
18097357800,2025,-8.1602154230177443E-2,High,-0.2183050908181896,-0.10708427565758684,45.1,48.1
18097357800,2026,6.9781817522523798E-2,High,0.4374560316023324,0.3303717559447456,68.8,53.8
18097357800,2027,-2.5308503351710886E-2,High,0.04101621771914626,0.3713879736638918,52.6,53.4
18097357800,2028,8.6984371116265252E-2,High,0.4899299716393174,0.8613179453032093,70.3,57.9
18097357900,2024,8.0727424046251745E-2,High,0.4159375329292997,0.4159375329292997,66.2,66.2
18097357900,2025,9.0293792999836531E-2,High,0.49957059290296113,0.9155081258322608,68,68.4
18097357900,2026,0.21735877635207354,High,1.031241400531686,1.9467495263639467,88.3,78.2
18097357900,2027,0.13116730058413362,High,0.6793616950674072,2.626111221431354,75.6,77.1
18097357900,2028,0.21910759925038559,High,1.0096360379799896,3.6357472594113434,84.6,77.8
18097358000,2024,-0.3495703729498596,High,-1.5560605425377736,-1.5560605425377736,6,6
18097358000,2025,-8.7813305905513964E-2,High,-0.2442442407951324,-1.800304783332906,43.2,14.3
18097358000,2026,-3.6599714069738484E-3,High,0.1419582785641964,-1.6583465047687096,54.1,24.1
18097358000,2027,-1.0171665558751361E-2,High,0.10276718306616954,-1.55557932170254,54.9,31.6
18097358000,2028,2.0718786827585951E-2,High,0.22927462260805864,-1.3263046990944811,60.5,35.3
18097358100,2024,-2.3156417567765583E-2,High,-0.06014841769623835,-0.06014841769623835,45.5,45.5
18097358100,2025,-0.10362350228648881,High,-0.3102711350858446,-0.37041955278208294,37.6,42.1
18097358100,2026,-0.1225229132564998,High,-0.33629439948202444,-0.7067139522641074,32.3,36.5
18097358100,2027,-0.13230205848921914,High,-0.3954656555770146,-1.102179607841122,31.2,34.2
18097358100,2028,-0.13604606838539657,High,-0.387359162334745,-1.4895387701758669,30.8,33.1
18097360101,2024,0.37034373360027684,High,1.7432108981461216,1.7432108981461216,96.6,96.6
18097360101,2025,0.35001373298782351,High,1.584218791416962,3.3274296895630835,95.1,97.7
18097360101,2026,0.31080796396696325,High,1.4072402067419745,4.734669896305058,93.2,98.1
18097360101,2027,0.30871293927013338,High,1.40366189118325,6.138331787488308,94,97.4
18097360101,2028,0.28764156622049847,High,1.2792140591028385,7.417545846591146,92.1,96.2
18097360102,2024,0.10434147479210866,High,0.5241576143470822,0.5241576143470822,71.4,71.4
18097360102,2025,0.13865770621391399,High,0.7015490445503894,1.2257066588974714,75.6,75.2
18097360102,2026,4.4677581962777976E-2,High,0.33644752802725886,1.5621541869247304,63.2,72.2
18097360102,2027,6.3103776751142759E-2,High,0.4016954903359134,1.9638496772606435,63.9,70.7
18097360102,2028,4.9081148210680478E-2,High,0.3408378312482362,2.30468750850888,63.5,68.4
18097360201,2024,6.2872845104234715E-2,High,0.3341123514904769,0.3341123514904769,63.9,63.9
18097360201,2025,-0.10807250566801374,High,-0.3288511621071696,0.00526118938330733,35.7,50.8
18097360201,2026,-8.4763032205268207E-2,High,-0.1843650937248131,-0.17910390434150578,38.3,45.5
18097360201,2027,-9.4692794082232246E-2,High,-0.2420380761255728,-0.42114198046707857,39.8,43.6
18097360201,2028,-8.671743072515195E-2,High,-0.19332520934711311,-0.6144671898141917,38.7,41.4
18097360202,2024,-0.38725916103296149,High,-1.728783289633862,-1.728783289633862,4.9,4.9
18097360202,2025,-0.3822089064261151,High,-1.4737057052090197,-3.2024889948428816,6,3.8
18097360202,2026,-0.46364024993155983,High,-1.7088019048016263,-4.911290899644508,5.6,4.1
18097360202,2027,-0.47612734861877382,High,-1.798106277523536,-6.709397177168044,4.9,4.5
18097360202,2028,-0.49671371533622188,High,-1.8060435730947155,-8.51544075026276,5.6,4.9
18097360301,2024,-3.1718681367898495E-2,High,-0.09938814388906404,-0.09938814388906404,44.7,44.7
18097360301,2025,-0.36317840193163692,High,-1.3942300884438876,-1.4936182323329517,6.8,18.8
18097360301,2026,-0.33910651682839782,High,-1.2077324340570903,-2.7013506663900424,10.5,14.7
18097360301,2027,-0.4172140320648674,High,-1.557768485789348,-4.25911915217939,6.8,12.4
18097360301,2028,-0.41797473654093009,High,-1.496324188280389,-5.755443340459779,9,10.2
18097360302,2024,0.22436344692092774,High,1.0742024895569195,1.0742024895569195,86.5,86.5
18097360302,2025,4.9267380808881774E-2,High,0.3282351764675878,1.4024376660245077,64.3,77.8
18097360302,2026,7.5447010736202885E-2,High,0.4602503002274624,1.8626879662519695,69.2,76.3
18097360302,2027,4.3049151738191911E-2,High,0.31988233549070005,2.1825703017426696,62.4,72.2
18097360302,2028,5.3548448204384091E-2,High,0.35840993374435925,2.5409802354870292,65.4,69.5
18097360401,2024,-2.7858196104586092E-5,High,0.0458467207581972,0.0458467207581972,51.5,51.5
18097360401,2025,-0.19160026353840701,High,-0.6776816450659529,-0.6318349243077557,22.2,34.2
18097360401,2026,-0.2178044917736478,High,-0.719665948134966,-1.3515008724427215,18.4,29.3
18097360401,2027,-0.18082059485359503,High,-0.593397779756769,-1.9448986521994909,25.2,27.1
18097360401,2028,-0.29134566157031633,High,-0.998229346315651,-2.9431279985151417,13.5,22.6
18097360402,2024,0.41296547148514884,High,1.9385407038499356,1.9385407038499356,98.5,98.5
18097360402,2025,-1.7791083891567864E-3,High,0.1150536912428574,2.053594395092793,54.9,87.6
18097360402,2026,-7.1008037818271336E-2,High,-0.12902099067863543,1.9245734044141576,40.2,77.4
18097360402,2027,-2.0561652644701434E-2,High,0.06038106905238651,1.984954473466544,54.1,71.1
18097360402,2028,-3.9439682399230833E-2,High,-0.00735841944271547,1.9775960540238289,48.1,66.9
18097360405,2024,-0.20720800033775202,High,-0.9036325571522488,-0.9036325571522488,15,15
18097360405,2025,-0.16601114865391725,High,-0.5708158135001771,-1.4744483706524258,25.2,19.2
18097360405,2026,-9.7598813720236724E-2,High,-0.23601068476294496,-1.710459055415371,36.1,23.3
18097360405,2027,-7.1514409290182365E-2,High,-0.1474814946472691,-1.85794055006264,45.5,27.8
18097360405,2028,-0.1194873133575905,High,-0.3222253810872557,-2.1801659311498955,32.3,28.6
18097360406,2024,0.34000962435023563,Low,1.6041936745403271,1.6041936745403271,95.1,95.1
18097360406,2025,0.15551052733284823,Low,0.7719301714957298,2.376123846036057,77.8,91.7
18097360406,2026,0.18820271824925314,Low,0.9139301288100302,3.2900539748460873,83.5,89.8
18097360406,2027,0.1021832779297582,Low,0.5611209235781239,3.851174898424211,69.9,85.3
18097360406,2028,0.23200558911242863,Low,1.0603702174998826,4.911545115924094,86.5,86.5
18097360407,2024,7.4105301025187836E-2,High,0.3855892161491367,0.3855892161491367,65,65
18097360407,2025,4.7472139615536132E-2,High,0.3207378502078076,0.7063270663569443,63.5,64.3
18097360407,2026,-9.2261740622823565E-3,High,0.11956230480629218,0.8258893711632365,52.6,61.3
18097360407,2027,3.731179058659434E-2,High,0.2964766813837078,1.1223660525469443,61.3,63.2
18097360407,2028,-7.5657096453912095E-3,High,0.11801769520786104,1.2403837477548054,56,62.4
18097360501,2024,5.3647640909402966E-2,High,0.2918344568672716,0.2918344568672716,62.4,62.4
18097360501,2025,-8.9502024156083271E-2,High,-0.251296703568543,0.04053775329872861,42.9,51.5
18097360501,2026,9.8302011532630157E-2,High,0.5522088633217297,0.5927466166204582,71.8,57.1
18097360501,2027,0.11645167616803011,High,0.6193290762465016,1.2120756928669598,72.9,63.9
18097360501,2028,0.13030563715035409,High,0.6603339579589631,1.872409650825923,75.6,64.7
18097360502,2024,-0.20015815755540939,High,-0.8713240570944369,-0.8713240570944369,16.2,16.2
18097360502,2025,-0.2910905884216678,High,-1.0931753559423407,-1.9644994130367777,10.5,12
18097360502,2026,-0.17257014634016771,High,-0.5376626550428559,-2.5021620680796337,25.2,15.8
18097360502,2027,-0.16820322348837094,High,-0.5419250169114891,-3.044087084991123,27.4,18.8
18097360502,2028,-0.20830256976861231,High,-0.6715797542150056,-3.715666839206128,18,17.3
18097360601,2024,-3.4532739091628503E-2,High,-0.11228459944656012,-0.11228459944656012,44,44
