GEOID,value,zscore_raw,zscore
18097360302,170611.65565428376,-0.7517521256791736,-0.7517521256791736
18097360401,204593.64898869928,-0.2321532799510464,-0.2321532799510464
18097360402,201597.56905,-0.27796459132814355,-0.27796459132814355
18097360405,204674.92643333337,-0.23091051393670448,-0.23091051393670448
18097360406,201597.56905,-0.27796459132814355,-0.27796459132814355
18097360407,201651.47899746217,-0.2771402857555142,-0.2771402857555142
18097360501,204674.92643333337,-0.23091051393670448,-0.23091051393670448
18097360502,204322.4076699503,-0.23630067279962916,-0.23630067279962916
18097360601,174448.35655833333,-0.693087369273338,-0.693087369273338
18097360602,174448.35655833333,-0.693087369273338,-0.693087369273338
18097360700,174448.35655833333,-0.693087369273338,-0.693087369273338
18097360800,174448.35655833333,-0.693087369273338,-0.693087369273338
18097360900,139853.46835716598,-1.2220576330399247,-1.2220576330399247
18097361000,174448.35655833333,-0.693087369273338,-0.693087369273338
18097361100,174409.10442536167,-0.6936875507513264,-0.6936875507513264
18097361200,174302.7634995223,-0.6953135478426695,-0.6953135478426695
18097361300,174448.35655833333,-0.693087369273338,-0.693087369273338
18097361401,277586.1351527382,0.8839322652500428,0.8839322652500428
18097361402,195488.986782654,-0.3713673609630187,-0.3713673609630187
18097361601,246177.9919921011,0.4036886617589263,0.4036886617589263
18097361602,277798.65036666667,0.8871817114720533,0.8871817114720533
18097370201,193138.15216526887,-0.4073126023639689,-0.4073126023639689
18097370203,144237.3303301273,-1.1550265557700923,-1.1550265557700923
18097370204,193298.78156666667,-0.40485651184759025,-0.40485651184759025
18097370303,152424.3631947172,-1.0298434099635478,-1.0298434099635478
18097370304,193298.78156666667,-0.40485651184759025,-0.40485651184759025
18097370305,193298.78156666664,-0.4048565118475907,-0.4048565118475907
18097370306,193298.78156666664,-0.4048565118475907,-0.4048565118475907
18097380101,247204.71463333335,0.4193876790007113,0.4193876790007113
18097380102,247204.71463333332,0.41938767900071083,0.41938767900071083
18097380103,246887.68924876532,0.4145402286976346,0.4145402286976346
18097380200,206816.58603474768,-0.1981636457384096,-0.1981636457384096
18097380301,243660.43397466996,0.3651941500615796,0.3651941500615796
18097380302,215630.715714124,-0.06339192818693436,-0.06339192818693436
18097380402,248221.30316666665,0.43493174150764713,0.43493174150764713
18097380403,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097380404,242827.18883270604,0.3524534844475192,0.3524534844475192
18097380501,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097380502,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097380600,225503.88693045237,0.08757297599615411,0.08757297599615411
18097380700,232021.9711474238,0.18723720116881612,0.18723720116881612
18097380800,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097380901,229089.9257316394,0.1424050043441201,0.1424050043441201
18097380902,248221.30316666665,0.43493174150764713,0.43493174150764713
18097381002,228256.07217298908,0.12965503578526558,0.12965503578526558
18097381003,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097381004,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097381101,234661.24215216943,0.22759275518632227,0.22759275518632227
18097381102,241412.6803426965,0.33082505990371097,0.33082505990371097
18097381203,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097381204,215732.21286666667,-0.061839994408745706,-0.061839994408745706
18097381205,228578.3634701367,0.13458300408712892,0.13458300408712892
18097381206,215959.05931611377,-0.058371417620730656,-0.058371417620730656
18097381207,247204.71463333332,0.41938767900071083,0.41938767900071083
18097390102,191835.09530206336,-0.42723688506795,-0.42723688506795
18097390103,234279.71634948824,0.22175906659902342,0.22175906659902342
18097390104,276916.3191195643,0.8736904988456317,0.8736904988456317
18097390200,277798.65036666667,0.8871817114720533,0.8871817114720533
18097390300,277798.65036666667,0.8871817114720533,0.8871817114720533
