GEOID,NAME,value,zscore
18097370202,"Census Tract 3702.02, Marion County, Indiana",48.95933425938905,0.16716093961457731
18097370203,Census Tract 3702.03; Marion County; Indiana,64.99466382070437,1.0921827660974477
18097370204,Census Tract 3702.04; Marion County; Indiana,56.34095634095634,0.5929807841140856
18097370301,"Census Tract 3703.01, Marion County, Indiana",54.87329873580169,0.5083167731013759
18097370302,"Census Tract 3703.02, Marion County, Indiana",40.57018279389568,-0.3167797353543497
18097370303,Census Tract 3703.03; Marion County; Indiana,44.46002805049088,-0.0923882284487524
18097370304,Census Tract 3703.04; Marion County; Indiana,63.95348837209303,1.0321210123629276
18097370305,Census Tract 3703.05; Marion County; Indiana,82.80701754385964,2.1197148733702407
18097370306,Census Tract 3703.06; Marion County; Indiana,30.319148936170212,-0.9081258642974676
18097380100,"Census Tract 3801, Marion County, Indiana",59.57557502738226,0.7795745721526954
18097380101,Census Tract 3801.01; Marion County; Indiana,30.434782608695652,-0.9014553639779449
18097380102,Census Tract 3801.02; Marion County; Indiana,11.699779249448124,-1.9822118872702743
18097380103,Census Tract 3801.03; Marion County; Indiana,48.833333333333336,0.1598923888615093
18097380200,Census Tract 3802; Marion County; Indiana,67.62246117084827,1.243771163152978
18097380300,"Census Tract 3803, Marion County, Indiana",96.08050517933243,2.885415742155858
18097380301,Census Tract 3803.01; Marion County; Indiana,90.8695652173913,2.5848149230173467
18097380302,Census Tract 3803.02; Marion County; Indiana,51.53061224489796,0.3154889330902253
18097380402,Census Tract 3804.02; Marion County; Indiana,52.42445537596627,0.36705160303900264
18097380403,Census Tract 3804.03; Marion County; Indiana,38.26086956521739,-0.4499959023526553
18097380404,Census Tract 3804.04; Marion County; Indiana,64.05405405405405,1.0379222932442074
18097380501,Census Tract 3805.01; Marion County; Indiana,68.39378238341969,1.2882659740721791
18097380502,Census Tract 3805.02; Marion County; Indiana,58.38800374882849,0.7110677573120096
18097380600,Census Tract 3806; Marion County; Indiana,49.869678540399654,0.21967550293107885
18097380700,Census Tract 3807; Marion County; Indiana,68.25525040387723,1.2802745508680184
18097380800,Census Tract 3808; Marion County; Indiana,43.32493702770781,-0.15786764170959053
18097380901,Census Tract 3809.01; Marion County; Indiana,0,-2.6571310480762933
18097380902,Census Tract 3809.02; Marion County; Indiana,29.577464788732396,-0.9509110170511377
18097381001,"Census Tract 3810.01, Marion County, Indiana",53.37506973284571,0.42188920555406634
18097381002,Census Tract 3810.02; Marion County; Indiana,31.25,-0.8544283367253105
18097381003,Census Tract 3810.03; Marion County; Indiana,54.63258785942492,0.49443100831750175
18097381004,Census Tract 3810.04; Marion County; Indiana,58.215547703180214,0.7011193739174811
18097381101,Census Tract 3811.01; Marion County; Indiana,53.97170837867247,0.4563071928989839
18097381102,Census Tract 3811.02; Marion County; Indiana,38.888888888888886,-0.413767673950626
18097381201,"Census Tract 3812.01, Marion County, Indiana",10.927912238154915,-2.026738183400215
18097381203,Census Tract 3812.03; Marion County; Indiana,61.01485148514851,0.8626013744822592
18097381204,Census Tract 3812.04; Marion County; Indiana,66.83453237410072,1.1983183190490316
18097381205,Census Tract 3812.05; Marion County; Indiana,41.1651728553137,-0.28245684905210505
18097381206,Census Tract 3812.06; Marion County; Indiana,32.03125,-0.809360768941536
18097381207,Census Tract 3812.07; Marion County; Indiana,0,-2.6571310480762933
18097390101,"Census Tract 3901.01, Marion County, Indiana",13.743894263001629,-1.8642940735983973
18097390102,Census Tract 3901.02; Marion County; Indiana,59.67460778617083,0.7852874240816788
18097390103,Census Tract 3901.03; Marion County; Indiana,41.1764705882353,-0.2818051225314687
