GEOID,value,zscore_raw,zscore
18097330701,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097330702,1413.2459365057173,0.5646744989794703,0.5646744989794703
18097330803,1472.8939566666666,0.765862263342718,0.765862263342718
18097330804,1469.901385757595,0.755768572902197,0.755768572902197
18097330805,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097330806,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097330900,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097331000,1083.718461558295,-0.5467940091461632,-0.5467940091461632
18097340101,1464.549948992156,0.7377186259623849,0.7377186259623849
18097340102,1113.8873445471318,-0.44503689959780374,-0.44503689959780374
18097340108,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340111,1241.5842058319165,-0.014326107038939004,-0.014326107038939004
18097340112,1194.290846999653,-0.1738426359533586,-0.1738426359533586
18097340113,1759.3950937106658,1.7322065459170308,1.7322065459170308
18097340114,1776.2406130516208,1.7890250684195326,1.7890250684195326
18097340115,1143.1398265833334,-0.3463707335279288,-0.3463707335279288
18097340201,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340202,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340301,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340302,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340400,922.3402808454362,-1.0911090644828056,-1.0911090644828056
18097340500,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097340600,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097340700,918.5980133649592,-1.103731418519283,-1.103731418519283
18097340800,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340901,1143.1398265833334,-0.3463707335279288,-0.3463707335279288
18097340903,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097340904,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097341000,1043.3955795912204,-0.6827997047878432,-0.6827997047878432
18097341100,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097341200,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097341600,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097341701,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097341702,1031.2562115063365,-0.7237447741998754,-0.7237447741998754
18097341902,1159.815663198308,-0.2901245366147584,-0.2901245366147584
18097341903,1058.7272958600165,-0.6310871129591855,-0.6310871129591855
18097341904,1049.45928525,-0.6623473346680163,-0.6623473346680163
18097342101,1198.2701587147092,-0.16042075161425756,-0.16042075161425756
18097342200,1233.1973906666667,-0.04261413049171166,-0.04261413049171166
18097342300,1233.1973906666667,-0.04261413049171166,-0.04261413049171166
18097342400,1235.712367159295,-0.03413132592229449,-0.03413132592229449
18097342500,1233.1973906666667,-0.04261413049171166,-0.04261413049171166
18097342600,1280.9151462706282,0.11833385310419611,0.11833385310419611
18097350100,1109.50690425,-0.459811756968235,-0.459811756968235
18097350300,1157.5801647518294,-0.29766468519757694,-0.29766468519757694
18097350400,1382.211927,0.45999939031977555,0.45999939031977555
18097350500,958.0740514,-0.970582056365131,-0.970582056365131
18097350600,958.0740514,-0.970582056365131,-0.970582056365131
18097350700,958.0740514,-0.970582056365131,-0.970582056365131
18097350800,1051.3157343987632,-0.6560856875440059,-0.6560856875440059
18097350900,1382.211927,0.45999939031977555,0.45999939031977555
18097351000,1179.9237483405025,-0.2223016535673761,-0.2223016535673761
18097351200,1109.50690425,-0.459811756968235,-0.459811756968235
18097351500,1165.2944392350546,-0.2716450850033596,-0.2716450850033596
18097351600,1265.9303600912283,0.06779142734119536,0.06779142734119536
18097351700,1325.505699228118,0.26873404471209134,0.26873404471209134
18097351900,958.0740514,-0.970582056365131,-0.970582056365131
18097352100,958.0740514,-0.970582056365131,-0.970582056365131
18097352300,958.0740514,-0.970582056365131,-0.970582056365131
18097352400,959.6696434630858,-0.9652002582913346,-0.9652002582913346
18097352500,1007.1598471424908,-0.8050197882332532,-0.8050197882332532
18097352600,993.4246391985312,-0.8513474915141523,-0.8513474915141523
18097352700,1004.772204056461,-0.8130731079122555,-0.8130731079122555
18097352800,1122.708137858663,-0.4152851042914598,-0.4152851042914598
18097353300,1301.426652333333,0.18751744104799978,0.18751744104799978
18097353500,1301.426652333333,0.18751744104799978,0.18751744104799978
18097353600,1232.3984092453231,-0.045309027748890375,-0.045309027748890375
18097354201,1642.1252063319712,1.3366650609660249,1.3366650609660249
18097354202,1504.220519901079,0.871524131168492,0.871524131168492
18097354400,1221.769982299588,-0.08115781954685297,-0.08115781954685297
18097354500,1010.5633034,-0.793540216007574,-0.793540216007574
18097354700,1010.5633034,-0.793540216007574,-0.793540216007574
18097354800,1010.5633034,-0.793540216007574,-0.793540216007574
18097354900,1010.5633034,-0.793540216007574,-0.793540216007574
18097355000,1010.5633034,-0.793540216007574,-0.793540216007574
18097355100,1010.5633034,-0.793540216007574,-0.793540216007574
18097355300,1005.5216619631364,-0.8105452493123971,-0.8105452493123971
18097355400,1008.1374145952864,-0.8017225352848479,-0.8017225352848479
18097355500,1089.85998969805,-0.5260791503314495,-0.5260791503314495
18097355600,1035.8561425333169,-0.7082295930246049,-0.7082295930246049
18097355700,1097.0819438008446,-0.5017201054485739,-0.5017201054485739
18097355900,1218.6420046206986,-0.09170822565414424,-0.09170822565414424
