GEOID,year,delta_sum_value,zscore_sum_value,delta_n_indicators,zscore_n_indicators,baseline_sum,baseline_n
18097322700,2025,-2.6483407111731947,-4.37400932047627,7,7,-4.689459772580823,7
18097322700,2026,3.3826351132593118,-4.250033825204044,7,7,-4.689459772580823,7
18097322700,2027,0.28630879541725357,-4.03630076602996,7,7,-4.689459772580823,7
18097322700,2028,0.24636898163664708,-3.765073538365752,7,7,-4.689459772580823,7
18097330103,2024,-1.3702757908339467,2.0453294068545844,4,5,2.340204428253122,7
18097330103,2025,-1.7386386293599347,1.9185309647006576,5,5,2.340204428253122,7
18097330103,2026,-0.8007965139091928,1.90966357843872,5,5,2.340204428253122,7
18097330103,2027,-1.9122069447166745,1.7720329987642647,5,5,2.340204428253122,7
18097330103,2028,-1.7107452118615951,1.6351925580309192,5,5,2.340204428253122,7
18097330105,2024,-1.4705422841644242,2.0746902351401126,4,6,1.367926717438485,7
18097330105,2025,-2.460524427242105,1.8559829939412122,6,6,1.367926717438485,7
18097330105,2026,-0.8848432086651938,1.8135408960119181,6,6,1.367926717438485,7
18097330105,2027,-2.8901574960985985,1.5481219509485005,6,6,1.367926717438485,7
18097330105,2028,-2.697298906521008,1.290817661117732,6,6,1.367926717438485,7
18097330106,2024,-1.6132746766463129,0.5684613214491179,4,6,-0.23150653236656812,7
18097330106,2025,-3.218760271964489,0.27247906127021315,6,6,-0.23150653236656812,7
18097330106,2026,-0.6173441831461108,0.25345863817381586,6,6,-0.23150653236656812,7
18097330106,2027,-3.4967451215265952,-0.05577893399371189,6,6,-0.23150653236656812,7
18097330106,2028,-3.245848190842788,-0.3388480764718331,6,6,-0.23150653236656812,7
18097330107,2024,-0.4555050315014026,6.0102496673474395,4,4,3.992370597540043,7
18097330107,2025,-0.9187886199830115,5.955297506474185,4,4,3.992370597540043,7
18097330107,2026,-0.8450134578415391,5.926965314605088,4,4,3.992370597540043,7
18097330107,2027,-1.122593924305813,5.7896032088598695,4,4,3.992370597540043,7
18097330107,2028,-1.2183969528053495,5.606302173189329,4,4,3.992370597540043,7
18097330108,2024,-0.6128643080878522,6.0544530251414805,4,5,5.922893490926565,7
18097330108,2025,1.7593435612881272,5.897418137458068,5,5,5.922893490926565,7
18097330108,2026,0.966932783239367,5.925457318642494,5,5,5.922893490926565,7
18097330108,2027,2.262430408724373,5.8163131375830925,5,5,5.922893490926565,7
18097330108,2028,3.259770699554724,5.747312499735265,5,5,5.922893490926565,7
18097330109,2024,-1.9982823355149708,3.680481509328523,4,6,3.8085292428017588,7
18097330109,2025,-2.8856524460083297,3.29396408080447,6,6,3.8085292428017588,7
18097330109,2026,-0.11993353455883723,3.30597067453393,6,6,3.8085292428017588,7
18097330109,2027,-2.7619161936033065,2.9754017509914865,6,6,3.8085292428017588,7
18097330109,2028,-1.978543603940977,2.6965490354250816,6,6,3.8085292428017588,7
18097330202,2024,NA,-1.668149182840263,NA,4,-4.3258314709667305,5
18097330202,2025,-1.257728729276767,-1.7601917411237564,4,4,-4.3258314709667305,5
18097330202,2026,0.27782658974559826,-1.7383417324199986,4,4,-4.3258314709667305,5
18097330202,2027,-1.3913323780021691,-1.7872679040019839,4,4,-4.3258314709667305,5
18097330202,2028,-1.2787407775897373,-1.8013494036995166,4,4,-4.3258314709667305,5
18097330203,2024,0.4590419353519139,6.4030484045408596,3,4,6.203836934760388,5
18097330203,2025,1.1687530459059847,6.375388190524388,4,4,6.203836934760388,5
18097330203,2026,0.3746075895754363,6.4106998324864914,4,4,6.203836934760388,5
18097330203,2027,1.6379826572386833,6.383560773149526,4,4,6.203836934760388,5
18097330203,2028,2.0900390528024833,6.348200068699704,4,4,6.203836934760388,5
18097330204,2024,0.2271508286813877,1.2431283219716742,5,6,3.3069340184364835,7
18097330204,2025,-2.1334536326658955,1.121851789768995,6,6,3.3069340184364835,7
18097330204,2026,-1.0051623150216038,1.0714371745977198,6,6,3.3069340184364835,7
18097330204,2027,-2.6260257921144228,0.8795598459106547,6,6,3.3069340184364835,7
18097330204,2028,-2.977134097536783,0.65527492553028,6,6,3.3069340184364835,7
18097330206,2024,-0.7654355957879367,3.3480986591179662,3,5,4.007513651699325,5
18097330206,2025,-1.5454530079248052,3.212059957572133,5,5,4.007513651699325,5
18097330206,2026,-0.10530586769437952,3.1745481258164503,5,5,4.007513651699325,5
18097330206,2027,-1.4981060658730503,2.982312923156038,5,5,4.007513651699325,5
18097330206,2028,-1.1787599316805146,2.7542523440256907,5,5,4.007513651699325,5
18097330208,2024,-0.5411873455420896,2.6932217303916564,3,5,3.766125954271296,5
18097330208,2025,-1.0214586947527327,2.5510015005131397,5,5,3.766125954271296,5
18097330208,2026,-0.3925534024463086,2.5209504815462465,5,5,3.766125954271296,5
18097330208,2027,-1.0946538819549358,2.3284136860755718,5,5,3.766125954271296,5
18097330208,2028,-1.0062379150606313,2.114011176779731,5,5,3.766125954271296,5
18097330209,2024,NA,1.4782105606897844,NA,5,2.49114976760848,5
18097330209,2025,-0.9451939307198796,1.4442354388255976,5,5,2.49114976760848,5
18097330209,2026,0.24296452733228505,1.4502906512214473,5,5,2.49114976760848,5
18097330209,2027,-1.157943038107537,1.4044365726361336,5,5,2.49114976760848,5
18097330209,2028,-0.47876921629078667,1.3546440481871622,5,5,2.49114976760848,5
18097330210,2024,1.1091216875172956,0.8439283046206052,4,6,1.13788240718276,7
18097330210,2025,-1.2876810322291103,0.6055731677911881,6,6,1.13788240718276,7
18097330210,2026,-1.0157238620163362,0.6029733114111437,6,6,1.13788240718276,7
18097330210,2027,-1.699830969047557,0.34425134796433887,6,6,1.13788240718276,7
18097330210,2028,-1.535938956040343,0.10466999373536835,6,6,1.13788240718276,7
18097330211,2024,-0.6669234617401427,-1.175621424316696,3,5,-2.1257711689154433,7
18097330211,2025,-2.9200743725563187,-1.4161304902605834,5,5,-2.1257711689154433,7
18097330211,2026,-1.9844769589518616,-1.5974934591678789,5,5,-2.1257711689154433,7
18097330211,2027,-3.998113657851581,-1.9785773945400527,5,5,-2.1257711689154433,7
18097330211,2028,-4.25629135095508,-2.467441266776037,5,5,-2.1257711689154433,7
18097330212,2024,-1.109201634810269,-1.7209589932422094,5,6,0.44651596989254283,7
18097330212,2025,-3.02206791616989,-1.9025283805958342,6,6,0.44651596989254283,7
18097330212,2026,-1.8859118545626685,-1.937856049438163,6,6,0.44651596989254283,7
18097330212,2027,-3.840883001455661,-2.1443647350225175,6,6,0.44651596989254283,7
18097330212,2028,-4.108355100767453,-2.3564856696731846,6,6,0.44651596989254283,7
18097330213,2024,0.5775227393440009,1.7400028122345415,3,4,1.4148471722822031,5
18097330213,2025,-0.7853836099675855,1.8374977581285046,4,4,1.4148471722822031,5
18097330213,2026,0.1237585563026934,1.8298762590608866,4,4,1.4148471722822031,5
18097330213,2027,-0.8962003590728104,1.9239822687316877,4,4,1.4148471722822031,5
18097330213,2028,-1.2805667063260868,2.0166486367160634,4,4,1.4148471722822031,5
18097330401,2024,-1.008479759291001,3.4911047113411096,4,5,5.131120149396582,7
18097330401,2025,-2.7758234852232784,3.2166098635660623,5,5,5.131120149396582,7
18097330401,2026,0.44986415875301233,3.2392091067977447,5,5,5.131120149396582,7
18097330401,2027,-2.580607322060929,3.009379131530711,5,5,5.131120149396582,7
18097330401,2028,-2.2273796551735487,2.8083574653171306,5,5,5.131120149396582,7
18097330500,2024,1.5061329963605843,-2.312784058295457,5,6,-0.308499893120774,7
18097330500,2025,0.7895400519554577,-2.271676245638074,6,6,-0.308499893120774,7
18097330500,2026,-0.5901471892714232,-2.2766493808343,6,6,-0.308499893120774,7
18097330500,2027,0.8590150237012734,-2.2159421598769153,6,6,-0.308499893120774,7
18097330500,2028,0.5404792341110307,-2.1374276710378464,6,6,-0.308499893120774,7
18097330600,2024,0.14598315700043216,-1.433828157805992,5,7,-1.4661048120546214,7
18097330600,2025,-0.1943031661464321,-1.5617998116850687,7,7,-1.4661048120546214,7
18097330600,2026,0.4130872720059176,-1.5293358916125983,7,7,-1.4661048120546214,7
18097330600,2027,0.253910721955222,-1.6381673149315228,7,7,-1.4661048120546214,7
18097330600,2028,0.6810588684637816,-1.7271931173774533,7,7,-1.4661048120546214,7
18097330700,2024,NA,3.2479025947062987,NA,4,-0.12201024433475624,5
18097330700,2025,1.2164931005300457,3.0225881605327447,4,4,-0.12201024433475624,5
18097330700,2026,-0.20549222679104376,3.0108844174055003,4,4,-0.12201024433475624,5
18097330700,2027,1.5679823521771947,2.67381831669461,4,4,-0.12201024433475624,5
18097330700,2028,1.5537538637718622,2.3280460795415965,4,4,-0.12201024433475624,5
18097330701,2024,-2.6531994072486107,-2.219328446564119,3,5,-4.361542922325846,7
18097330701,2025,-6.69229160453142,-2.9669559639407943,5,5,-4.361542922325846,7
18097330701,2026,0.2260658730225167,-2.871590609302612,5,5,-4.361542922325846,7
18097330701,2027,-8.153745032644457,-3.475082372552036,5,5,-4.361542922325846,7
18097330701,2028,-10.363636878809864,-3.9290089791664524,5,5,-4.361542922325846,7
18097330702,2024,1.9403047966893903,-2.7837164788041657,5,6,-1.1923934227436788,7
18097330702,2025,1.4705333402927576,-2.6939279303990986,6,6,-1.1923934227436788,7
18097330702,2026,-0.5292125281251217,-2.709093966724329,6,6,-1.1923934227436788,7
18097330702,2027,1.4608945135553262,-2.6077187904384838,6,6,-1.1923934227436788,7
18097330702,2028,0.4741974245649442,-2.48891072173718,6,6,-1.1923934227436788,7
18097330803,2024,-4.063191180742001,-3.234555572815042,4,6,-5.634088848169106,7
18097330803,2025,-3.546418984359981,-3.3239152866816317,6,6,-5.634088848169106,7
18097330803,2026,-1.172504747675558,-3.3386661667593236,6,6,-5.634088848169106,7
18097330803,2027,-5.311295911980899,-3.4439466356382944,6,6,-5.634088848169106,7
18097330803,2028,-6.173089317371222,-3.526734043136988,6,6,-5.634088848169106,7
18097330804,2024,1.792613374548736,-1.6440142353157894,5,7,-2.4079894719665393,7
18097330804,2025,1.4242088675376756,-1.4322136775294336,7,7,-2.4079894719665393,7
18097330804,2026,-1.7755541015522947,-1.4962340381235903,7,7,-2.4079894719665393,7
18097330804,2027,0.6703590436037145,-1.3785329237370005,7,7,-2.4079894719665393,7
18097330804,2028,-0.1703769433122074,-1.299251672628325,7,7,-2.4079894719665393,7
18097330805,2024,-1.869448789413806,-5.4055732391529245,5,7,-4.841566223728355,7
18097330805,2025,-0.6310822012519877,-4.956057847282571,7,7,-4.841566223728355,7
18097330805,2026,-3.2065228319436407,-5.384413208688143,7,7,-4.841566223728355,7
18097330805,2027,-1.9404584546411046,-5.470584281828159,7,7,-4.841566223728355,7
18097330805,2028,-2.1680660754483623,-5.81014522650562,7,7,-4.841566223728355,7
18097330806,2024,1.8160324062378015,-3.591962130776628,5,7,-4.426193749902852,7
18097330806,2025,2.019418853381045,-3.544064091003114,7,7,-4.426193749902852,7
18097330806,2026,-0.6722080016829617,-3.5395108214247277,7,7,-4.426193749902852,7
18097330806,2027,2.1657945166009753,-3.4936311547845476,7,7,-4.426193749902852,7
18097330806,2028,1.8416282754042161,-3.4385484043688446,7,7,-4.426193749902852,7
18097330900,2024,2.2536354082405987,-4.008591067189777,5,6,-4.280594778351363,7
18097330900,2025,-1.2664201438948357,-4.165967408392737,6,6,-4.280594778351363,7
18097330900,2026,1.6044351255256029,-4.150131526080315,6,6,-4.280594778351363,7
18097330900,2027,-0.5298513153303933,-4.264622053064102,6,6,-4.280594778351363,7
18097330900,2028,-0.16836679399259696,-4.327650671649222,6,6,-4.280594778351363,7
18097331000,2024,0.638675606156626,-4.28619708412187,5,7,-3.898785523080174,7
18097331000,2025,-1.060246374286116,-4.419336600765723,7,7,-3.898785523080174,7
18097331000,2026,0.06556266289947749,-4.406707290325956,7,7,-3.898785523080174,7
18097331000,2027,-0.7799318550814772,-4.514745042982842,7,7,-3.898785523080174,7
18097331000,2028,-0.37294376514277233,-4.587388445239108,7,7,-3.898785523080174,7
18097340101,2024,-1.7205694280948425,0.037846866733101,5,6,1.6024827617069515,7
18097340101,2025,-2.317576132975774,-0.15727960250161727,6,6,1.6024827617069515,7
18097340101,2026,1.1311365196740883,-0.16789748269514243,6,6,1.6024827617069515,7
18097340101,2027,-2.9810495561730597,-0.3826590944163767,6,6,1.6024827617069515,7
18097340101,2028,-2.990498031398767,-0.5987749617627875,6,6,1.6024827617069515,7
18097340102,2024,-0.6573683689120197,-0.1471903000848624,4,6,-1.90472250108223,7
18097340102,2025,1.861602493658982,-0.014423070652153673,6,6,-1.90472250108223,7
18097340102,2026,-1.8359037560403078,-0.042127446453902,6,6,-1.90472250108223,7
18097340102,2027,1.5434626986537656,0.0033058741809701003,6,6,-1.90472250108223,7
18097340102,2028,1.2637653325956646,0.014324116879785923,6,6,-1.90472250108223,7
18097340108,2024,1.5403862964085042,-0.48308693367401867,3,4,-3.9647069964210537,7
18097340108,2025,1.8191909002580455,-0.4813604154428769,4,4,-3.9647069964210537,7
18097340108,2026,-0.5865156406521987,-0.4852918364704849,4,4,-3.9647069964210537,7
18097340108,2027,2.0402217475716755,-0.4892976957157647,4,4,-3.9647069964210537,7
18097340108,2028,1.8134680407666366,-0.47307219061225075,4,4,-3.9647069964210537,7
18097340109,2024,NA,-2.9676035506904874,NA,5,-3.1635912696799084,5
18097340109,2025,-1.694217409468126,-3.2037323551577837,5,5,-3.1635912696799084,5
18097340109,2026,0.9944614974317223,-3.155652839052206,5,5,-3.1635912696799084,5
18097340109,2027,-1.4158137424925485,-3.3030314505315874,5,5,-3.1635912696799084,5
18097340109,2028,-0.6417764674760849,-3.3573384612114094,5,5,-3.1635912696799084,5
18097340110,2024,NA,1.7579309563389467,NA,3,-2.3713912331783353,5
18097340110,2025,-0.3344463044776445,1.7366644351694165,3,3,-2.3713912331783353,5
18097340110,2026,0.6550461914364503,1.755067227171327,3,3,-2.3713912331783353,5
18097340110,2027,-0.17420597686873973,1.694319687652997,3,3,-2.3713912331783353,5
18097340110,2028,0.13882514797996845,1.6314942600692879,3,3,-2.3713912331783353,5
18097340111,2024,-0.3660222358389997,0.5976976808788583,5,6,4.412652220470894,7
18097340111,2025,0.29101102690783237,0.7003572553848273,6,6,4.412652220470894,7
18097340111,2026,-1.011864029541677,0.6731766288009932,6,6,4.412652220470894,7
18097340111,2027,0.2567302078084437,0.707868996077372,6,6,4.412652220470894,7
18097340111,2028,0.6208964400596796,0.6857999006671774,6,6,4.412652220470894,7
18097340112,2024,-0.5968710222192394,-0.16838044053043805,4,6,-0.0012046314879418513,7
18097340112,2025,-1.2566533912491422,-0.2818220461300648,6,6,-0.0012046314879418513,7
18097340112,2026,-0.7662771028436167,-0.2893851316781105,6,6,-0.0012046314879418513,7
18097340112,2027,-1.582271643309208,-0.4349954979243596,6,6,-0.0012046314879418513,7
18097340112,2028,-1.4625876884021614,-0.5860180328319904,6,6,-0.0012046314879418513,7
18097340113,2024,-1.704965897834018,0.9899734687472057,5,6,2.635749977716925,7
18097340113,2025,-5.819050930803227,0.574025585507023,6,6,2.635749977716925,7
18097340113,2026,2.9437794391929177,0.6050874614767301,6,6,2.635749977716925,7
18097340113,2027,-6.950457827565741,0.18880173603804482,6,6,2.635749977716925,7
18097340113,2028,-6.933619741694132,-0.2179202326924462,6,6,2.635749977716925,7
18097340114,2024,-0.1481268452322693,2.1655858105127113,5,6,3.5968265074600163,7
18097340114,2025,-3.219148914431968,1.7502086033073807,6,6,3.5968265074600163,7
18097340114,2026,4.70495518741688,1.8892466452425607,6,6,3.5968265074600163,7
18097340114,2027,-1.9669761109983792,1.6056661010141122,6,6,3.5968265074600163,7
18097340114,2028,-0.5192125218257642,1.4113307812948035,6,6,3.5968265074600163,7
18097340115,2024,2.191477240465561,-0.5295323032969044,3,4,-1.161708777528773,7
18097340115,2025,1.9206081160496784,-0.3530188531268536,4,4,-1.161708777528773,7
18097340115,2026,-0.8889662651328669,-0.3916996396942268,4,4,-1.161708777528773,7
18097340115,2027,1.9094695560492725,-0.2670184394933763,4,4,-1.161708777528773,7
18097340115,2028,1.247860173484686,-0.15748798607645834,4,4,-1.161708777528773,7
18097340201,2024,-1.4859345057249902,-2.894721276016771,4,6,-3.1376256295368785,7
18097340201,2025,-2.2264362535524707,-2.949978591758987,6,6,-3.1376256295368785,7
18097340201,2026,-0.15615797488728955,-2.947632519597357,6,6,-3.1376256295368785,7
18097340201,2027,-2.6799637323988366,-2.980634097641557,6,6,-3.1376256295368785,7
18097340201,2028,-2.3394535588285743,-2.9999440646117885,6,6,-3.1376256295368785,7
18097340202,2024,1.2590086820061492,-0.8453497156963891,4,6,-2.3773703001368665,7
18097340202,2025,2.562887463941051,-0.7290652771930903,6,6,-2.3773703001368665,7
18097340202,2026,-1.5466396350655767,-0.7712511364968165,6,6,-2.3773703001368665,7
18097340202,2027,2.1862123226498897,-0.6932230845976208,6,6,-2.3773703001368665,7
18097340202,2028,1.470032010027835,-0.642990526221869,6,6,-2.3773703001368665,7
18097340300,2024,NA,-0.8935472980969422,NA,5,-1.5357085578952252,5
18097340300,2025,-3.1138293644604276,-1.0257922601478016,4,5,-1.5357085578952252,5
18097340300,2026,-0.21972290507847556,-1.0286497290765197,4,5,-1.5357085578952252,5
18097340300,2027,-3.928167905240879,-1.193596818046768,4,5,-1.5357085578952252,5
18097340300,2028,-4.0891044742585025,-1.35856413848675,4,5,-1.5357085578952252,5
18097340301,2024,0.9917595941027012,-2.2586970688443295,3,5,-3.214894585246479,7
18097340301,2025,0.9643495771821893,-2.202693770854729,5,5,-3.214894585246479,7
18097340301,2026,-1.8662418226727118,-2.3608609445038242,5,5,-3.214894585246479,7
18097340301,2027,-0.0011277335462780702,-2.465300858302342,5,5,-3.214894585246479,7
18097340301,2028,-0.5040580344139949,-2.659141320673091,5,5,-3.214894585246479,7
18097340302,2024,1.5394531846444943,1.0173764756648118,2,4,-2.8047088698658578,7
18097340302,2025,1.824409407065478,1.1718806894291207,4,4,-2.8047088698658578,7
18097340302,2026,1.0841224414560198,1.2027414825498,4,4,-2.8047088698658578,7
18097340302,2027,3.3986072900091084,1.3761489237448046,4,4,-2.8047088698658578,7
18097340302,2028,3.981619572059668,1.6070218992030216,4,4,-2.8047088698658578,7
18097340400,2024,-1.346372497004907,-5.184954668476576,5,7,-4.41409496140843,7
18097340400,2025,3.4210936910239522,-4.8198520185610345,7,7,-4.41409496140843,7
18097340400,2026,-3.6085241946583264,-5.025124081622426,7,7,-4.41409496140843,7
18097340400,2027,2.370796359305411,-4.869879498889252,7,7,-4.41409496140843,7
18097340400,2028,1.279174958922415,-4.876886517868697,7,7,-4.41409496140843,7
18097340500,2024,3.0489270503773844,-2.3703751226554686,5,7,-4.219503517938511,7
18097340500,2025,5.484287484575748,-2.141588824080936,7,7,-4.219503517938511,7
18097340500,2026,-2.1571362189688212,-2.163099042913526,7,7,-4.219503517938511,7
18097340500,2027,4.476362890163553,-1.9927365841439653,7,7,-4.219503517938511,7
18097340500,2028,3.5171718072169997,-1.8462443611660546,7,7,-4.219503517938511,7
18097340600,2024,4.423002522708156,-4.8185462165998265,5,7,-5.021293071551207,7
18097340600,2025,4.176937079558089,-4.669921450687786,7,7,-5.021293071551207,7
18097340600,2026,-1.2869114352070026,-4.681677069685736,7,7,-5.021293071551207,7
18097340600,2027,3.847033644143142,-4.510496656969866,7,7,-5.021293071551207,7
18097340600,2028,2.993496859682396,-4.302133287074161,7,7,-5.021293071551207,7
18097340700,2024,-1.38906502695851,-3.196036942555966,4,6,-4.4190478592199165,7
18097340700,2025,2.4042406618933923,-3.176414877236109,6,6,-4.4190478592199165,7
18097340700,2026,-0.5228258574909058,-3.1734598004114862,6,6,-4.4190478592199165,7
18097340700,2027,2.426737790299673,-3.1403533503960497,6,6,-4.4190478592199165,7
18097340700,2028,2.3759182901959357,-3.086593987665874,6,6,-4.4190478592199165,7
18097340800,2024,1.1206744887011957,0.3415420193504835,4,6,-0.4657984327579234,7
18097340800,2025,0.3719364732265784,0.34170819229182525,6,6,-0.4657984327579234,7
18097340800,2026,-0.11786416367550584,0.3485767203019178,6,6,-0.4657984327579234,7
18097340800,2027,0.5593144277766412,0.3696490841913463,6,6,-0.4657984327579234,7
18097340800,2028,0.45686980653997955,0.4014428889792906,6,6,-0.4657984327579234,7
18097340901,2024,0.2851347379075544,0.3862679624358841,3,5,-0.5462442668848915,7
18097340901,2025,-2.626150371689959,0.04306453052711736,5,5,-0.5462442668848915,7
18097340901,2026,2.5338086708500085,0.17971347332328105,5,5,-0.5462442668848915,7
18097340901,2027,-1.4336461093361474,-0.002131358272304769,5,5,-0.5462442668848915,7
18097340901,2028,0.07427380357108043,-0.06901769277754134,5,5,-0.5462442668848915,7
18097340902,2024,NA,-0.3363448174366951,NA,4,-0.06280206159038756,5
18097340902,2025,1.5530039941732483,-0.1354542371849065,4,4,-0.06280206159038756,5
18097340902,2026,-2.580124777962311,-0.2319726557762283,4,4,-0.06280206159038756,5
18097340902,2027,0.899994256215299,-0.11829875311926843,4,4,-0.06280206159038756,5
18097340902,2028,0.0924637172602584,-0.07556200474647426,4,4,-0.06280206159038756,5
18097340903,2024,0.1462453622389541,0.7204158447782179,3,4,-1.573795376753833,7
18097340903,2025,0.8159035443515834,1.1525038935809622,4,4,-1.573795376753833,7
18097340903,2026,-0.478155766923625,1.1857293594693035,4,4,-1.573795376753833,7
18097340903,2027,0.5956456735442076,1.6175402100187468,4,4,-1.573795376753833,7
18097340903,2028,1.0053494339603084,2.0770530178850084,4,4,-1.573795376753833,7
18097340904,2024,0.26133963098731894,-0.052294598734956066,4,6,-1.5009304365982545,7
18097340904,2025,-0.34946147569211394,-0.031881211352650436,6,6,-1.5009304365982545,7
18097340904,2026,-0.517044325874991,-0.08413450279477336,6,6,-1.5009304365982545,7
18097340904,2027,-0.4511192351822861,-0.11955320468130544,6,6,-1.5009304365982545,7
18097340904,2028,-0.0729328290731509,-0.2085642606298631,6,6,-1.5009304365982545,7
18097341000,2024,0.6920075719226877,1.6676336195487413,4,6,1.2884519406190418,7
18097341000,2025,0.651665417665588,1.7673957938245723,6,6,1.2884519406190418,7
18097341000,2026,-2.627131494459223,1.6314247293962822,6,6,1.2884519406190418,7
18097341000,2027,-0.776095942263436,1.558999115831079,6,6,1.2884519406190418,7
18097341000,2028,-0.19142810326485488,1.5143870436637055,6,6,1.2884519406190418,7
18097341100,2024,2.081614177834684,-5.570463760603172,5,7,-5.81227968182089,7
18097341100,2025,3.422323326007092,-5.143924856016471,7,7,-5.81227968182089,7
18097341100,2026,-2.435041795055928,-5.361278251289273,7,7,-5.81227968182089,7
18097341100,2027,2.597978784197319,-5.179359478146265,7,7,-5.81227968182089,7
18097341100,2028,1.9613982145389757,-5.124297976896031,7,7,-5.81227968182089,7
18097341200,2024,-3.7161970649191294,-6.760452428019652,5,7,-6.438464501256409,7
18097341200,2025,3.067762669986649,-6.4756170956878325,7,7,-6.438464501256409,7
18097341200,2026,-0.7330534283915152,-6.473307295906665,7,7,-6.438464501256409,7
18097341200,2027,3.274469675368641,-6.166710290383538,7,7,-6.438464501256409,7
18097341200,2028,3.26069020203382,-5.833320422099418,7,7,-6.438464501256409,7
18097341600,2024,4.149873530440202,-5.698521475288672,5,7,-5.844069577382927,7
18097341600,2025,3.5344381923921953,-5.503294888099981,7,7,-5.844069577382927,7
18097341600,2026,-0.14746674002238125,-5.476550793130924,7,7,-5.844069577382927,7
18097341600,2027,3.630197778131425,-5.230882631464722,7,7,-5.844069577382927,7
18097341600,2028,3.227758176333819,-4.952183347748451,7,7,-5.844069577382927,7
18097341700,2024,NA,-1.5363676965042032,NA,5,-2.835461161876549,5
18097341700,2025,-2.9702717199732103,-1.4799520004516977,5,5,-2.835461161876549,5
18097341700,2026,3.6784334391636495,-1.489919340214393,5,5,-2.835461161876549,5
18097341700,2027,-2.4041718044852285,-1.4847990086737326,5,5,-2.835461161876549,5
18097341700,2028,-0.6098880736496198,-1.4894099568770753,5,5,-2.835461161876549,5
18097341701,2024,5.331414300880503,-5.839367339641249,4,6,-6.655245283303918,7
18097341701,2025,1.867217263866794,-5.709578770904796,6,6,-6.655245283303918,7
18097341701,2026,5.902844008108712,-5.752968935141144,6,6,-6.655245283303918,7
18097341701,2027,2.380307961620499,-5.576129933300036,6,6,-6.655245283303918,7
18097341701,2028,2.078120599917002,-5.307586347304529,6,6,-6.655245283303918,7
18097341702,2024,0.8102656487101045,-2.382254021499533,4,5,-2.7503085982894087,7
18097341702,2025,1.3295550780469305,-2.2612704796108143,5,5,-2.7503085982894087,7
18097341702,2026,-0.6050073430350387,-2.2485747406483343,5,5,-2.7503085982894087,7
18097341702,2027,0.03387436158904922,-2.0570054596971086,5,5,-2.7503085982894087,7
18097341702,2028,-0.5589771127741172,-1.8627725623800682,5,5,-2.7503085982894087,7
18097341902,2024,-0.5052954662582861,-1.604287222727094,4,5,0.12089532169967139,7
18097341902,2025,-1.5391154944272916,-1.7271504759307044,5,5,0.12089532169967139,7
18097341902,2026,-0.06510128991137465,-1.7187096347827355,5,5,0.12089532169967139,7
18097341902,2027,-1.6250693556854605,-1.8308076302547072,5,5,0.12089532169967139,7
18097341902,2028,-0.9474758355115455,-1.9365958979582172,5,5,0.12089532169967139,7
18097341903,2024,-0.009545217605141876,-3.986679659108858,4,6,-5.3788733779350375,7
18097341903,2025,-0.712402647383042,-4.352829023712398,6,6,-5.3788733779350375,7
18097341903,2026,-1.0790080804343924,-4.331352153344869,6,6,-5.3788733779350375,7
18097341903,2027,-0.9065226789161088,-4.5917596900559,6,6,-5.3788733779350375,7
18097341903,2028,-0.8805019777192593,-4.753941398388124,6,6,-5.3788733779350375,7
18097341904,2024,4.138621913167329,0.2892615281125079,4,6,-1.487412860180204,7
18097341904,2025,4.466176161237624,0.8173686416256958,6,6,-1.487412860180204,7
18097341904,2026,0.03882785426230739,0.8060082394192283,6,6,-1.487412860180204,7
18097341904,2027,5.412476385500892,1.3824618544753573,6,6,-1.487412860180204,7
18097341904,2028,4.925666684946858,1.964213571797135,6,6,-1.487412860180204,7
18097342000,2024,-1.2895005632814422,-1.4385754049344117,4,6,-1.4624418937760701,6
18097342000,2025,-4.442141203890948,-1.6626766043622043,6,6,-1.4624418937760701,6
18097342000,2026,0.03548454511875191,-1.654615305185278,6,6,-1.4624418937760701,6
18097342000,2027,-5.702280576885972,-1.8317277596643753,6,6,-1.4624418937760701,6
18097342000,2028,-6.096924828084822,-1.9788382624918943,6,6,-1.4624418937760701,6
18097342101,2024,0.9307731389059541,-1.803234032513299,3,5,-2.486730821935323,7
18097342101,2025,2.8225236928166666,-1.627663329892408,5,5,-2.486730821935323,7
18097342101,2026,-3.924358788716889,-1.767946711598292,5,5,-2.486730821935323,7
18097342101,2027,1.3489090221316746,-1.7667297767847827,5,5,-2.486730821935323,7
18097342101,2028,0.3408294165249948,-1.8838709361237265,5,5,-2.486730821935323,7
18097342200,2024,2.1490472643717884,-2.1640352821227165,4,6,-3.1694387687538326,7
18097342200,2025,-1.2943348702118715,-2.426808739459215,6,6,-3.1694387687538326,7
18097342200,2026,3.269662779013787,-2.2584543807114943,6,6,-3.1694387687538326,7
18097342200,2027,0.7922760116269156,-2.3464392838123587,6,6,-3.1694387687538326,7
18097342200,2028,2.524699482675392,-2.315983374585893,6,6,-3.1694387687538326,7
18097342300,2024,2.4687840741374476,-1.0937086161560103,4,6,-2.1373342036513807,7
18097342300,2025,3.2740724574064326,-1.0557967392472876,6,6,-2.1373342036513807,7
18097342300,2026,-0.5463955308383074,-1.0728670988253695,6,6,-2.1373342036513807,7
18097342300,2027,3.8877662742735706,-1.095494461037742,6,6,-2.1373342036513807,7
18097342300,2028,3.9889625853564614,-1.1531106338854666,6,6,-2.1373342036513807,7
18097342400,2024,0.737035215036728,-3.199843353755967,4,6,-2.75234842845052,7
