GEOID,NAME,year,percent_white
18097322300,NA,2027,78.86781627356308
18097322300,NA,2028,78.86781627134602
18097322400,NA,2024,58.9900438054004
18097322400,NA,2025,58.87751001220969
18097322400,NA,2026,58.81425733907233
18097322400,NA,2027,58.778704457172736
18097322400,NA,2028,58.758720994835556
18097322500,NA,2024,31.900117479776807
18097322500,NA,2025,31.984513452141986
18097322500,NA,2026,31.975347118400254
18097322500,NA,2027,31.976342683376995
18097322500,NA,2028,31.976234554036427
18097322600,NA,2024,8.394416071591115
18097322600,NA,2025,8.39450664403793
18097322600,NA,2026,8.394489878226148
18097322600,NA,2027,8.394492981735599
18097322600,NA,2028,8.39449240724681
18097322601,NA,2024,6.130715847360239
18097322601,NA,2025,7.732744863891055
18097322601,NA,2026,8.068701763075945
18097322601,NA,2027,9.464116672442294
18097322601,NA,2028,9.972969702781832
18097322602,NA,2024,31.328875721998546
18097322602,NA,2025,31.71510324634939
18097322602,NA,2026,31.841631564484008
18097322602,NA,2027,31.88308230085212
18097322602,NA,2028,31.896661581528488
18097322700,NA,2024,33.41253689835559
18097322700,NA,2025,34.68339866548191
18097322700,NA,2026,35.55224976028175
18097322700,NA,2027,36.146257892764844
18097322700,NA,2028,36.55236391434653
18097330103,NA,2024,65.30263017285989
18097330103,NA,2025,65.30275223404728
18097330103,NA,2026,65.30275334807165
18097330103,NA,2027,65.30275335823909
18097330103,NA,2028,65.30275335833188
18097330105,NA,2024,63.855982448714386
18097330105,NA,2025,62.88195487618283
18097330105,NA,2026,62.53273951540915
18097330105,NA,2027,62.40753631619854
18097330105,NA,2028,62.3626475660077
18097330106,NA,2024,37.05859067516529
18097330106,NA,2025,36.225183612236584
18097330106,NA,2026,36.50060966506973
18097330106,NA,2027,36.40958630571318
18097330106,NA,2028,36.43966788972938
18097330107,NA,2024,83.94538649935603
18097330107,NA,2025,83.98177045037147
18097330107,NA,2026,83.97488515651513
18097330107,NA,2027,83.9761881285719
18097330107,NA,2028,83.97594155432016
18097330108,NA,2024,91.06803461285544
18097330108,NA,2025,90.4898820609425
18097330108,NA,2026,90.77184096488729
18097330108,NA,2027,90.63433258020456
18097330108,NA,2028,90.70139396962519
18097330109,NA,2024,68.7316573529942
18097330109,NA,2025,64.74467608713796
18097330109,NA,2026,61.84919241700427
18097330109,NA,2027,59.7463920462555
18097330109,NA,2028,58.219265699513926
18097330202,NA,2024,21.281223667340026
18097330202,NA,2025,21.218432583951387
18097330202,NA,2026,21.18361372673995
18097330202,NA,2027,21.16430600417675
18097330202,NA,2028,21.15359950257293
18097330203,NA,2024,89.11482737961383
18097330203,NA,2025,89.09774244247569
18097330203,NA,2026,89.10203472443314
18097330203,NA,2027,89.10095636609601
18097330203,NA,2028,89.10122728415656
18097330204,NA,2024,56.64393421444287
18097330204,NA,2025,56.643888513653664
18097330204,NA,2026,56.64388865413034
18097330204,NA,2027,56.64388865369854
18097330204,NA,2028,56.64388865369987
18097330206,NA,2024,54.934952830936304
18097330206,NA,2025,54.884539973673206
18097330206,NA,2026,54.87357673319365
18097330206,NA,2027,54.87119256676592
18097330206,NA,2028,54.87067408415435
18097330208,NA,2024,70.89236904344703
18097330208,NA,2025,71.16352235117573
18097330208,NA,2026,71.08980407391522
18097330208,NA,2027,71.10984581505339
18097330208,NA,2028,71.104397079641
18097330209,NA,2024,55.80662173907823
18097330209,NA,2025,55.693635840232545
18097330209,NA,2026,55.61617844023083
18097330209,NA,2027,55.563077576527306
18097330209,NA,2028,55.52667431840093
18097330210,NA,2024,15.05557939639316
18097330210,NA,2025,11.493719701258003
18097330210,NA,2026,15.01708257734491
18097330210,NA,2027,11.531800444097845
18097330210,NA,2028,14.979413413733843
18097330211,NA,2024,17.141786497271152
18097330211,NA,2025,16.26846008284159
18097330211,NA,2026,15.766745581836211
18097330211,NA,2027,15.478517221443045
18097330211,NA,2028,15.312933831749387
18097330212,NA,2024,30.237848846797597
18097330212,NA,2025,26.839937462774962
18097330212,NA,2026,22.64107053248182
18097330212,NA,2027,19.113739046061795
18097330212,NA,2028,15.023380242485828
18097330213,NA,2024,79.42454917407012
18097330213,NA,2025,79.39266919628805
18097330213,NA,2026,79.38765481302721
18097330213,NA,2027,79.38686610358523
18097330213,NA,2028,79.38674204793342
18097330401,NA,2024,71.24526016258287
18097330401,NA,2025,70.7464899316884
18097330401,NA,2026,70.97032706900045
18097330401,NA,2027,70.869873872445
18097330401,NA,2028,70.91495506325803
18097330500,NA,2024,43.63925891726065
18097330500,NA,2025,43.88578189121323
18097330500,NA,2026,43.95665158346263
18097330500,NA,2027,43.97702499207035
18097330500,NA,2028,43.98288187905719
18097330600,NA,2024,39.57782715640935
18097330600,NA,2025,38.446170087176505
18097330600,NA,2026,38.98204918565402
18097330600,NA,2027,38.72829173916915
18097330600,NA,2028,38.848454742035784
18097330700,NA,2024,50.68510494604813
18097330700,NA,2025,50.6851049455822
18097330700,NA,2026,50.68510494559538
18097330700,NA,2027,50.68510494559501
18097330700,NA,2028,50.685104945595015
18097330701,NA,2024,24.998001319044853
18097330701,NA,2025,25.555422155939464
18097330701,NA,2026,25.90836869512719
18097330701,NA,2027,26.131846633660274
18097330701,NA,2028,26.27334791916922
18097330702,NA,2024,44.30318589976802
18097330702,NA,2025,44.34383488789161
18097330702,NA,2026,44.33895284066948
18097330702,NA,2027,44.339539187001314
18097330702,NA,2028,44.33946876531033
18097330803,NA,2024,7.363634504541363
18097330803,NA,2025,7.359510139933252
18097330803,NA,2026,7.359332053847737
18097330803,NA,2027,7.359324364262342
18097330803,NA,2028,7.359324032233462
18097330804,NA,2024,34.68407900853139
18097330804,NA,2025,35.08427051678512
18097330804,NA,2026,35.31562826286309
18097330804,NA,2027,35.44938024301842
18097330804,NA,2028,35.52670461403576
18097330805,NA,2024,16.20817006056697
18097330805,NA,2025,13.625603531315395
18097330805,NA,2026,11.629483493262816
18097330805,NA,2027,10.086640293994012
18097330805,NA,2028,8.894144305700499
18097330806,NA,2024,17.640328235963928
