GEOID,NAME,year,percent_white
18097342000,NA,2028,42.59870072481184
18097342200,NA,2024,35.224209953997345
18097342200,NA,2025,31.87072350796312
18097342200,NA,2026,31.929487970109435
18097342200,NA,2027,28.68528133062037
18097342200,NA,2028,25.492748013347466
18097342300,NA,2024,61.2850975942659
18097342300,NA,2025,59.7177879283854
18097342300,NA,2026,59.81401199962915
18097342300,NA,2027,58.42011721362175
18097342300,NA,2028,57.1071780435426
18097342400,NA,2024,67.2600529622498
18097342400,NA,2025,64.6333672812217
18097342400,NA,2026,64.62791800648459
18097342400,NA,2027,61.990836041522336
18097342400,NA,2028,59.34876077300555
18097342500,NA,2024,58.25383227451253
18097342500,NA,2025,55.680471759131095
18097342500,NA,2026,56.13617947553783
18097342500,NA,2027,54.296383069699196
18097342500,NA,2028,52.803853979942026
18097342600,NA,2024,58.58448240503747
18097342600,NA,2025,59.58316668013398
18097342600,NA,2026,59.58316913706019
18097342600,NA,2027,60.581858317061204
18097342600,NA,2028,61.58054994507313
18097350100,NA,2024,28.52473001903952
18097350100,NA,2025,30.86771927915165
18097350100,NA,2026,30.66810508179395
18097350100,NA,2027,32.51071221913548
18097350100,NA,2028,34.00129216777069
18097350300,NA,2024,23.818133758193675
18097350300,NA,2025,24.181082538620327
18097350300,NA,2026,24.14733968157837
18097350300,NA,2027,24.460078470514915
18097350300,NA,2028,24.747505272572255
18097350400,NA,2024,48.78563537381311
18097350400,NA,2025,51.45093428627422
18097350400,NA,2026,51.419662870524895
18097350400,NA,2027,54.02977803301204
18097350400,NA,2028,56.61424905350094
18097350500,NA,2024,15.939798811146254
18097350500,NA,2025,19.686689317186666
18097350500,NA,2026,18.533740849104536
18097350500,NA,2027,20.947961970961448
18097350500,NA,2028,22.36094075216448
18097350600,NA,2024,4.24333228229253
18097350600,NA,2025,4.069834788839659
18097350600,NA,2026,4.071331043954508
18097350600,NA,2027,3.900404963134646
18097350600,NA,2028,3.7306725511644516
18097350700,NA,2024,9.0517417226696
18097350700,NA,2025,9.87555553240162
18097350700,NA,2026,9.88243674481196
18097350700,NA,2027,10.716415007023352
18097350700,NA,2028,11.555557777341567
18097350800,NA,2024,9.653880991081374
18097350800,NA,2025,10.251374304157768
18097350800,NA,2026,10.260998999934658
18097350800,NA,2027,10.879518414894429
18097350800,NA,2028,11.509767215116435
18097350900,NA,2024,48.52735922396386
18097350900,NA,2025,51.34423230079895
18097350900,NA,2026,51.54948836205929
18097350900,NA,2027,54.66199475131549
18097350900,NA,2028,57.92917437855428
18097351000,NA,2024,49.516434693528026
18097351000,NA,2025,51.39634069187471
18097351000,NA,2026,51.48614725381044
18097351000,NA,2027,53.56796237093567
18097351000,NA,2028,55.767415401988764
18097351200,NA,2024,11.04979377538217
18097351200,NA,2025,12.22649665640698
18097351200,NA,2026,12.164152079019956
18097351200,NA,2027,13.165273543665705
18097351200,NA,2028,14.011614503457432
18097351500,NA,2024,49.24893541258285
18097351500,NA,2025,52.31400123777762
18097351500,NA,2026,52.221956094670134
18097351500,NA,2027,55.126343242519624
18097351500,NA,2028,57.95614213205396
18097351600,NA,2024,80.41328977456283
18097351600,NA,2025,83.05800496666492
18097351600,NA,2026,82.98486752145044
18097351600,NA,2027,85.49814966608203
18097351600,NA,2028,87.95012434084646
18097351700,NA,2024,49.110037398898726
18097351700,NA,2025,50.65869519611961
18097351700,NA,2026,50.98554175670449
18097351700,NA,2027,53.002757745416744
18097351700,NA,2028,55.26655090844426
18097352100,NA,2024,20.827788075997162
18097352100,NA,2025,21.885507739534113
18097352100,NA,2026,22.132289714712
18097352100,NA,2027,23.55105186138779
18097352100,NA,2028,25.155238300416283
18097352300,NA,2024,3.006594080800947
18097352300,NA,2025,2.4134636432781953
18097352300,NA,2026,2.4327494087854986
18097352300,NA,2027,1.8824509825102238
18097352300,NA,2028,1.356639998310201
18097352400,NA,2024,23.931272939186943
18097352400,NA,2025,21.02035528847349
18097352400,NA,2026,20.916179085939692
18097352400,NA,2027,17.82816740900576
18097352400,NA,2028,14.657858739012633
18097352500,NA,2024,57.50063350008139
18097352500,NA,2025,55.87527573612992
18097352500,NA,2026,55.88634989301584
18097352500,NA,2027,54.28422171698178
18097352500,NA,2028,52.694354546948944
18097352600,NA,2024,39.55918764303696
18097352600,NA,2025,38.102007739731846
18097352600,NA,2026,38.1074464535663
18097352600,NA,2027,36.661598307272406
18097352600,NA,2028,35.22168115709002
18097352700,NA,2024,72.30433131884882
18097352700,NA,2025,75.35228293904981
18097352700,NA,2026,75.15927596914281
18097352700,NA,2027,77.73821283705395
18097352700,NA,2028,80.00544821227236
18097352800,NA,2024,20.68598634176248
18097352800,NA,2025,20.735278192120848
18097352800,NA,2026,21.213250757333896
18097352800,NA,2027,21.874336703899548
18097352800,NA,2028,22.917040693171533
18097353300,NA,2024,78.23100870295282
18097353300,NA,2025,79.46528246426747
18097353300,NA,2026,79.4733476225065
18097353300,NA,2027,80.72183892848328
18097353300,NA,2028,81.97693626306989
18097353500,NA,2024,50.61865145140401
18097353500,NA,2025,50.5122340324739
18097353500,NA,2026,51.26973410662463
18097353500,NA,2027,52.29891306999675
18097353500,NA,2028,53.89621765315547
18097353600,NA,2024,28.486074046578615
18097353600,NA,2025,28.645209362855343
18097353600,NA,2026,28.70207447913174
18097353600,NA,2027,28.962475789372416
18097353600,NA,2028,29.2700100080037
18097354200,NA,2024,59.202228262062704
18097354200,NA,2025,58.68478978030303
18097354200,NA,2026,58.68045133284442
18097354200,NA,2027,58.15715251873445
18097354200,NA,2028,57.63050327973799
18097354201,NA,2024,66.51469628173199
18097354201,NA,2025,65.389342973120975
18097354201,NA,2026,66.41763774644859
