GEOID,NAME,year,percent_bachelors_plus
18097354201,NA,2028,75.82379682016871
18097354202,NA,2024,62.55849802827635
18097354202,NA,2025,61.40748766935154
18097354202,NA,2026,61.413884959504436
18097354202,NA,2027,60.271271185612584
18097354202,NA,2028,59.133680230930246
18097354400,NA,2024,58.59110545971119
18097354400,NA,2025,60.0028324708325
18097354400,NA,2026,60.048854783464236
18097354400,NA,2027,61.54483699731325
18097354400,NA,2028,63.080370485754145
18097354500,NA,2024,41.642169163058824
18097354500,NA,2025,43.103240192120246
18097354500,NA,2026,43.102904854134614
18097354500,NA,2027,44.563329982207705
18097354500,NA,2028,46.02344271688665
18097354700,NA,2024,42.02930194987606
18097354700,NA,2025,45.92436222471114
18097354700,NA,2026,45.8520410068744
18097354700,NA,2027,49.58618569803455
18097354700,NA,2028,53.22807436839829
18097354800,NA,2024,23.06352232195521
18097354800,NA,2025,24.467269017643428
18097354800,NA,2026,24.467199134680943
18097354800,NA,2027,25.870804993871474
18097354800,NA,2028,27.274339883126146
18097354900,NA,2024,12.43180168874579
18097354900,NA,2025,13.66955206426675
18097354900,NA,2026,13.620155904726964
18097354900,NA,2027,14.733855013903808
18097354900,NA,2028,15.759982740540366
18097355000,NA,2024,18.37692655784774
18097355000,NA,2025,19.47006986828577
18097355000,NA,2026,19.4725511889298
18097355000,NA,2027,20.57080837905634
18097355000,NA,2028,21.671707346324116
18097355100,NA,2024,9.263119593633855
18097355100,NA,2025,9.681500270962921
18097355100,NA,2026,9.68755318945906
18097355100,NA,2027,10.119488096544794
18097355100,NA,2028,10.559270898378232
18097355300,NA,2024,35.1362916814484
18097355300,NA,2025,36.9732367121327
18097355300,NA,2026,36.97299825852101
18097355300,NA,2027,38.80944599775124
18097355300,NA,2028,40.645633156591096
18097355400,NA,2024,22.773431607895716
18097355400,NA,2025,23.70637080174877
18097355400,NA,2026,23.69475503643902
18097355400,NA,2027,24.60865741720751
18097355400,NA,2028,25.513623942116766
18097355500,NA,2024,16.44155017772262
18097355500,NA,2025,17.813042656758114
18097355500,NA,2026,17.815651433103497
18097355500,NA,2027,19.193085049796647
18097355500,NA,2028,20.574051725422333
18097355600,NA,2024,19.312837109447248
18097355600,NA,2025,20.94972938147598
18097355600,NA,2026,20.958158326262346
18097355600,NA,2027,22.616585291073395
18097355600,NA,2028,24.290712929913894
18097355700,NA,2024,4.847085750085882
18097355700,NA,2025,4.7351643790220646
18097355700,NA,2026,4.784271088560705
18097355700,NA,2027,4.745347119335881
18097355700,NA,2028,4.74326212445546
18097355900,NA,2024,65.015298834644625
18097355900,NA,2025,69.10724806968406
18097355900,NA,2026,69.1146159319553
18097355900,NA,2027,73.22174694970336
18097355900,NA,2028,77.33671889272149
18097356200,NA,2024,35.21988466826623
18097356200,NA,2025,35.59242378743998
18097356200,NA,2026,35.68185760738552
18097356200,NA,2027,36.20763264186683
18097356200,NA,2028,36.80455582162199
18097356400,NA,2024,37.11711527061084
18097356400,NA,2025,40.47381236790391
18097356400,NA,2026,40.38312659887484
18097356400,NA,2027,43.52373031475408
18097356400,NA,2028,46.52563208972353
18097356900,NA,2024,41.48135644570436
18097356900,NA,2025,45.42913345825263
18097356900,NA,2026,45.45149851415271
18097356900,NA,2027,49.44754336542121
18097356900,NA,2028,53.47005060069381
18097357000,NA,2024,43.7339343706434
18097357000,NA,2025,47.817336324772384
18097357000,NA,2026,47.81282915567638
18097357000,NA,2027,51.886808356609485
18097357000,NA,2028,55.95583496510957
18097357100,NA,2024,54.74954124437859
18097357100,NA,2025,59.04878418992656
18097357100,NA,2026,59.05671571670266
18097357100,NA,2027,63.37124070838888
18097357100,NA,2028,67.69315877992081
18097357200,NA,2024,42.654643912075436
18097357200,NA,2025,47.52167666174971
18097357200,NA,2026,47.38487997965104
18097357200,NA,2027,51.89805138563275
18097357200,NA,2028,56.14705941071387
18097357300,NA,2024,11.141798635925666
18097357300,NA,2025,9.42045941810116
18097357300,NA,2026,10.86069360602246
18097357300,NA,2027,10.994804433589279
18097357300,NA,2028,12.27363926846219
18097357400,NA,2024,6.926524111553427
18097357400,NA,2025,6.864312789382846
18097357400,NA,2026,6.862959524476761
18097357400,NA,2027,6.797948908426606
18097357400,NA,2028,6.731485904579823
18097357500,NA,2024,23.410310523566928
18097357500,NA,2025,23.947647496673113
18097357500,NA,2026,23.976365009861667
18097357500,NA,2027,24.56546918433331
18097357500,NA,2028,25.17874167588791
18097357600,NA,2024,6.625261156659186
18097357600,NA,2025,6.620689944096441
18097357600,NA,2026,6.62361141374537
18097357600,NA,2027,6.623585870645573
18097357600,NA,2028,6.625760576138937
18097357800,NA,2024,32.635150088870105
18097357800,NA,2025,34.3712686428536
18097357800,NA,2026,34.36627085635778
18097357800,NA,2027,36.09385997376949
18097357800,NA,2028,37.81748733949856
18097357900,NA,2024,31.86494327262139
18097357900,NA,2025,33.3129699241987
18097357900,NA,2026,33.312957255092364
18097357900,NA,2027,34.76095848464421
18097357900,NA,2028,36.20894696072247
18097358000,NA,2024,26.789035802047373
18097358000,NA,2025,28.99870569666972
18097358000,NA,2026,28.98302741407004
18097358000,NA,2027,31.16375937817755
18097358000,NA,2028,33.33085857992321
18097358100,NA,2024,17.866036747280337
18097358100,NA,2025,18.468608249748062
18097358100,NA,2026,18.455799979261034
18097358100,NA,2027,19.036073600007118
18097358100,NA,2028,19.605997735482912
18097360101,NA,2024,10.706593750729775
18097360101,NA,2025,11.339675172788963
18097360101,NA,2026,11.340397453321401
18097360101,NA,2027,11.974947406453234
18097360101,NA,2028,12.610244405607427
18097360102,NA,2024,7.365685279340909
18097360102,NA,2025,7.025852008009332
18097360102,NA,2026,7.025132749972489
18097360102,NA,2027,6.683816446943059
18097360102,NA,2028,6.341733615134577
18097360201,NA,2024,10.217807034518696
18097360201,NA,2025,10.334018975473452
18097360201,NA,2026,10.332644737233453
18097360201,NA,2027,10.446334941624679
18097360201,NA,2028,10.558840237155957
18097360202,NA,2024,6.226233158429915
18097360202,NA,2025,5.150085166741789
18097360202,NA,2026,5.093271209589729
18097360202,NA,2027,3.926718698520265
18097360202,NA,2028,2.7170827805267592
18097360301,NA,2024,11.920057492488437
18097360301,NA,2025,11.611657558771556
18097360301,NA,2026,11.613509512950506
18097360301,NA,2027,11.308548583059903
18097360301,NA,2028,11.005212594904714
18097360302,NA,2024,6.6373939914515825
18097360302,NA,2025,6.87580831846278
18097360302,NA,2026,6.885567252843874
18097360302,NA,2027,7.14539856035447
18097360302,NA,2028,7.4172574856240425
18097360401,NA,2024,18.583499758870722
18097360401,NA,2025,19.62007719926006
18097360401,NA,2026,19.62862694359575
18097360401,NA,2027,20.6810414586527
18097360401,NA,2028,21.740929706003353
18097360402,NA,2024,13.083781881848845
18097360402,NA,2025,13.55194373794654
18097360402,NA,2026,13.554350932452591
18097360402,NA,2027,14.027028450468242
18097360402,NA,2028,14.501851507215358
18097360405,NA,2024,34.161534026316716
18097360405,NA,2025,35.373267957242106
18097360405,NA,2026,35.39496874470053
18097360405,NA,2027,36.64686824145292
18097360405,NA,2028,37.91771506840984
18097360407,NA,2024,12.716093023407723
18097360407,NA,2025,14.270644061371302
18097360407,NA,2026,14.267393239996437
18097360407,NA,2027,15.817809851916985
18097360407,NA,2028,17.365619074842183
18097360501,NA,2024,21.18614240658195
18097360501,NA,2025,20.817690039008873
18097360501,NA,2026,21.25458583379606
18097360501,NA,2027,21.594301364081076
18097360501,NA,2028,22.26807561059515
18097360502,NA,2024,26.513201226917218
18097360502,NA,2025,28.24558952064212
18097360502,NA,2026,28.249789348173238
18097360502,NA,2027,29.989997060337085
18097360502,NA,2028,31.733904527305132
18097360601,NA,2024,25.877885613785022
18097360601,NA,2025,26.611925572056784
18097360601,NA,2026,26.608757575809467
18097360601,NA,2027,27.33677078564121
18097360601,NA,2028,28.061895056412016
18097360602,NA,2024,15.922597205181022
18097360602,NA,2025,15.818445819555759
18097360602,NA,2026,15.781165138552536
18097360602,NA,2027,15.5840680091704
18097360602,NA,2028,15.322239848193645
18097360700,NA,2024,45.353329528854026
18097360700,NA,2025,45.87503975111034
18097360700,NA,2026,45.87413330816736
18097360700,NA,2027,46.3940893663011
18097360700,NA,2028,46.91319389910462
18097360800,NA,2024,20.54410512228724
18097360800,NA,2025,21.881157258676943
18097360800,NA,2026,21.775726475970988
18097360800,NA,2027,22.95178362743127
18097360800,NA,2028,24.048690715070595
18097360900,NA,2024,25.54835859037196
18097360900,NA,2025,23.744531325748206
18097360900,NA,2026,25.133677773029188
18097360900,NA,2027,24.99774141062441
18097360900,NA,2028,26.028139567554827
18097361000,NA,2024,65.54204115797204
18097361000,NA,2025,66.25453886517582
18097361000,NA,2026,66.48221983199231
18097361000,NA,2027,67.54556964529905
18097361000,NA,2028,68.78006256587481
18097361100,NA,2024,49.17393464166913
18097361100,NA,2025,49.920861165698696
18097361100,NA,2026,49.95257386700894
18097361100,NA,2027,50.77020130308838
18097361100,NA,2028,51.62848609303529
18097361200,NA,2024,38.56256112298837
18097361200,NA,2025,40.423379772846125
18097361200,NA,2026,40.47224564571092
18097361200,NA,2027,42.419989955616416
18097361200,NA,2028,44.40818368540592
18097361300,NA,2024,12.293230730289224
18097361300,NA,2025,12.880458554565065
18097361300,NA,2026,12.823475300604386
18097361300,NA,2027,13.315369720720506
18097361300,NA,2028,13.76282110313714
18097361400,NA,2024,21.84296523465845
18097361400,NA,2025,22.189100804045722
18097361400,NA,2026,22.193036306831676
18097361400,NA,2027,22.545187198815757
18097361400,NA,2028,22.90029290917921
18097361401,NA,2024,25.31630592557545
18097361401,NA,2025,23.814406010596
18097361401,NA,2026,24.178996330351577
18097361401,NA,2027,23.27196761027336
18097361401,NA,2028,22.644697291029132
18097361402,NA,2024,15.309897369678431
18097361402,NA,2025,17.884324776713235
18097361402,NA,2026,16.6047084902012
18097361402,NA,2027,17.886507359452818
18097361402,NA,2028,17.901569873575994
18097361600,NA,2024,32.049694760095825
18097361600,NA,2025,32.13857770213274
18097361600,NA,2026,32.13256783763348
18097361600,NA,2027,32.212350839828424
18097361600,NA,2028,32.28762523740769
18097361601,NA,2024,36.15920858059168
18097361601,NA,2025,36.20644978629721
18097361601,NA,2026,36.183891829718426
18097361601,NA,2027,36.18972525895054
18097361601,NA,2028,36.17609931495279
18097361602,NA,2024,44.973313785240045
18097361602,NA,2025,55.68688011336293
18097361602,NA,2026,49.455131241306056
18097361602,NA,2027,53.793678349042615
18097361602,NA,2028,52.04045309160662
18097370201,NA,2024,6.610427975914366
18097370201,NA,2025,6.2794849666456205
18097370201,NA,2026,6.176496883790015
18097370201,NA,2027,5.67295381033476
18097370201,NA,2028,5.088982318130799
18097370202,NA,2024,11.030185551493997
18097370202,NA,2025,11.242282020660916
18097370202,NA,2026,11.242282030534687
18097370202,NA,2027,11.454378520018802
18097370202,NA,2028,11.666475019979204
18097370203,NA,2024,31.06531648925046
18097370203,NA,2025,31.82015806327624
18097370203,NA,2026,32.97756988549707
18097370203,NA,2027,34.93365432780433
18097370203,NA,2028,38.004979422697666
18097370204,NA,2024,7.421617130368666
18097370204,NA,2025,9.921775664944496
18097370204,NA,2026,8.621064684047537
18097370204,NA,2027,9.685448955505516
18097370204,NA,2028,9.570160821436946
18097370301,NA,2024,22.42183838331083
18097370301,NA,2025,22.481359490433285
18097370301,NA,2026,22.74935381177296
18097370301,NA,2027,23.097408853996132
18097370301,NA,2028,23.694492800338164
18097370302,NA,2024,18.659081794605065
18097370302,NA,2025,16.62633321593697
18097370302,NA,2026,18.055499876821646
18097370302,NA,2027,17.555738608359807
18097370302,NA,2028,18.38886531806339
18097370303,NA,2024,19.747095330276192
18097370303,NA,2025,20.10949908610973
18097370303,NA,2026,19.7793640905208
18097370303,NA,2027,19.600496930120062
18097370303,NA,2028,19.167599941955263
18097370304,NA,2024,33.98736566290515
18097370304,NA,2025,25.70721200082177
18097370304,NA,2026,30.02337272454584
18097370304,NA,2027,26.434359802474447
18097370304,NA,2028,26.819105154249655
18097370306,NA,2024,25.727692001102486
18097370306,NA,2025,27.73143990741436
18097370306,NA,2026,27.86990434950891
18097370306,NA,2027,30.03021238231095
18097370306,NA,2028,32.31325406728441
18097380100,NA,2024,28.251620418606436
18097380100,NA,2025,27.21629479639135
18097380100,NA,2026,27.271583584590644
18097380100,NA,2027,26.309190068873264
18097380100,NA,2028,25.39007221844932
18097380101,NA,2024,35.29827163370254
18097380101,NA,2025,35.651903338963606
18097380101,NA,2026,35.48849698310146
18097380101,NA,2027,35.59396635067183
18097380101,NA,2028,35.57682391799711
18097380103,NA,2024,35.45953019831061
18097380103,NA,2025,35.79552863204293
18097380103,NA,2026,35.129915153737464
18097380103,NA,2027,34.463388340619
18097380103,NA,2028,33.29762610187678
18097380200,NA,2024,25.020445823168274
18097380200,NA,2025,26.711581405030994
18097380200,NA,2026,26.664830719478726
18097380200,NA,2027,28.28798834467194
18097380200,NA,2028,29.875984257429533
18097380300,NA,2024,9.876070725705173
18097380300,NA,2025,10.22068499365751
18097380300,NA,2026,10.220686480810903
18097380300,NA,2027,10.565303416106266
18097380300,NA,2028,10.909921594951738
18097380402,NA,2024,22.725074657076085
18097380402,NA,2025,24.618069861862455
18097380402,NA,2026,24.420961171961938
18097380402,NA,2027,26.009202627208083
18097380402,NA,2028,27.449193298411988
18097380403,NA,2024,17.24504715100703
18097380403,NA,2025,17.662545143530412
18097380403,NA,2026,17.685219865374346
18097380403,NA,2027,18.138479999607124
18097380403,NA,2028,18.608881246617628
18097380404,NA,2024,20.299797708350674
18097380404,NA,2025,20.50897799327639
18097380404,NA,2026,20.523452456113787
18097380404,NA,2027,20.757712138423642
18097380404,NA,2028,21.003611215029135
18097380501,NA,2024,14.63106087621256
18097380501,NA,2025,15.257816437936107
18097380501,NA,2026,14.772061226940133
18097380501,NA,2027,14.692032059408719
18097380501,NA,2028,14.246703809836617
18097380502,NA,2024,19.87634864534401
18097380502,NA,2025,19.982857853320837
18097380502,NA,2026,20.341590564242072
18097380502,NA,2027,20.987888651443026
18097380502,NA,2028,21.90324423170964
18097380600,NA,2024,17.59419178842254
18097380600,NA,2025,17.86017291039913
18097380600,NA,2026,17.757620748827176
18097380600,NA,2027,17.848250130255966
18097380600,NA,2028,17.85744807007853
18097380700,NA,2024,30.407151639528166
18097380700,NA,2025,29.5894297635839
18097380700,NA,2026,31.027824157998214
18097380700,NA,2027,32.20717561853308
18097380700,NA,2028,34.48323598016746
18097380901,NA,2024,31.54006165565972
18097380901,NA,2025,32.52065670640907
18097380901,NA,2026,32.44240860509779
18097380901,NA,2027,33.238496442770916
18097380901,NA,2028,33.9182978748089
18097380902,NA,2024,35.921907579159935
18097380902,NA,2025,34.64255080078253
18097380902,NA,2026,34.820152138099004
18097380902,NA,2027,33.99173618127534
18097380902,NA,2028,33.488268513635596
18097381001,NA,2024,16.27311034452334
18097381001,NA,2025,16.781109318841523
18097381001,NA,2026,16.304125850330298
18097381001,NA,2027,16.275668815995335
18097381001,NA,2028,15.822285537531867
18097381002,NA,2024,47.800293309780486
18097381002,NA,2025,49.71102624413112
18097381002,NA,2026,49.71999827947915
18097381002,NA,2027,51.647875437693166
18097381002,NA,2028,53.5839960898656
18097381003,NA,2024,15.23107822914104
18097381003,NA,2025,14.55375965572685
18097381003,NA,2026,13.922750109099459
18097381003,NA,2027,12.542987130005214
18097381003,NA,2028,10.595562518986272
18097381004,NA,2024,20.316616436097146
18097381004,NA,2025,26.680083563329937
18097381004,NA,2026,23.595571771591334
18097381004,NA,2027,26.60818171389462
18097381004,NA,2028,26.779626522918818
18097381101,NA,2024,31.107245396876024
18097381101,NA,2025,29.188614568562098
18097381101,NA,2026,29.40374665985931
18097381101,NA,2027,28.027931908374722
18097381101,NA,2028,27.03868556463692
18097381102,NA,2024,21.349517092190233
18097381102,NA,2025,20.397786453224946
18097381102,NA,2026,20.39504469928868
18097381102,NA,2027,19.437967194332348
18097381102,NA,2028,18.478277767445444
18097381201,NA,2024,36.07993609552194
18097381201,NA,2025,36.7079015168185
18097381201,NA,2026,36.3923628617811
18097381201,NA,2027,36.62721937887765
18097381201,NA,2028,36.60503805610427
18097381203,NA,2024,10.447192249249376
18097381203,NA,2025,10.099346774070035
18097381203,NA,2026,10.10427811334208
18097381203,NA,2027,9.765674004020395
18097381203,NA,2028,9.431458202139284
18097381204,NA,2024,18.044955796874966
18097381204,NA,2025,14.944607485814284
18097381204,NA,2026,16.161698111049088
18097381204,NA,2027,14.719462912251148
18097381204,NA,2028,14.213103864335205
18097381205,NA,2024,26.33589676499134
18097381205,NA,2025,28.783695548940468
18097381205,NA,2026,28.571228718805855
18097381205,NA,2027,30.45211143995593
18097381205,NA,2028,31.883664223461107
18097381206,NA,2024,35.674696978506944
18097381206,NA,2025,35.68734356735343
18097381206,NA,2026,35.67857692887986
18097381206,NA,2027,35.6745892888244
18097381206,NA,2028,35.66264185796181
18097381207,NA,2024,37.63837110742698
18097381207,NA,2025,38.611878044339164
18097381207,NA,2026,38.099973584635826
18097381207,NA,2027,38.50967181404278
18097381207,NA,2028,38.45410703125654
18097390101,NA,2024,26.35323388595248
18097390101,NA,2025,26.3486475495066
18097390101,NA,2026,25.923620431116817
18097390101,NA,2027,25.435908887189754
18097390101,NA,2028,24.573326731392218
18097390102,NA,2024,18.45638091749631
18097390102,NA,2025,18.509852072731906
18097390102,NA,2026,18.512127744968556
18097390102,NA,2027,18.569833044209005
18097390102,NA,2028,18.62954102902647
18097390103,NA,2024,35.66038069640408
18097390103,NA,2025,38.39685171934903
18097390103,NA,2026,37.28838648026161
18097390103,NA,2027,38.53914339363828
18097390103,NA,2028,38.93029316415527
18097390104,NA,2024,38.81821229183413
18097390104,NA,2025,39.74871230352816
18097390104,NA,2026,40.55539958427025
18097390104,NA,2027,42.43124215320907
18097390104,NA,2028,44.998949116163345
18097390200,NA,2024,34.34377574044912
18097390200,NA,2025,35.007774534422204
18097390200,NA,2026,34.930228954609156
18097390200,NA,2027,35.45683985494231
18097390200,NA,2028,35.91956687483276
18097390300,NA,2024,37.6625882693247
18097390300,NA,2025,38.777418783733275
18097390300,NA,2026,38.774618937640184
18097390300,NA,2027,39.88401689903673
18097390300,NA,2028,40.99077217600034
18097390402,NA,2024,46.4687531992354
18097390402,NA,2025,47.304469973813475
18097390402,NA,2026,47.30446016948645
18097390402,NA,2027,48.140155647988735
18097390402,NA,2028,48.975839344320285
18097390403,NA,2024,40.31718123165988
18097390403,NA,2025,40.94401203628654
18097390403,NA,2026,40.3058417176971
18097390403,NA,2027,40.180061142186304
18097390403,NA,2028,39.510028956608984
18097390404,NA,2024,37.612480013244465
18097390404,NA,2025,39.16318825672239
18097390404,NA,2026,39.20744695648235
18097390404,NA,2027,40.81184299035292
18097390404,NA,2028,42.45307745310014
18097390405,NA,2024,50.08274504187884
18097390405,NA,2025,45.674825401047
18097390405,NA,2026,48.60709683154908
18097390405,NA,2027,48.00482220424516
18097390405,NA,2028,49.72157871480553
18097390406,NA,2024,47.24727533815444
18097390406,NA,2025,47.611047680058505
18097390406,NA,2026,47.822915271725314
18097390406,NA,2027,48.522270349621714
18097390406,NA,2028,49.38201845122634
18097390407,NA,2024,55.90250443272372
18097390407,NA,2025,58.63125192600911
18097390407,NA,2026,56.88661793803981
18097390407,NA,2027,57.80775385927131
18097390407,NA,2028,57.0449600194988
18097390408,NA,2024,42.74820854512768
18097390408,NA,2025,42.921603645739125
18097390408,NA,2026,42.899124377875275
18097390408,NA,2027,43.031169798875204
18097390408,NA,2028,43.14376543683537
18097390409,NA,2024,44.01433464623106
18097390409,NA,2025,41.35939232549666
18097390409,NA,2026,41.784872904956
18097390409,NA,2027,39.595043955833226
18097390409,NA,2028,37.794754521183485
18097390410,NA,2024,42.195183493339165
18097390410,NA,2025,45.111441095896275
18097390410,NA,2026,42.25614051200317
18097390410,NA,2027,42.28607050364445
18097390410,NA,2028,39.491389784277786
18097390500,NA,2024,12.716589952224837
18097390500,NA,2025,12.95773919503808
18097390500,NA,2026,12.958510328740518
18097390500,NA,2027,13.201115589472986
18097390500,NA,2028,13.444415381223761
18097390600,NA,2024,57.5765888701171
18097390600,NA,2025,60.84329975343539
18097390600,NA,2026,60.7480642412664
18097390600,NA,2027,63.888625281741376
18097390600,NA,2028,66.95483006221708
18097390601,NA,2024,77.63534580776634
18097390601,NA,2025,82.25155297556012
18097390601,NA,2026,80.26790965933793
18097390601,NA,2027,82.67951854646431
18097390601,NA,2028,83.30382724967951
18097390602,NA,2024,58.12596453463234
18097390602,NA,2025,61.0265754193081
18097390602,NA,2026,61.02633163331186
18097390602,NA,2027,63.92645766604621
18097390602,NA,2028,66.8263426024863
18097390700,NA,2024,11.879740725170787
18097390700,NA,2025,11.795849925919107
18097390700,NA,2026,11.951694750186396
18097390700,NA,2027,12.12485500957847
18097390700,NA,2028,12.418377580677737
18097390800,NA,2024,11.968042273078414
18097390800,NA,2025,11.889854838026444
18097390800,NA,2026,11.889851777551451
18097390800,NA,2027,11.811658845247118
18097390800,NA,2028,11.733463349061381
18097390802,NA,2024,21.38512407364914
18097390802,NA,2025,23.897511462737576
18097390802,NA,2026,23.857120102038493
18097390802,NA,2027,26.29548999080743
18097390802,NA,2028,28.699100621005485
18097390900,NA,2024,79.20755263222622
18097390900,NA,2025,81.43549131997177
18097390900,NA,2026,81.36847344340562
18097390900,NA,2027,83.44244122784481
18097390900,NA,2028,85.42352607202189
18097391000,NA,2024,85.93990598995674
18097391000,NA,2025,87.93079721572575
18097391000,NA,2026,87.93101678827567
18097391000,NA,2027,89.92240705435269
18097391000,NA,2028,91.91409312645942
18097391001,NA,2024,59.421069260380946
18097391001,NA,2025,52.607372579118234
18097391001,NA,2026,52.62465528996461
18097391001,NA,2027,45.844219066532766
18097391001,NA,2028,39.079859123856885
