GEOID,NAME,year,estimate,income_zscore
18097360900,NA,2026,39805.02601277824,-1.033857551810306
18097360900,NA,2027,39731.940256831505,-1.0623632615520595
18097360900,NA,2028,39658.95286357563,-1.0679230600123082
18097361000,NA,2024,99074.06118973967,0.8463400047426645
18097361000,NA,2025,103558.701857482,0.7951375461719843
18097361000,NA,2026,108590.0702574666,0.7166916269970218
18097361000,NA,2027,113755.77601948335,0.6564268135587569
18097361000,NA,2028,119202.40609501516,0.5746072867833887
18097361100,NA,2024,82925.7519051958,0.356356710620395
18097361100,NA,2025,89363.07213985537,0.3943843608674147
18097361100,NA,2026,95440.38939998257,0.3820380219958928
18097361100,NA,2027,101274.75825600448,0.3666248972147669
18097361100,NA,2028,106967.002181627,0.32195265064924183
18097361200,NA,2024,74693.7312958259,0.10657498397721447
18097361200,NA,2025,80773.39638701225,0.1518914255655749
18097361200,NA,2026,87054.20125292023,0.1686132152611447
18097361200,NA,2027,93894.14726828987,0.19525143644717194
18097361200,NA,2028,101254.4299131399,0.20399104692111833
18097361300,NA,2024,66512.10170414412,-0.14167774316478418
18097361300,NA,2025,70804.58662829043,-0.1295354884897024
18097361300,NA,2026,74234.62911579473,-0.1576392677273981
18097361300,NA,2027,78156.96767736513,-0.17015664883291112
18097361300,NA,2028,82192.15296667226,-0.18963491589063566
18097361400,NA,2024,55843.92564386356,-0.4653790022988145
18097361400,NA,2025,56189.15689577911,-0.5421399404518582
18097361400,NA,2026,56537.63997619472,-0.6080198722013315
18097361400,NA,2027,56887.996269082905,-0.6640096974858656
18097361400,NA,2028,57240.59792429325,-0.7048713645472541
18097361402,NA,2024,82347.21482528799,0.33880233392435105
18097361402,NA,2025,89548.59286239222,0.39962174885058604
18097361402,NA,2026,97920.55023825828,0.44515702651828803
18097361402,NA,2027,106849.546865241,0.4960682208912067
18097361402,NA,2028,116686.48393616072,0.5226548214551572
18097361600,NA,2024,82539.87023574376,0.34464801912781373
18097361600,NA,2025,84763.36913216265,0.2645313238091857
18097361600,NA,2026,86007.39496463267,0.14197245478109813
18097361600,NA,2027,88228.26640723676,0.06369300408001433
18097361600,NA,2028,89611.76157028123,-0.03642391237391514
18097361601,NA,2024,96149.68965910828,0.7576066785121823
18097361601,NA,2025,98216.80708134756,0.6443318834658404
18097361601,NA,2026,104540.17315322324,0.6136235236333337
18097361601,NA,2027,107107.48583612802,0.5020574125965167
18097361601,NA,2028,113687.56892307349,0.460728808485556
18097361602,NA,2024,54501.31683810555,-0.506117377677377
18097361602,NA,2025,60893.73446748757,-0.4093262164482273
18097361602,NA,2026,41274.78064151917,-0.9964529417436433
18097361602,NA,2027,45610.12289117277,-0.9258753064562216
18097361602,NA,2028,31250.49368943677,-1.2415533061512438
18097370201,NA,2024,56356.39058992283,-0.44982943249755686
18097370201,NA,2025,58490.30009174876,-0.477176956493373
18097370201,NA,2026,60702.5480194045,-0.5020247909317294
18097370201,NA,2027,62998.64081831115,-0.5221241129908957
18097370201,NA,2028,65381.57199708919,-0.5367645446416897
18097370202,NA,2024,35010.318764731725,-1.0975268728412708
18097370202,NA,2025,35261.49648975821,-1.1329433592161084
18097370202,NA,2026,35757.60701207263,-1.1368625885268668
18097370202,NA,2027,36098.25613102834,-1.146735276959958
18097370202,NA,2028,36549.98655940922,-1.1321215740861255
18097370301,NA,2024,85357.03030880787,0.4301282603311995
18097370301,NA,2025,88442.37855483496,0.3683924961720242
18097370301,NA,2026,91639.7567051017,0.2853135884212825
18097370301,NA,2027,94952.89377033216,0.21983490960848462
18097370301,NA,2028,98385.86887530464,0.14475677477340282
18097370302,NA,2024,86684.27987790393,0.4704005950090166
18097370302,NA,2025,94423.05070418492,0.5372313192316498
18097370302,NA,2026,95978.01521928332,0.3957203630747855
18097370302,NA,2027,104088.2335130328,0.43195214347981353
18097370302,NA,2028,106238.52605015466,0.30691000283537095
18097370303,NA,2024,115970.64718636294,1.3590280341928958
18097370303,NA,2025,105835.86914492422,0.8594236724000226
18097370303,NA,2026,140242.5790633125,1.522234080384976
18097370303,NA,2027,132468.8828265839,1.0909341843691887
18097370303,NA,2028,170134.15766098327,1.6263210880330494
18097370304,NA,2024,96057.46450593189,0.7548083184140418
18097370304,NA,2025,95071.4340161345,0.5555356623802653
18097370304,NA,2026,108245.10278721649,0.7079123563228125
18097370304,NA,2027,109043.08617686652,0.5470009178981023
18097370304,NA,2028,122251.04808200436,0.6375601355310475
18097380100,NA,2024,61412.7545529695,-0.29640570080905887
18097380100,NA,2025,61001.02687466154,-0.4062972719921337
18097380100,NA,2026,60591.97720584594,-0.5048387695952662
18097380100,NA,2027,60185.69371880092,-0.5874390957479678
18097380100,NA,2028,59782.12789178247,-0.6523901114798837
18097380101,NA,2024,141380.32143157313,2.1300261411686225
18097380101,NA,2025,146790.83111855155,2.0156127102543255
18097380101,NA,2026,163488.09476000935,2.113822249886631
18097380101,NA,2027,170658.56149063836,1.9776761369196438
18097380101,NA,2028,189130.5710097758,2.018587002298561
18097380103,NA,2024,99423.67357351248,0.8569481882031399
18097380103,NA,2025,102631.46781912756,0.7689610396143388
18097380103,NA,2026,112015.52231698064,0.803867878109039
18097380103,NA,2027,115964.85292159762,0.707720284308975
18097380103,NA,2028,126202.86234992536,0.7191630154195323
18097380200,NA,2024,39710.6740647359,-0.9549054049922814
18097380200,NA,2025,41404.04815051183,-0.9595345571473792
18097380200,NA,2026,43349.96137833947,-0.9436405030135763
18097380200,NA,2027,45460.434376719735,-0.9293509860173956
18097380200,NA,2028,47703.28694083135,-0.9018118050330887
18097380300,NA,2024,33932.7508508564,-1.13022319211393
18097380300,NA,2025,34556.126207143454,-1.1528564869321722
18097380300,NA,2026,35190.97110003585,-1.1512832237302135
18097380300,NA,2027,35837.48146128425,-1.152790311930499
18097380300,NA,2028,36495.86952460392,-1.1332390623058999
18097380301,NA,2024,47416.83047816343,-0.7210798175614838
18097380301,NA,2025,51814.281585705285,-0.6656459243847449
18097380301,NA,2026,56506.53350064596,-0.6088115183480398
18097380301,NA,2027,61644.79524157091,-0.5535596136854958
18097380301,NA,2028,67246.35188541749,-0.498257823695573
18097380302,NA,2024,55451.58841558049,-0.4772835728723381
18097380302,NA,2025,66625.00133447727,-0.2475282900114231
18097380302,NA,2026,80681.2807733276,0.006425186821855416
18097380302,NA,2027,97105.44545148892,0.2698158978620283
18097380302,NA,2028,117434.40466373316,0.5380989899206733
18097380402,NA,2024,46409.50269266968,-0.7516448617342216
18097380402,NA,2025,46562.17834795552,-0.8139167051774523
18097380402,NA,2026,49661.70108353876,-0.7830094984237167
18097380402,NA,2027,50272.28217743557,-0.8176227006941021
18097380402,NA,2028,53211.22042819299,-0.788075884179857
18097380403,NA,2024,69538.04506068188,-0.04986245355530944
18097380403,NA,2025,74050.11271637082,-0.037911873077116805
18097380403,NA,2026,78899.79471571956,-0.038912851256724085
18097380403,NA,2027,84071.95190129246,-0.032814182399243386
18097380403,NA,2028,89583.68873363257,-0.037003601641137376
18097380404,NA,2024,56968.82850535674,-0.4312464129404008
18097380404,NA,2025,58001.89019992612,-0.4909651310073323
18097380404,NA,2026,59092.87501892307,-0.5429902621338314
18097380404,NA,2027,60198.27201613585,-0.587147035056998
18097380404,NA,2028,61325.29845329606,-0.6205244534703821
18097380501,NA,2024,50045.17502843131,-0.6413287490046526
18097380501,NA,2025,51651.66360710917,-0.6702367508719462
18097380501,NA,2026,53257.223752295344,-0.691505024968922
18097380501,NA,2027,54900.73414106223,-0.7101527592050327
18097380501,NA,2028,56592.23872779899,-0.7182596399187962
18097380502,NA,2024,41406.39974960545,-0.9034525103047002
18097380502,NA,2025,42405.98686220755,-0.9312490820977278
18097380502,NA,2026,43366.012997181606,-0.9432319963608412
18097380502,NA,2027,44360.975559354345,-0.9548797752757626
18097380502,NA,2028,45376.02648464937,-0.9498685057279188
18097380600,NA,2024,75056.14640412734,0.11757163665931204
18097380600,NA,2025,82230.20246580416,0.1930181447080158
18097380600,NA,2026,91161.30024043028,0.27313708144185617
18097380600,NA,2027,100675.65111258866,0.3527139805293247
18097380600,NA,2028,111321.35675602422,0.41186777550994136
18097380700,NA,2024,63906.22366930697,-0.22074711699777602
18097380700,NA,2025,68464.76291412962,-0.19559045224638508
18097380700,NA,2026,73986.06486655076,-0.16396511874883557
18097380700,NA,2027,79577.72878501558,-0.13716740873512714
18097380700,NA,2028,85810.73187571131,-0.11491317036774601
18097380800,NA,2024,57840.77880185088,-0.4047890872192482
18097380800,NA,2025,59222.95766153891,-0.45649348836470466
18097380800,NA,2026,60565.39362574646,-0.50551531003838
18097380800,NA,2027,61921.59180901928,-0.5471325596419786
18097380800,NA,2028,63304.33977253352,-0.5796582942535817
18097380901,NA,2024,94078.556095281,0.6947628954083621
18097380901,NA,2025,99296.11434969211,0.6748015304146033
18097380901,NA,2026,104314.60317506905,0.6078828667164502
18097380901,NA,2027,109322.5176353756,0.5534891525675284
18097380901,NA,2028,114428.02896663152,0.47601891776199134
18097380902,NA,2024,74021.7380945361,0.08618489628482057
18097380902,NA,2025,75439.74216179826,0.0013183997410431817
18097380902,NA,2026,76051.43737812393,-0.11140229504541364
18097380902,NA,2027,76906.61836969231,-0.19918902682721695
18097380902,NA,2028,77702.597195325,-0.28234187414417783
18097381001,NA,2024,32350.301749071183,-1.1782389694941469
18097381001,NA,2025,33235.5603173892,-1.1901370442058272
18097381001,NA,2026,31781.86535929296,-1.2380434682056782
18097381001,NA,2027,32178.79283212307,-1.2377429172492287
18097381001,NA,2028,31130.9439260405,-1.244021945697974
18097381002,NA,2024,92360.88692223794,0.6426441760557753
18097381002,NA,2025,96399.84395077763,0.5930376628753499
18097381002,NA,2026,102071.3150714906,0.5507921693029532
18097381002,NA,2027,107121.07113455494,0.5023728552625583
18097381002,NA,2028,113039.30186919856,0.4473424358104941
18097381003,NA,2024,44342.06787140232,-0.814376415004461
18097381003,NA,2025,43807.5976958658,-0.8916805657783372
18097381003,NA,2026,43378.537083345545,-0.9429132638661494
18097381003,NA,2027,42938.20159429874,-0.9879157527425972
18097381003,NA,2028,42504.752811209575,-1.0091587923698413
18097381004,NA,2024,40686.12705130318,-0.9253075282611792
18097381004,NA,2025,42793.03115669425,-0.9203225337899127
18097381004,NA,2026,46693.19099381713,-0.8585567770059319
18097381004,NA,2027,49349.883333254715,-0.8390402611641534
18097381004,NA,2028,53621.471805165806,-0.7796044096697934
18097381101,NA,2024,89849.1029439294,0.5664298698935114
18097381101,NA,2025,95303.54748862395,0.5620883983491917
18097381101,NA,2026,101089.13748388088,0.5257961808826084
18097381101,NA,2027,107225.95308352791,0.5048081526380017
18097381101,NA,2028,113735.3161858606,0.46171476427347075
18097381102,NA,2024,67150.83142379609,-0.12229695929607198
18097381102,NA,2025,70812.90890126018,-0.12930054453385534
18097381102,NA,2026,74655.39958668183,-0.14693084396514008
18097381102,NA,2027,78710.08137133424,-0.1573136730831778
18097381102,NA,2028,82984.27613082627,-0.17327799042830822
18097381201,NA,2024,73296.35626348256,0.06417485344917577
18097381201,NA,2025,74636.91738718,-0.02134594076864166
18097381201,NA,2026,76826.30468074404,-0.09168226236707405
18097381201,NA,2027,78376.7171345479,-0.16505419524988157
18097381201,NA,2028,80551.9585730286,-0.2235040648495728
18097381203,NA,2024,46989.43765873337,-0.7340480693987819
18097381203,NA,2025,49202.97167906728,-0.7393651452801122
18097381203,NA,2026,51519.09104968037,-0.7357397391954199
18097381203,NA,2027,53943.65744151264,-0.7323755191492781
18097381203,NA,2028,56482.12889498018,-0.7205333498790524
18097381204,NA,2024,30263.852052249465,-1.2415474854170874
18097381204,NA,2025,30939.314918616856,-1.254961759706566
18097381204,NA,2026,31630.641389276618,-1.241892051853984
18097381204,NA,2027,32337.446764768734,-1.2340590659329713
18097381204,NA,2028,33060.04738307645,-1.2041869769913647
18097381205,NA,2024,62028.52664187201,-0.2777215134286629
18097381205,NA,2025,64209.92853668919,-0.3157075913674046
18097381205,NA,2026,68566.19086650237,-0.3018985326792418
18097381205,NA,2027,72245.3837642106,-0.3074201620436291
18097381205,NA,2028,76561.28914522879,-0.3059092832918649
18097381206,NA,2024,80375.66456497565,0.27898017706238953
18097381206,NA,2025,81492.63670002161,0.17219611455588105
18097381206,NA,2026,89241.22059931362,0.22427189750674512
18097381206,NA,2027,90767.08079200164,0.1226427858918359
18097381206,NA,2028,99097.44465032432,0.15945043914215729
18097390101,NA,2024,95102.33471061004,0.7258271021653498
18097390101,NA,2025,99674.36726764531,0.6854798916240585
18097390101,NA,2026,104372.70634260395,0.6093615668224284
18097390101,NA,2027,109340.05377286396,0.5538963314006737
18097390101,NA,2028,114519.6136499634,0.47791009315811844
18097390102,NA,2024,48831.36641397736,-0.678158978898341
18097390102,NA,2025,50189.282591556,-0.7115208546256645
18097390102,NA,2026,51470.27874475882,-0.736981990926656
18097390102,NA,2027,52759.758704361426,-0.759864953848073
18097390102,NA,2028,54076.429275379785,-0.7702097779185973
18097390103,NA,2024,84451.67483675061,0.4026573314101866
18097390103,NA,2025,96074.24617709313,0.5838457955522595
18097390103,NA,2026,109312.89071686726,0.7350870903644334
18097390103,NA,2027,124375.1192462983,0.9030017384379391
18097390103,NA,2028,141512.79837586082,1.0353051177360098
18097390104,NA,2024,102410.16183925237,0.9475663038535093
18097390104,NA,2025,109221.60969607472,0.9550056463933021
18097390104,NA,2026,117103.986876837,0.9333670672781236
18097390104,NA,2027,125297.98462945592,0.9244301316695551
18097390104,NA,2028,134171.96752611254,0.8837208332780169
18097390200,NA,2024,108968.63978598008,1.146568228583902
18097390200,NA,2025,112906.9832792181,1.059046483739752
18097390200,NA,2026,116794.48559436978,0.9254903955130304
18097390200,NA,2027,120762.10095178249,0.8191095715186343
18097390200,NA,2028,124849.54667766854,0.6912177607169433
18097390300,NA,2024,131799.87128831507,1.8393294225430512
18097390300,NA,2025,143768.11467813276,1.9302791769158094
18097390300,NA,2026,153114.30457581687,1.8498138438811351
18097390300,NA,2027,164795.53700970474,1.8415401452605238
18097390300,NA,2028,176546.92963343704,1.758741446264027
18097390402,NA,2024,94541.0303034504,0.7087956112780242
18097390402,NA,2025,98539.38153901164,0.6534384003290024
18097390402,NA,2026,102706.84570732682,0.5669661449816258
18097390402,NA,2027,107050.55978384764,0.5007356230314841
18097390402,NA,2028,111577.98004720258,0.41716691109346465
18097390403,NA,2024,123855.69376082013,1.5982816320019235
18097390403,NA,2025,130758.64143065969,1.5630120709989976
18097390403,NA,2026,133345.04454930205,1.3466948550797806
18097390403,NA,2027,140508.82368727386,1.277616898301234
18097390403,NA,2028,143546.38425316548,1.0772975933024067
18097390404,NA,2024,74790.55047433157,0.1095127392048671
18097390404,NA,2025,77495.55405169513,0.05935549845743044
18097390404,NA,2026,80243.12097678454,-0.004725787644284608
18097390404,NA,2027,83114.97250493447,-0.05503468302041686
18097390404,NA,2028,86076.53416954164,-0.10942449322175976
18097390405,NA,2024,86935.91878404406,0.47803599869043345
18097390405,NA,2025,90750.47308565794,0.43355172148365867
18097390405,NA,2026,94816.9899048984,0.36617277852368596
18097390405,NA,2027,99056.95331281856,0.31512876646706844
18097390405,NA,2028,103487.42610226548,0.2501012402295002
18097390406,NA,2024,132281.35264875006,1.8539388667199852
18097390406,NA,2025,142401.57597121852,1.8917007728202264
18097390406,NA,2026,153296.050021401,1.8544391856834532
18097390406,NA,2027,165024.0089822848,1.8468451305381137
18097390406,NA,2028,177649.21885973806,1.7815031372843728
18097390407,NA,2024,139683.50951340576,2.0785402872306284
18097390407,NA,2025,142454.40113925922,1.8931920666041346
18097390407,NA,2026,145567.748380413,1.65775730171052
18097390407,NA,2027,148576.25194102788,1.464937853387664
18097390407,NA,2028,151750.71293617357,1.2467126524866972
18097390408,NA,2024,92647.36091496416,0.6513365702973631
18097390408,NA,2025,93009.4937899428,0.4973255561721624
18097390408,NA,2026,100526.70001377018,0.5114823941831285
18097390408,NA,2027,101411.87524853356,0.36980867340604234
18097390408,NA,2028,109111.13762734506,0.36622791648394454
18097390409,NA,2024,93350.47269720145,0.6726708797365906
18097390409,NA,2025,91323.39060106211,0.44972560906611025
18097390409,NA,2026,88890.43331625599,0.2153445151515321
18097390409,NA,2027,86644.93870425144,0.02692906293185459
18097390409,NA,2028,84422.60828851108,-0.14357719015131376
18097390410,NA,2024,121916.3913682326,1.5394379624959937
18097390410,NA,2025,137209.63334073525,1.7451283707166987
18097390410,NA,2026,154149.5898571802,1.8761613997927797
18097390410,NA,2027,173222.13147458795,2.0372007292332954
18097390410,NA,2028,194648.2245698964,2.132523637526529
18097390411,NA,2024,60724.33634642424,-0.31729416749823997
18097390411,NA,2025,61217.67111620896,-0.40018124391835147
18097390411,NA,2026,61606.058280876496,-0.4790308514259634
18097390411,NA,2027,62019.650346059105,-0.5448556978918749
18097390411,NA,2028,62431.26691337946,-0.5976867882133766
18097390500,NA,2024,56083.57870412765,-0.45810728153563374
18097390500,NA,2025,61400.70090140728,-0.39501417694894747
18097390500,NA,2026,67088.39997150915,-0.33950766219403583
18097390500,NA,2027,73271.11653396912,-0.283603248393953
18097390500,NA,2028,80016.01808190928,-0.2345709532605998
18097390600,NA,2024,46182.42363061003,-0.7585350534498757
18097390600,NA,2025,47316.79024330606,-0.7926134501091026
18097390600,NA,2026,48479.01998076468,-0.8131082132822448
18097390600,NA,2027,49669.79725722254,-0.83161204737679
18097390600,NA,2028,50889.82327922764,-0.8360115106737985
18097390601,NA,2024,71573.08919703482,0.011886278899847197
18097390601,NA,2025,74647.50874694207,-0.02104693880495387
18097390601,NA,2026,81139.33837763913,0.018082551760396085
18097390601,NA,2027,84908.68265124182,-0.013385784860317041
18097390601,NA,2028,92009.16973700454,0.01308130153779942
18097390700,NA,2024,64106.5596649779,-0.2146683821060644
18097390700,NA,2025,70673.3516433025,-0.13324034972541102
18097390700,NA,2026,78084.76249856442,-0.059655063377240636
18097390700,NA,2027,86317.14842776222,0.019317964855905343
18097390700,NA,2028,95428.59170882498,0.08369056137057636
18097390800,NA,2024,65467.076341083695,-0.1733866336009963
18097390800,NA,2025,66866.13398403944,-0.24072093596548205
18097390800,NA,2026,68267.96027167761,-0.3094883703917618
18097390800,NA,2027,69710.32809719644,-0.36628266863256437
18097390800,NA,2028,71178.58407995047,-0.4170593032922042
18097390802,NA,2024,76339.37528869045,0.15650826493982734
18097390802,NA,2025,80877.76120884636,0.15483772211005511
18097390802,NA,2026,84921.30518332,0.1143319466493507
18097390802,NA,2027,89528.74691800112,0.09388939922419315
18097390802,NA,2028,94213.72901587623,0.058604287651074755
18097390900,NA,2024,86897.70291195114,0.47687642597195923
18097390900,NA,2025,92259.0045733514,0.4761386873915345
18097390900,NA,2026,98700.09098884813,0.46499599639577394
18097390900,NA,2027,105280.54832342494,0.45963699446592826
18097390900,NA,2028,112427.5043271145,0.4347091393147504
18097391000,NA,2024,78559.34704066119,0.22386820044280467
18097391000,NA,2025,83343.76174520564,0.22445475140475735
18097391000,NA,2026,88419.55646323544,0.203360905961106
18097391000,NA,2027,93804.476801614,0.19316934077399947
18097391000,NA,2028,99517.34910229972,0.16812124455863114
18097391002,NA,2024,112297.38696032487,1.2475714034083263
18097391002,NA,2025,120649.24864823904,1.2776163936223515
18097391002,NA,2026,137213.08134115933,1.445134693331468
18097391002,NA,2027,149006.4986654504,1.4749279301266958
18097391002,NA,2028,167995.63669405537,1.5821617582234957
