GEOID,year,vacancy_rate_forecast,NAME,vacancy_zscore
18097350400,2027,11.602578126495366,NA,0.0927982128161741
18097350400,2028,10.70966030530016,NA,0.15721740202268253
18097350500,2024,21.66050516677335,NA,-1.0356520901378043
18097350500,2025,20.762404767266027,NA,-0.9411958239613897
18097350500,2026,20.749542129375524,NA,-0.9246969400854816
18097350500,2027,19.8269493028898,NA,-0.8059497033894405
18097350500,2028,18.892608522116863,NA,-0.6788210079441784
18097350600,2024,11.198658626085823,NA,0.22074488866334122
18097350600,2025,10.659770052243378,NA,0.23016015211764435
18097350600,2026,10.658580677305295,NA,0.2387629544627585
18097350600,2027,10.1172512755061,NA,0.25511267839408674
18097350600,2028,9.574667180592982,NA,0.2731777896679858
18097350700,2024,12.746910508636256,NA,0.034810313911710876
18097350700,2025,11.02909108031582,NA,0.18733900639404197
18097350700,2026,11.030822013172846,NA,0.19584455987448995
18097350700,2027,9.316633575094803,NA,0.3426030742540454
18097350700,2028,7.604361719078962,NA,0.47448066994382004
18097350800,2024,25.923155872094615,NA,-1.5475675963557203
18097350800,2025,26.385268304003105,NA,-1.5931420728582157
18097350800,2026,26.41165255937324,NA,-1.5775225836176088
18097350800,2027,26.93642562471617,NA,-1.5828634506548962
18097350800,2028,27.501183874380175,NA,-1.5583450448671343
18097350900,2024,14.558024539303103,NA,-0.1826922261556234
18097350900,2025,8.8099292851591,NA,0.44464103739569183
18097350900,2026,10.37100634188224,NA,0.271919478502145
18097350900,2027,6.329564902631641,NA,0.6690258106992015
18097350900,2028,3.717199384244225,NA,0.8716256758256408
18097351000,2024,37.961430830475535,NA,-2.993282961120888
18097351000,2025,38.676213663119576,NA,-3.018223024924458
18097351000,2026,38.66635411072756,NA,-2.9904557161422365
18097351000,2027,39.360235455909915,NA,-2.9405202194992386
18097351000,2028,40.04293307167527,NA,-2.8397150082699736
18097351200,2024,13.731877425620844,NA,-0.08347754797822167
18097351200,2025,10.042956043829022,NA,0.3016770182883123
18097351200,2026,10.043290094400886,NA,0.30970425377330385
18097351200,2027,6.355041136461847,NA,0.6662418030739884
18097351200,2028,2.667130607740809,NA,0.978909481979956
18097351500,2024,15.006847274089122,NA,-0.23659279961646898
18097351500,2025,13.372483648350666,NA,-0.08436703527695562
18097351500,2026,13.308523993576577,NA,-0.06676816721993109
18097351500,2027,11.561625722837857,NA,0.09727343489229325
18097351500,2028,9.762451880559816,NA,0.2539921345939703
18097351700,2024,17.80996571605583,NA,-0.5732283570213573
18097351700,2025,12.760993041060395,NA,-0.013467394008073895
18097351700,2026,12.924869394748839,NA,-0.02253385503717156
18097351700,2027,8.344557897733303,NA,0.4488301608829126
18097351700,2028,4.190190847131565,NA,0.8233009131505492
18097351900,2024,14.301274572447202,NA,-0.15185829245085225
18097351900,2025,13.1511439727534,NA,-0.05870367526565875
18097351900,2026,14.009376825758505,NA,-0.14757455678917614
18097351900,2027,14.11069170257791,NA,-0.18128497260486895
18097351900,2028,14.8571832393371,NA,-0.2665282196283661
18097352100,2024,31.522806876790927,NA,-2.2200477916328816
18097352100,2025,31.425542266358956,NA,-2.1775396278942183
18097352100,2026,31.426080091377116,NA,-2.1556721836647004
18097352100,2027,31.329947783911734,NA,-2.0629814804337157
18097352100,2028,31.23441592205044,NA,-1.9397632455539455
18097352300,2024,16.739147904627348,NA,-0.44463038362413076
18097352300,2025,15.312167002817208,NA,-0.30926477265400354
18097352300,2026,15.330790039590177,NA,-0.29992983886230684
18097352300,2027,13.944184102768352,NA,-0.1630892522085475
18097352300,2028,12.579855785099268,NA,-0.03385740547093064
18097352400,2024,11.842769844527137,NA,0.1433914897471678
18097352400,2025,11.894832690109553,NA,0.08696008178893735
18097352400,2026,11.905115031134846,NA,0.0950409974672979
18097352400,2027,11.975975415113796,NA,0.051993873145093926
18097352400,2028,12.055654701299916,NA,0.019699360255860415
18097352600,2024,22.411469388017473,NA,-1.1258378116631045
18097352600,2025,20.35710587698081,NA,-0.8942032036573184
18097352600,2026,20.46806191860772,NA,-0.8922430517327382
18097352600,2027,18.603930367926907,NA,-0.6722998843695024
18097352600,2028,16.828120031500305,NA,-0.4678956019220699
18097352700,2024,22.035841874185913,NA,-1.0807274889588734
18097352700,2025,21.070276289873803,NA,-0.9768921703149718
18097352700,2026,21.071183970579057,NA,-0.9617813531442782
18097352700,2027,20.10749010087009,NA,-0.8366068140897849
18097352700,2028,19.144763763736805,NA,-0.704583295775294
18097352800,2024,15.618197174013291,NA,-0.31001178586023315
18097352800,2025,13.124201124105667,NA,-0.05557977069359834
18097352800,2026,13.1063405263466,NA,-0.043456973675085345
18097352800,2027,10.579948438410076,NA,0.20454977187209453
18097352800,2028,8.038401856324487,NA,0.4301355003802625
18097353300,2024,21.94479346767423,NA,-1.0697931914215268
18097353300,2025,23.296399106211005,NA,-1.2350013010474716
18097353300,2026,23.277184269841257,NA,-1.2161270750800637
18097353300,2027,24.58143527109831,NA,-1.3255133593709245
18097353300,2028,25.853400977280817,NA,-1.3899937664818671
18097353500,2024,3.9421957393963662,NA,1.0921969800472133
18097353500,2025,1.6292310545133173,NA,1.2772113541646108
18097353500,2026,2.5110229181623462,NA,1.1781537881611073
18097353500,2027,2.162143679960477,NA,1.1244358426025491
18097353500,2028,2.12706126846299,NA,1.0340874813657726
18097353600,2024,25.091551755367885,NA,-1.447697569037828
18097353600,2025,24.940718408391177,NA,-1.4256528781382238
18097353600,2026,24.940403143306018,NA,-1.407891602605333
18097353600,2027,24.788931646613097,NA,-1.3481882765304742
18097353600,2028,24.63713708113463,NA,-1.2657300772965374
18097354200,2024,12.163980065130538,NA,0.10481631574163884
18097354200,2025,12.52173468789796,NA,0.014273557704938607
18097354200,2026,12.541175784205253,NA,0.02170495508832844
18097354200,2027,12.927534213321415,NA,-0.05199115728383933
18097354200,2028,13.328489471139832,NA,-0.11034408239242578
18097354400,2024,18.21399379910372,NA,-0.6217493959142508
18097354400,2025,18.773291996292382,NA,-0.7105669635602065
18097354400,2026,18.391055673222212,NA,-0.6527699867814797
18097354400,2027,18.40498589842625,NA,-0.6505595076805781
18097354400,2028,18.130189769714264,NA,-0.600925933381975
18097354500,2024,23.34587936778318,NA,-1.23805412748971
18097354500,2025,23.278631869338824,NA,-1.2329412682267566
18097354500,2026,23.275661220957797,NA,-1.2159514717639914
18097354500,2027,23.202634461188698,NA,-1.174839912344894
18097354500,2028,23.12679025017543,NA,-1.111420416573201
18097354700,2024,22.63714404705688,NA,-1.1529398111721179
18097354700,2025,21.38093906110923,NA,-1.0129121496467768
18097354700,2026,21.256924788780623,NA,-0.9831967548168078
18097354700,2027,19.792419503965473,NA,-0.8021763346826253
18097354700,2028,18.23090116140855,NA,-0.6112154512362619
18097354800,2024,27.298107688039934,NA,-1.7126900057537577
18097354800,2025,26.069284896972707,NA,-1.5565051892523492
18097354800,2026,26.12700412981452,NA,-1.5447034084170368
18097354800,2027,25.022899518357537,NA,-1.3737559622148117
18097354800,2028,23.98728578428413,NA,-1.199335835204517
18097354900,2024,10.02478655049925,NA,0.3617189818628651
18097354900,2025,8.160541516145898,NA,0.5199346875654971
18097354900,2026,8.075751013567395,NA,0.5365560579724409
18097354900,2027,6.080838589743216,NA,0.6962062784358216
18097354900,2028,4.022190327378567,NA,0.8404652509523276
18097355000,2024,30.351857041937,NA,-2.0794246397718243
18097355000,2025,29.257502437218484,NA,-1.9261649635737566
18097355000,2026,29.32306547531549,NA,-1.9132004256406427
18097355000,2027,28.345776610555298,NA,-1.7368753786866447
18097355000,2028,27.423005760259343,NA,-1.5503577150573882
18097355100,2024,14.807420077168723,NA,-0.21264294270286307
18097355100,2025,13.189731613787412,NA,-0.06317774219997732
18097355100,2026,13.198878110074558,NA,-0.05412630066808378
18097355100,2027,11.60170319832613,NA,0.09289382375737146
18097355100,2028,10.016434442621446,NA,0.22804315242774587
18097355300,2024,9.495917828768498,NA,0.4252325367196231
18097355300,2025,7.740424030414193,NA,0.568645458710708
18097355300,2026,7.724965386805135,NA,0.5770006687521331
18097355300,2027,5.93648553409334,NA,0.7119809808636024
18097355300,2028,4.130201415975926,NA,0.8294299350274208
18097355400,2024,25.616691274526588,NA,-1.510763271899564
18097355400,2025,26.411581433593746,NA,-1.5961929642805797
18097355400,2026,26.40968359574451,NA,-1.5772955675669844
18097355400,2027,27.20069384709457,NA,-1.611742316781908
18097355400,2028,27.98971829009459,NA,-1.60825780556243
18097355500,2024,10.136476411579055,NA,0.3483057853035735
18097355500,2025,7.74740933256967,NA,0.567835543707806
18097355500,2026,8.775376166674649,NA,0.45589121639875047
18097355500,2027,7.585498008478306,NA,0.5317791765719481
18097355500,2028,7.280884003173306,NA,0.507529858097021
18097355600,2024,14.101287140528186,NA,-0.12784115510477725
18097355600,2025,12.550057894830424,NA,0.010989606672567653
18097355600,2026,12.420372598122258,NA,0.03563322771218014
18097355600,2027,10.549293480623486,NA,0.20789970329434668
18097355600,2028,8.459845024602423,NA,0.3870773424935506
18097355700,2024,21.49197160733226,NA,-1.0154123500417434
18097355700,2025,20.502735740447307,NA,-0.9110883445813384
18097355700,2026,20.492295274767987,NA,-0.8950370905502177
18097355700,2027,19.483108512922644,NA,-0.768375257044358
18097355700,2028,18.464328474179226,NA,-0.635064337266186
18097355900,2024,14.175904315683368,NA,-0.13680217293915725
18097355900,2025,11.018951757610552,NA,0.1885146161809177
18097355900,2026,11.180518220280698,NA,0.17858500198565858
18097355900,2027,8.425070548746621,NA,0.4400318496473863
18097355900,2028,5.947577633187329,NA,0.643751585037803
18097356200,2024,14.720638012574364,NA,-0.2022210039613191
18097356200,2025,15.318387195325062,NA,-0.3099859765648608
18097356200,2026,15.173018804348954,NA,-0.2817392526046575
18097356200,2027,15.543123478003492,NA,-0.3378191374253392
18097356200,2028,15.803568949310288,NA,-0.3632188967800709
18097356400,2024,13.876837355076637,NA,-0.10088625462548202
18097356400,2025,12.78617949583728,NA,-0.016387652450683698
18097356400,2026,12.783033682369869,NA,-0.006180590410067426
18097356400,2027,11.685577382902885,NA,0.08372816877961893
18097356400,2028,10.584386805390109,NA,0.17001639022360332
18097356900,2024,27.563191794714346,NA,-1.7445248132572564
18097356900,2025,27.52122698310569,NA,-1.724851475888203
18097356900,2026,27.607004647349157,NA,-1.7153433671802254
18097356900,2027,27.756862079385396,NA,-1.672519612590957
18097356900,2028,28.01755260836596,NA,-1.6111015922482952
18097357100,2024,22.83594374193549,NA,-1.176814309336537
18097357100,2025,22.39868483115116,NA,-1.1309152867982224
18097357100,2026,22.537094109548757,NA,-1.1307967303017226
18097357100,2027,22.444351991394225,NA,-1.0919758519801233
18097357100,2028,22.5908296989309,NA,-1.0566622053277006
18097357200,2024,24.851481365436776,NA,-1.4188667396583297
18097357200,2025,20.925508362895663,NA,-0.9601069671284941
18097357200,2026,21.87692913552218,NA,-1.0546815380364873
18097357200,2027,19.361057957211997,NA,-0.7550377409882345
18097357200,2028,17.559057163825788,NA,-0.5425742509497254
18097357300,2024,21.43933559231077,NA,-1.0090911208025324
18097357300,2025,22.27550294458146,NA,-1.1166328898742253
18097357300,2026,22.29241792811045,NA,-1.102586244551004
18097357300,2027,23.165971023014055,NA,-1.1708333824894603
18097357300,2028,24.06074235276804,NA,-1.2068407724337058
18097357400,2024,13.421611399664515,NA,-0.04621669769523217
18097357400,2025,12.938063310274128,NA,-0.03399791143052474
18097357400,2026,12.927340611445516,NA,-0.022818779474845556
18097357400,2027,12.42337778035796,NA,0.0031023609741978033
18097357400,2028,11.90962384069787,NA,0.03461909398372714
18097357500,2024,9.908085573208284,NA,0.37573397957108756
18097357500,2025,10.044217512300683,NA,0.3015307565779172
18097357500,2026,10.051106188814158,NA,0.3088030797449382
18097357500,2027,10.20009014750063,NA,0.24606016094453415
18097357500,2028,10.355161746287644,NA,0.1934359388824528
18097357601,2024,20.78165943596672,NA,-0.9301086646322365
18097357601,2025,19.99161698830111,NA,-0.8518263776092738
18097357601,2026,20.840417004278716,NA,-0.9351745613581566
18097357601,2027,20.949846040565543,NA,-0.9286583070571302
18097357601,2028,21.860428598486617,NA,-0.9820383217989553
18097357602,2024,31.447816235576894,NA,-2.2110419230519156
18097357602,2025,28.699525165308614,NA,-1.8614699577258256
18097357602,2026,32.03592025255789,NA,-2.225985064452992
18097357602,2027,32.70959737290081,NA,-2.2137476808645506
18097357602,2028,36.636291287945575,NA,-2.4916639996685777
18097357800,2024,24.99421859894383,NA,-1.4360085155621571
18097357800,2025,24.555055200254543,NA,-1.3809369286510167
18097357800,2026,24.71628557866948,NA,-1.3820514684063328
18097357800,2027,24.55789744188139,NA,-1.322941177923007
18097357800,2028,24.529831813147155,NA,-1.2547668739067186
18097357900,2024,17.13725307319402,NA,-0.49244012056559977
18097357900,2025,14.929456033455216,NA,-0.26489112224313
18097357900,2026,15.116852608904352,NA,-0.2752634458998617
18097357900,2027,13.406552144340282,NA,-0.1043375747903835
18097357900,2028,12.086695358638336,NA,0.016527987161722275
18097358000,2024,13.281405887043997,NA,-0.029378964338830943
18097358000,2025,11.66871974098668,NA,0.11317688183121606
18097358000,2026,11.759358233867584,NA,0.1118463523171539
18097358000,2027,10.290424921738216,NA,0.23618850165707866
18097358000,2028,8.890140873248889,NA,0.343114720760417
18097358100,2024,21.96508969892498,NA,-1.0722306314590306
18097358100,2025,22.02267280226369,NA,-1.0873183490152496
18097358100,2026,21.88095135082644,NA,-1.0551452883159798
18097358100,2027,21.704521163840596,NA,-1.0111281615795544
18097358100,2028,21.41855907605685,NA,-0.9368932367810878
18097360101,2024,16.226970004344658,NA,-0.38312128348380337
18097360101,2025,15.14014838236195,NA,-0.2893199716440735
18097360101,2026,15.066300046648069,NA,-0.2694348755469571
18097360101,2027,13.86830603170536,NA,-0.1547974014650768
18097360101,2028,12.614923599572672,NA,-0.037440226610273346
18097360102,2024,30.746507090726805,NA,-2.126819440207375
18097360102,2025,31.753977622973736,NA,-2.2156202601825754
18097360102,2026,31.752348625425167,NA,-2.1932900415884444
18097360102,2027,32.756488398453676,NA,-2.218871867334313
18097360102,2028,33.75892315958194,NA,-2.1976880131185528
18097360201,2024,7.060503881612091,NA,0.7177092723931323
18097360201,2025,6.444394981225974,NA,0.7189143157724418
18097360201,2026,6.439850612404384,NA,0.7251708413376141
18097360201,2027,5.814315934103946,NA,0.7253315059139902
18097360201,2028,5.183874849588222,NA,0.7217778469632199
18097360302,2024,14.52006041155278,NA,-0.1781329912994417
18097360302,2025,12.778199333505196,NA,-0.01546238779433944
18097360302,2026,12.809293887839038,NA,-0.00920831933670076
18097360302,2027,11.125202483694665,NA,0.1449651633358536
18097360302,2028,9.468414328515816,NA,0.28403346944883556
18097360401,2024,6.958523057368769,NA,0.7299564793251639
18097360401,2025,6.058800178740711,NA,0.7636223339258147
18097360401,2026,6.0314437802997185,NA,0.7722590174316564
18097360401,2027,5.084221436265702,NA,0.8051152236587152
18097360401,2028,4.114954014989479,NA,0.8309877370003869
18097360404,2024,27.37859703621218,NA,-1.722356231833063
18097360404,2025,29.13836065484016,NA,-1.912350998927283
18097360404,2026,29.16138165223457,NA,-1.8945587288464
18097360404,2027,30.953386571977703,NA,-2.0218313915951986
18097360404,2028,32.76288507494427,NA,-2.0959244342124093
18097360501,2024,3.099037107049152,NA,1.193454626506777
18097360501,2025,2.2931818473294747,NA,1.20022918555951
18097360501,2026,2.3179069959870247,NA,1.2004195188862594
18097360501,2027,1.5499648389641945,NA,1.1913339003251557
18097360501,2028,0.8005940964201924,NA,1.1696104586600502
18097360502,2024,13.957796779707664,NA,-0.11060893370668531
18097360502,2025,14.646424165635109,NA,-0.23207482440164656
18097360502,2026,14.649211558528972,NA,-0.22134572857030566
18097360502,2027,15.343851871289752,NA,-0.31604301163386755
18097360502,2028,16.041786587928026,NA,-0.38755720255191295
18097360601,2024,6.909784398208874,NA,0.7358096624970982
18097360601,2025,7.170214035214311,NA,0.634758794918359
18097360601,2026,7.132405855470779,NA,0.6453211408017399
18097360601,2027,7.327510473146056,NA,0.5599716978983666
18097360601,2028,7.492296961065656,NA,0.4859301426302318
18097360602,2024,5.47663586856116,NA,0.9079211034191097
18097360602,2025,5.669314922331683,NA,0.8087814330676436
18097360602,2026,5.722963019443166,NA,0.8078259943942622
18097360602,2027,6.061088269686725,NA,0.6983645661169653
18097360602,2028,6.518140683509269,NA,0.5854580931644594
18097360700,2024,6.7558704423737765,NA,0.7542936871245366
18097360700,2025,5.960245596461085,NA,0.7750493034421478
18097360700,2026,5.957994450820806,NA,0.7807275216010626
18097360700,2027,5.1577286444561965,NA,0.7970824575334561
18097360700,2028,4.355064481345237,NA,0.8064560441203161
18097360800,2024,22.33354898625697,NA,-1.116480098664914
18097360800,2025,22.549855007802805,NA,-1.1484428026216458
18097360800,2026,22.501108827748705,NA,-1.1266477270211892
18097360800,2027,22.61032395142298,NA,-1.1101130384014444
18097360800,2028,22.659304323494737,NA,-1.0636581455104552
18097360900,2024,3.0123382453717564,NA,1.2038665731409912
18097360900,2025,0.5054911238256432,NA,1.4075040471600633
18097360900,2026,0.7919744324347743,NA,1.3763553152829446
18097360900,2027,0,NA,1.3607119159002925
18097360900,2028,0,NA,1.2514058455628372
18097361100,2024,5.908142603559554,NA,0.856100064362968
18097361100,2025,4.483707168890284,NA,0.9462474274793902
18097361100,2026,4.4843933651225205,NA,0.9506296436055979
18097361100,2027,3.0612390208863354,NA,1.0261839462816995
18097361100,2028,1.6386917190682944,NA,1.083983397939348
18097361200,2024,11.19094191700276,NA,0.221671613208625
18097361200,2025,9.891175630895397,NA,0.31927528831951246
18097361200,2026,10.705658340007323,NA,0.23333503039991885
18097361200,2027,10.37372076817186,NA,0.2270860466723511
18097361200,2028,10.731790982553756,NA,0.15495634699308297
18097361300,2024,3.6301617178190497,NA,1.129670154641031
18097361300,2025,2.855850296771383,NA,1.1349902583492801
18097361300,2026,2.6502670803945505,NA,1.1620993220850424
18097361300,2027,1.6187786413678011,NA,1.1838140230980754
18097361300,2028,0.4203526470971948,NA,1.2084591044381314
18097361400,2024,2.9471414006666583,NA,1.2116962730315681
18097361400,2025,2.5575393322745157,NA,1.1695781001202694
18097361400,2026,2.5598937467593026,NA,1.1725191170392357
18097361400,2027,2.173886706375293,NA,1.1231525809046146
18097361400,2028,1.7896471844371582,NA,1.0685605254123742
18097361402,2024,7.522807806992757,NA,0.6621896991631843
18097361402,2025,8.088975147160706,NA,0.5282324926788926
18097361402,2026,7.854320156595716,NA,0.5620864222222361
18097361402,2027,8.181052382256762,NA,0.46669781765215496
18097361402,2028,8.27781236605952,NA,0.4056753209211169
18097361600,2024,1.2656910091603557,NA,1.4136270874128012
18097361600,2025,1.0669720809588403,NA,1.342402804450124
18097361600,2026,0.9474626828428128,NA,1.358427950850677
18097361600,2027,0.6180566183680485,NA,1.2931715427894943
18097361600,2028,0.1792734378257448,NA,1.2330897721944254
18097370201,2024,12.060918612529369,NA,0.11719329882730901
18097370201,2025,12.028857249837898,NA,0.07142052469243917
18097370201,2026,12.027790484273265,NA,0.08089685763978915
18097370201,2027,11.99383869094966,NA,0.050041799048515065
18097370201,2028,11.959007833459014,NA,0.0295736123685566
18097370202,2024,10.873671882512715,NA,0.25977359752345436
18097370202,2025,10.308333500785867,NA,0.2709076715889983
18097370202,2026,10.352786188217827,NA,0.2740202117337342
18097370202,2027,9.85143059736156,NA,0.2841611947417529
18097370202,2028,9.383578060260035,NA,0.2927010519558744
18097380100,2024,4.91842468142218,NA,0.9749584898237784
18097380100,2025,4.973318462737163,NA,0.8894791555205397
18097380100,2026,4.973318494518116,NA,0.8942579309407079
18097380100,2027,5.028212342138292,NA,0.8112358200612773
18097380100,2028,5.083106224519504,NA,0.7320732122575845
18097380200,2024,8.222414337203523,NA,0.578171688815979
18097380200,2025,7.731778594796604,NA,0.5696478588728568
18097380200,2026,7.645960682278045,NA,0.5861096922712987
18097380200,2027,7.010490778689227,NA,0.5946151719924098
18097380200,2028,6.307634238899933,NA,0.6069651916546206
18097380300,2024,33.9542883915744,NA,-2.5120522687874502
18097380300,2025,36.017326021605555,NA,-2.7099367197709263
18097380300,2026,36.01726794424207,NA,-2.685023421454787
18097380300,2027,38.08017852791034,NA,-2.8006373674258556
18097380300,2028,40.143018099997974,NA,-2.8499405316050033
18097380302,2024,26.69687218567706,NA,-1.6404856902174045
18097380302,2025,22.865042604141035,NA,-1.1849874154846425
18097380302,2026,23.704482696812047,NA,-1.2653933997157674
18097380302,2027,21.16390519057559,NA,-0.9520503951438716
18097380302,2028,19.254134633978364,NA,-0.7157575383625232
18097380402,2024,12.29342201114991,NA,0.0892712139016922
18097380402,2025,12.302379713551506,NA,0.039706800352156825
18097380402,2026,12.28004341356681,NA,0.05181279385564473
18097380402,2027,12.241072692720088,NA,0.023024409008519285
18097380402,2028,12.176035267536292,NA,0.0074002750703596595
18097380403,2024,4.0331466181866755,NA,1.0812743949292762
18097380403,2025,3.824178303828342,NA,1.022716893047432
18097380403,2026,3.8269640373634792,NA,1.0264294234363427
18097380403,2027,3.623717515736795,NA,0.9647170737008167
18097380403,2028,3.423415165282943,NA,0.9016411280545801
18097380404,2024,10.330931008426957,NA,0.3249531040112667
18097380404,2025,9.77960991691874,NA,0.33221084122015865
18097380404,2026,10.048773649610231,NA,0.3090720150519573
18097380404,2027,9.944543942721277,NA,0.2739858970420123
18097380404,2028,10.049167385596991,NA,0.22469888128320023
18097380501,2024,16.414428055056753,NA,-0.4056337269277645
18097380501,2025,17.37088695609424,NA,-0.5479642791063452
18097380501,2026,17.279989051878356,NA,-0.5246670839763571
18097380501,2027,18.080436624653142,NA,-0.6150932115646114
18097380501,2028,18.808456639756987,NA,-0.6702233480226254
18097380502,2024,18.725141466510447,NA,-0.68313477205731
18097380502,2025,19.267810847868873,NA,-0.7679042452117449
18097380502,2026,19.26778486272501,NA,-0.753854433016979
18097380502,2027,19.810401894106818,NA,-0.804141425425893
18097380502,2028,20.352992555107942,NA,-0.8280260514728319
18097380600,2024,10.9118182226227,NA,0.25519248019582863
18097380600,2025,11.202040284791932,NA,0.16728630826768454
18097380600,2026,11.201817107266017,NA,0.17612929933297922
18097380600,2027,11.491600546922095,NA,0.10492568934268307
18097380600,2028,11.781168273677972,NA,0.04774318876682785
18097380800,2024,3.703706946915718,NA,1.120837870274889
18097380800,2025,2.916730765616421,NA,1.1279314362677406
18097380800,2026,2.8785580919474074,NA,1.1357780010207243
18097380800,2027,2.0256775532456808,NA,1.1393486723359154
18097380800,2028,1.1422095111794466,NA,1.134708171537109
18097381001,2024,21.391365351478484,NA,-1.0033302194721936
18097381001,2025,22.723572152595793,NA,-1.168584540043674
18097381001,2026,22.72341801584102,NA,-1.1522793604154407
18097381001,2027,24.055277395790995,NA,-1.2680155538991953
18097381001,2028,25.386933548605057,NA,-1.342335553691279
18097381002,2024,5.293866810338809,NA,0.9298704305934119
18097381002,2025,4.811201476327033,NA,0.9082759056963183
18097381002,2026,4.806806686659725,NA,0.91345628100201115
18097381002,2027,4.316082229914016,NA,0.8890564145726045
18097381002,2028,3.8215720311410983,NA,0.8609620935269812
18097381003,2024,7.24151800968389,NA,0.6959707004550673
18097381003,2025,7.271435494842475,NA,0.623022612725551
18097381003,2026,7.374431187718617,NA,0.6174162906174888
18097381003,2027,7.527165681861368,NA,0.538153652610295
18097381003,2028,7.766889125608081,NA,0.4578755111513693
18097381101,2024,7.154324571958428,NA,0.7064420423260748
18097381101,2025,7.302175204282707,NA,0.6194584788761694
18097381101,2026,7.29428823821272,NA,0.6266565506287671
18097381101,2027,7.42810456186798,NA,0.5489789149022729
18097381101,2028,7.555389835197584,NA,0.4794840470700651
18097381201,2024,13.896147269776806,NA,-0.10320524471923335
18097381201,2025,14.758233575778709,NA,-0.2450386327989577
18097381201,2026,14.758851356244817,NA,-0.23398689344787016
18097381201,2027,15.621938048254329,NA,-0.3464318847418622
18097381201,2028,16.48549687153203,NA,-0.43289035512250856
18097381203,2024,14.220727384952646,NA,-0.1421851202603109
18097381203,2025,15.626523157530697,NA,-0.3457129835245125
18097381203,2026,15.620845129080744,NA,-0.3333723869717976
18097381203,2027,17.01454793172176,NA,-0.4986143682423701
18097381203,2028,18.40174015390012,NA,-0.6286697911463531
18097381204,2024,15.465418658040043,NA,-0.29166411987717844
18097381204,2025,15.305616352360962,NA,-0.30850525360025427
18097381204,2026,15.305445773928426,NA,-0.2970077152575067
18097381204,2027,15.145305671208485,NA,-0.29434615727669206
18097381204,2028,14.98499828370293,NA,-0.2795868732615211
18097390200,2024,5.177121307541743,NA,0.9438907755136324
18097390200,2025,4.043902510587047,NA,0.997240839529104
18097390200,2026,4.0275887124213465,NA,1.0032979543097102
18097390200,2027,2.856419609471722,NA,1.0485663285039042
18097390200,2028,1.6618773560131892,NA,1.0816145594068443
18097390300,2024,3.029417991165362,NA,1.2018154112423416
18097390300,2025,2.5294169150418444,NA,1.1728387704717662
18097390300,2026,2.5306489447156153,NA,1.1758909616809423
18097390300,2027,2.0330558087447077,NA,1.138542386771614
18097390300,2028,1.53664113949305,NA,1.0944097384249138
18097390402,2024,3.668134252099433,NA,1.1251099102174724
18097390402,2025,3.8000485280876655,NA,1.0255146342122452
18097390402,2026,3.8019166450126343,NA,1.0293173183709967
18097390402,2027,3.938469409126121,NA,0.9303214217733651
18097390402,2028,4.0782283109416815,NA,0.8347399420007721
18097390404,2024,0,NA,1.5656280132360108
18097390404,2025,0,NA,1.4661135154275444
18097390404,2026,0,NA,1.4676677728740324
18097390404,2027,0,NA,1.3607119159002925
18097390404,2028,0,NA,1.2514058455628372
18097390406,2024,NA,NA,NA
18097390406,2025,NA,NA,NA
18097390406,2026,NA,NA,NA
18097390406,2027,NA,NA,NA
18097390406,2028,NA,NA,NA
18097390500,2024,20.416224049169234,NA,-0.8862223474191362
18097390500,2025,18.876292154284062,NA,-0.722509377990101
18097390500,2026,18.895106212830857,NA,-0.7108856173331894
18097390500,2027,17.39857940669872,NA,-0.540580797102433
18097390500,2028,15.92841748522698,NA,-0.37597446710617605
18097390600,2024,10.104970341598458,NA,0.3520894511204608
18097390600,2025,10.592195687084423,NA,0.23799510197889057
18097390600,2026,10.493034127982332,NA,0.2578500128895455
18097390600,2027,10.86769664574097,NA,0.17310504543844168
18097390600,2028,11.15478774780052,NA,0.11173946064993523
18097390700,2024,15.027432548959457,NA,-0.23906495183685325
18097390700,2025,13.283267363232124,NA,-0.07402280016551702
18097390700,2026,13.308181058512917,NA,-0.06672862775732409
18097390700,2027,11.61795124463761,NA,0.0911182597109957
18097390700,2028,9.957420466115227,NA,0.23407251370155746
18097390800,2024,29.9383063297713,NA,-2.0297599975573446
18097390800,2025,32.86566560766948,NA,-2.344515583149392
18097390800,2026,32.82600532140615,NA,-2.317079683657761
18097390800,2027,35.70583236842625,NA,-2.541172100426239
18097390800,2028,38.55230861629036,NA,-2.6874203503401306
18097390802,2024,9.53093611130281,NA,0.4210270779406395
18097390802,2025,10.872084509335656,NA,0.2055432264207067
18097390802,2026,9.814883543961905,NA,0.33603889615104726
18097390802,2027,9.71464419972284,NA,0.299109023239076
18097390802,2028,8.801777211877434,NA,0.3521426912417675
18097390900,2024,15.668856642261233,NA,-0.31609564520636757
18097390900,2025,14.86113638194944,NA,-0.2569697597142119
18097390900,2026,14.859402868881064,NA,-0.2455802042383334
18097390900,2027,14.04843033065135,NA,-0.17448113592496484
18097390900,2028,13.23591242448594,NA,-0.10088563724121638
18097391001,2024,32.13305052064017,NA,-2.2933339240075976
18097391001,2025,36.32022138835859,NA,-2.745056102781502
18097391001,2026,36.32022138341265,NA,-2.7199531135425628
18097391001,2027,40.50739224123948,NA,-3.065879927647536
18097391001,2028,44.69456309412067,NA,-3.314964425066628
