GEOID,NAME,year,percent_white,white_delta,white_delta_zscore_raw,white_delta_zscore
18097330206,NA,2028,41.020402128385854,-0.06315084753982314,-0.1761897115446132,-0.1761897115446132
18097330208,NA,2024,67.72580791279972,-0.057921027166554784,-0.5455840025267333,-0.5455840025267333
18097330208,NA,2025,67.61080076969313,-0.0016981287732243944,0.3170033849273976,0.3170033849273976
18097330208,NA,2026,65.4027450005584,-0.032658328906000844,-0.10905261783851565,-0.10905261783851565
18097330208,NA,2027,64.27666970374133,-0.017217554046201733,0.1662991837801735,0.1662991837801735
18097330208,NA,2028,62.591275465205136,-0.026220932825306242,0.12322256492049123,0.12322256492049123
18097330209,NA,2024,42.871916771506974,-0.05858797901269919,-0.5542704054540449,-0.5542704054540449
18097330209,NA,2025,39.98656580563397,-0.06730165532954735,-0.6925048179751763,-0.6925048179751763
18097330209,NA,2026,37.09421188801481,-0.07233314137748825,-0.6733588645751124,-0.6733588645751124
18097330209,NA,2027,34.20449086118772,-0.07790220845103768,-0.5071634141946003,-0.5071634141946003
18097330209,NA,2028,31.31377994978422,-0.08451261336223048,-0.3493819591748854,-0.3493819591748854
18097330211,NA,2024,16.55857021340584,-0.11271057724391353,-1.2591649168451176,-1.2591649168451176
18097330211,NA,2025,14.129533763311676,-0.14669361054661678,-1.9141895999250687,-1.9141895999250687
18097330211,NA,2026,11.895865261080395,-0.1580850819034919,-1.8930333304187774,-1.8930333304187774
18097330211,NA,2027,9.544983760603596,-0.19762173233149827,-1.8357797237308846,-1.8357797237308846
18097330211,NA,2028,7.264425397099843,-0.2389274220577131,-1.6013125349382762,-1.6013125349382762
18097330212,NA,2024,30.237848846797593,-0.12584832457941397,-1.43027137314041,-1.43027137314041
18097330212,NA,2025,26.83993746277496,-0.11237278819794416,-1.3860601911866348,-1.3860601911866348
18097330212,NA,2026,22.64107053248182,-0.15644101019671386,-1.8696492265900702,-1.8696492265900702
18097330212,NA,2027,19.113739046061795,-0.15579349401167086,-1.3715807540926213,-1.3715807540926213
18097330212,NA,2028,15.023380242485832,-0.21400097561856912,-1.3992193503148134,-1.3992193503148134
18097330213,NA,2024,82.22484120416942,0.032622111741568594,0.6336528365436892,0.6336528365436892
18097330213,NA,2025,84.13370963984367,0.023215227998244714,0.700370550426406,0.700370550426406
18097330213,NA,2026,86.16464114714606,0.024139331499779537,0.698796810310379,0.698796810310379
18097330213,NA,2027,88.17393982867819,0.02331929495418872,0.616166648780329,0.616166648780329
18097330213,NA,2028,90.1870724228308,0.022831378500996147,0.520918154353031,0.520918154353031
18097330401,NA,2024,70.71877899704737,0.00833998012813475,0.31740155041615825,0.31740155041615825
18097330401,NA,2025,69.92737425611588,-0.011190871111682044,0.1709289014087988,0.1709289014087988
18097330401,NA,2026,69.7547225365183,-0.002469014766166233,0.3203386632430319,0.3203386632430319
18097330401,NA,2027,69.30389759802141,-0.0064630023904241884,0.28565041629830207,0.28565041629830207
18097330401,NA,2028,68.97813118375765,-0.00470054968846445,0.2977008152823899,0.2977008152823899
18097330500,NA,2024,45.02426672808079,0.05241835957924268,0.8914798238457502,0.8914798238457502
18097330500,NA,2025,47.25175667551708,0.04947309771614883,1.1044271044321368,1.1044271044321368
18097330500,NA,2026,49.47894041070111,0.047134411329473824,1.0258624316394953,1.0258624316394953
18097330500,NA,2027,51.706117918731344,0.04501263546760503,0.8569137306282981,0.8569137306282981
18097330500,NA,2028,53.93329530012576,0.04307376904402216,0.6850349761880041,0.6850349761880041
18097330600,NA,2024,36.7553226850152,-0.011635394465586812,0.05724161031235364,0.05724161031235364
18097330600,NA,2025,33.779236605374514,-0.08097020682269807,-0.9028367250912572,-0.9028367250912572
18097330600,NA,2026,32.205137396668164,-0.04659960872105384,-0.3073434425977005,-0.3073434425977005
18097330600,NA,2027,29.858223906531823,-0.07287388534411732,-0.45136038497320763,-0.45136038497320763
18097330600,NA,2028,27.937307211347026,-0.06433459341714476,-0.18578702717951023,-0.18578702717951023
18097330700,NA,2024,46.13219310829518,-0.02767976494951796,-0.15172080210792385,-0.15172080210792385
18097330700,NA,2025,45.22654695865623,-0.019631543367404025,0.04104369054520302,0.04104369054520302
18097330700,NA,2026,44.32090081426387,-0.020024658199536027,0.07063970721014698,0.07063970721014698
18097330700,NA,2027,43.4152546693181,-0.020433838850457353,0.13060568694239363,0.13060568694239363
18097330700,NA,2028,42.50960852443072,-0.020860090578425416,0.1666860278966984,0.1666860278966984
18097330701,NA,2024,18.34057139347716,-0.23953728368509342,-2.910960140834102,-2.910960140834102
18097330701,NA,2025,12.573376044211834,-0.3144501458289589,-4.495630070394976,-4
18097330701,NA,2026,6.806167074949727,-0.4586842029525592,-6.168540918348144,-4
18097330701,NA,2027,1.0389581244627664,-0.8473504818465772,-9.046301327895387,-4
18097330701,NA,2028,0,-1,-7.771770140335611,-4
18097330702,NA,2024,44.189886374128534,-0.010119517766080999,0.07698443863819338,0.07698443863819338
18097330702,NA,2025,44.17418840349647,-3.55238990640494e-4,0.337667796160666,0.337667796160666
18097330702,NA,2026,44.1003388111142,-0.0016717815324124308,0.33167794037853443,0.33167794037853443
18097330702,NA,2027,44.0342442491615,-0.0014987313869806451,0.34074261184293886,0.34074261184293886
18097330702,NA,2028,43.96711548566543,-0.0015244672558982764,0.3234511610041917,0.3234511610041917
18097330804,NA,2024,36.47961031314421,0.07318705985808927,1.1619720639400546,1.1619720639400546
18097330804,NA,2025,39.29518579239739,0.07718216985006232,1.5308147863502632,1.5308147863502632
18097330804,NA,2026,42.1940400955911,0.0737712329064637,1.404725591229876,1.404725591229876
18097330804,NA,2027,45.11405091396202,0.06920434288244492,1.1253870421240846,1.1253870421240846
18097330804,NA,2028,48.03943642560147,0.06484422153130343,0.8615406840750024,0.8615406840750024
18097330805,NA,2024,16.15721723608642,-0.17352176854092916,-2.0511718857880257,-2.0511718857880257
18097330805,NA,2025,13.482055574004017,-0.16557069345503073,-2.2046704786710474,-2.2046704786710474
18097330805,NA,2026,11.359413028093645,-0.15744205579475823,-1.8838873854887563,-1.8838873854887563
18097330805,NA,2027,9.662482588343602,-0.1493853983082808,-1.3004653654857092,-1.3004653654857092
18097330805,NA,2028,8.293560342386147,-0.14167396768288754,-0.8128222718666622,-0.8128222718666622
18097330806,NA,2024,17.808340758284107,0.04847923399365017,0.8401765217924704,0.8401765217924704
18097330806,NA,2025,18.18204412164352,0.0209847379063417,0.6660477302600869,0.6660477302600869
18097330806,NA,2026,18.42648318161946,0.013443981234484204,0.546673773305995,0.546673773305995
18097330806,NA,2027,18.63376683668663,0.011249224989060114,0.48221613433519733,0.48221613433519733
18097330806,NA,2028,18.83037063600245,0.010550942331678304,0.4213535228648762,0.4213535228648762
18097330900,NA,2024,11.79200258357332,0.12005883001510265,1.7724315504139967,1.7724315504139967
18097330900,NA,2025,10.834955231577917,-0.0811607142393781,-0.9057682565187203,-0.9057682565187203
18097330900,NA,2026,11.243305504810298,0.037688228931695544,0.8915066677978792,0.8915066677978792
18097330900,NA,2027,10.81226534046174,-0.038337494624169244,-0.06808445389903157,-0.06808445389903157
18097330900,NA,2028,10.897247976859433,0.007859836373018902,0.3995351632093018,0.3995351632093018
18097331000,NA,2024,4.045076998523267,-0.039908796372599364,-0.31099211227180823,-0.31099211227180823
18097331000,NA,2025,3.98135526259712,-0.015752910500692496,0.10072816027612837,0.10072816027612837
18097331000,NA,2026,3.897538959274752,-0.021052204034586075,0.05602462783343592,0.05602462783343592
18097331000,NA,2027,3.8175895449804855,-0.02051279413231144,0.12972946164684268,0.12972946164684268
18097331000,NA,2028,3.7368960076373976,-0.021137300485639443,0.1644385261079925,0.1644385261079925
18097340101,NA,2024,66.04283672927531,-0.03537308263598815,-0.25191882638631274,-0.25191882638631274
18097340101,NA,2025,63.775402766048735,-0.03433277665708556,-0.18517914194195548,-0.18517914194195548
18097340101,NA,2026,61.430804887422255,-0.03676335666945629,-0.16743960609737218,-0.16743960609737218
18097340101,NA,2027,59.1247780567671,-0.03753860680942023,-0.059218603570181584,-0.059218603570181584
18097340101,NA,2028,56.79947115544814,-0.039328805582768966,0.01694942423587212,0.01694942423587212
18097340102,NA,2024,37.42030803107487,-0.022065646126671612,-0.07860233267274151,-0.07860233267274151
18097340102,NA,2025,37.070689229235974,-0.009343023086516578,0.19936361882479522,0.19936361882479522
18097340102,NA,2026,36.74904050478808,-0.0086766318926228,0.23204594291005046,0.23204594291005046
18097340102,NA,2027,36.42897314503436,-0.008709543306634426,0.2607188862974159,0.2607188862974159
18097340102,NA,2028,36.10899519205137,-0.008783611651886791,0.2645970595096803,0.2645970595096803
18097340109,NA,2024,26.293603974418648,-0.06591838955644325,-0.6497419150895221,-0.6497419150895221
18097340109,NA,2025,25.421331262669675,-0.033174330631799975,-0.16735295444056164,-0.16735295444056164
18097340109,NA,2026,24.52427128631483,-0.03528768682827199,-0.14645073034403244,-0.14645073034403244
18097340109,NA,2027,23.63878151854319,-0.036106669895866195,-0.04332733808641163,-0.04332733808641163
18097340109,NA,2028,22.747891004509817,-0.037687666487146276,0.03025509245673902,0.03025509245673902
18097340111,NA,2024,40.58621093473663,-0.046756363778514665,-0.4001750568930129,-0.4001750568930129
18097340111,NA,2025,38.52925277051101,-0.05068120716006841,-0.43674907367687027,-0.43674907367687027
18097340111,NA,2026,36.48947048766464,-0.05294113267640499,-0.3975407581970164,-0.3975407581970164
18097340111,NA,2027,34.44523282877138,-0.056022672611385715,-0.2643499847770974,-0.2643499847770974
18097340111,NA,2028,32.40215088208181,-0.05931392471189878,-0.14508154876084794,-0.14508154876084794
18097340112,NA,2024,47.31267380409851,-0.029692972403819295,-0.17794088265110375,-0.17794088265110375
18097340112,NA,2025,45.56075378425258,-0.03702855659986315,-0.2266618503923583,-0.2266618503923583
18097340112,NA,2026,43.625968687684264,-0.04246604667100684,-0.24855060298966983,-0.24855060298966983
18097340112,NA,2027,41.58121202308454,-0.04687017219578582,-0.1627779025380676,-0.1627779025380676
18097340112,NA,2028,39.47032055575457,-0.05076551078304481,-0.07577459004214686,-0.07577459004214686
18097340113,NA,2024,53.35603887763976,-0.07577377374112937,-0.7780987650278359,-0.7780987650278359
18097340113,NA,2025,50.96702846907729,-0.044774883196279536,-0.34586245822448436,-0.34586245822448436
18097340113,NA,2026,47.484452068890974,-0.06832998714647975,-0.6164208528118159,-0.6164208528118159
18097340113,NA,2027,44.60420173282376,-0.060656703627716135,-0.3157772623641783,-0.3157772623641783
18097340113,NA,2028,41.39219575485104,-0.07201128712520022,-0.24802644356112202,-0.24802644356112202
18097340114,NA,2024,54.4338512015712,-0.04684850525432849,-0.40137511052486496,-0.40137511052486496
18097340114,NA,2025,51.720599765354216,-0.049844928777309616,-0.4238804074386262,-0.4238804074386262
18097340114,NA,2026,49.0058182489434,-0.05248936649472791,-0.3911151581121281,-0.3911151581121281
18097340114,NA,2027,46.2909747389179,-0.05539839159983884,-0.25742187558662677,-0.25742187558662677
