GEOID,NAME,year,housing_pressure_forecast,housing_pressure_delta,housing_pressure_delta_zscore
18097330210,NA,2028,9.27346570072256,-0.028259885033583787,-0.16049753133850977
18097330211,NA,2024,26.499207473058735,-0.45982384766457196,0.26784191928865086
18097330211,NA,2025,23.869053265173815,-0.09925407054376822,-0.7445046194769696
18097330211,NA,2026,22.31179670507515,-0.06524165591313091,-0.4908362980454941
18097330211,NA,2027,20.64094455821495,-0.07488649026997174,-0.6559162175902278
18097330211,NA,2028,19.150715574534097,-0.07219771263266894,-0.6378981008328886
18097330212,NA,2024,4.649015219487835,-0.8645721653453544,-1.305881196346879
18097330212,NA,2025,4.009599499029217,-0.13753788496503583,-1.0531738192929256
18097330212,NA,2026,3.3119976826851008,-0.17398291687561707,-1.432832744662953
18097330212,NA,2027,2.7653569695644133,-0.16504863997293473,-1.5520160131883098
18097330212,NA,2028,2.302757619092819,-0.1672837740526717,-1.671042941016839
18097330213,NA,2024,2.457756607376358,-0.7840685266376486,-0.9928707856970532
18097330213,NA,2025,2.0284467902932324,-0.1746754808001153,-1.3526014537329845
18097330213,NA,2026,1.6741268719213112,-0.1746754808001154,-1.4388322406239016
18097330213,NA,2027,1.3816979556480629,-0.1746754808001154,-1.647694855428785
18097330213,NA,2028,1.140349200924701,-0.1746754808001154,-1.7513565387432442
18097330401,NA,2024,12.138811967142214,-0.7264925911200868,-0.7690067776944578
18097330401,NA,2025,11.021507039717822,-0.0920440097802614,-0.6863723847417667
18097330401,NA,2026,11.09623386725406,0.006780091621495066,0.13306882919229368
18097330401,NA,2027,10.574453782072576,-0.04702316943060314,-0.3789894119284339
18097330401,NA,2028,10.375759092670377,-0.018790066465565913,-0.057604488500080785
18097330500,NA,2024,11.264180693748104,-0.7938968795664046,-1.0310849190657463
18097330500,NA,2025,10.312008866161449,-0.08453094401398709,-0.6257971251105776
18097330500,NA,2026,9.420836967495264,-0.08642078476004211,-0.6743054241127953
18097330500,NA,2027,8.60949187987451,-0.08612239978466252,-0.7675872042808
18097330500,NA,2028,7.8676157616327504,-0.08616955896967204,-0.7897073222408244
18097330600,NA,2024,39.91101879083041,-0.43522143220523,0.36349985835233095
18097330600,NA,2025,41.50240175107396,0.0398732733079008,0.37723119886816986
18097330600,NA,2026,43.95195208277597,0.05902189339291963,0.5856255790220825
18097330600,NA,2027,46.30351645706918,0.05350307012221989,0.6201165656053763
18097330600,NA,2028,48.85393277472624,0.055080402371204595,0.7450251775197587
18097330700,NA,2024,100,0.665495083264144,4.643253345856928
18097330700,NA,2025,100,0,0.05574673991218193
18097330700,NA,2026,100,0,0.07433470969930288
18097330700,NA,2027,100,0,0.08836249409818901
18097330700,NA,2028,100,0,0.1465564571285823
18097330701,NA,2024,33.620775945277856,-0.4550478624254414,0.28641167743816265
18097330701,NA,2025,32.771584685416535,-0.02525793162071832,-0.14789925671145124
18097330701,NA,2026,31.94384224032969,-0.025257931620718765,-0.14446799338717287
18097330701,NA,2027,31.13700685732041,-0.025257931620718876,-0.1626699783652833
18097330701,NA,2028,30.350550467244375,-0.02525793162071832,-0.1278802093813494
18097330702,NA,2024,6.055013555025964,-0.8424575176886764,-1.2198960774688872
18097330702,NA,2025,4.483681707038602,-0.25950922053396197,-2.0365866562757806
18097330702,NA,2026,3.389339670795071,-0.24407219507254574,-2.0399974071204396
18097330702,NA,2027,2.553261090750315,-0.24667889950629496,-2.3633194162621014
18097330702,NA,2028,1.9245381281507397,-0.24624311429694612,-2.528965056408404
18097330803,NA,2024,30.860231210677338,-0.30365084643899054,0.8750663383428398
18097330803,NA,2025,29.384413681928216,-0.04782263355948235,-0.3298306707257926
18097330803,NA,2026,27.959332843543937,-0.048497848342664795,-0.3457891733881217
18097330803,NA,2027,26.601629929541055,-0.048559918135399616,-0.3942627855646049
18097330803,NA,2028,25.309705120185605,-0.04856562597018799,-0.38112683453469254
18097330804,NA,2024,24.820808414486027,-0.39291373233641136,0.5279986402977104
18097330804,NA,2025,24.538544925599215,-0.011372050586477944,-0.03594218418950629
18097330804,NA,2026,22.59565725448778,-0.07917697145459379,-0.6115542077548515
18097330804,NA,2027,22.03262025929254,-0.02491792953194194,-0.15929077985171988
18097330804,NA,2028,20.514955156636947,-0.06888264240906605,-0.601878650187704
18097330805,NA,2024,39.62114200920444,-0.41331508314678855,0.44867508054964567
18097330805,NA,2025,49.41296252473314,0.24713625148043294,2.0483211514003656
18097330805,NA,2026,42.60765847048668,-0.13772305295073395,-1.1187232459340763
18097330805,NA,2027,48.87220861457705,0.1470287354192361,1.5496455290555093
18097330805,NA,2028,44.95816327546643,-0.08008734309468424,-0.7236218218605691
18097330806,NA,2024,34.433929306106776,-0.35842142808584787,0.662109973537287
18097330806,NA,2025,33.45086765115689,-0.028549215113116366,-0.17443574105407733
18097330806,NA,2026,33.02928719458548,-0.012602975234241254,-0.034841492437609235
18097330806,NA,2027,32.41733081542691,-0.018527689548773818,-0.09577973046342582
18097330806,NA,2028,31.887573192768905,-0.0163418026510036,-0.0310032065703191
18097330900,NA,2024,32.17020369109913,-0.290942449257407,0.9244785224920737
18097330900,NA,2025,31.424453833448855,-0.023181384389450166,-0.13115677214075214
18097330900,NA,2026,30.718627713441943,-0.02246104653871872,-0.12023932631524759
18097330900,NA,2027,30.0313935833338,-0.02237190204324857,-0.13398642852778234
18097330900,NA,2028,29.359865372896326,-0.022360874082451576,-0.09640261947302801
18097331000,NA,2024,40.33268100440291,-0.4843310191217892,0.17255430341402836
18097331000,NA,2025,40.78095523239202,0.01111441681598535,0.14535845172492592
18097331000,NA,2026,41.41205195628597,0.015475280564116733,0.20839292433445622
18097331000,NA,2027,42.16870871679783,0.018271414353255855,0.26995766148473566
18097331000,NA,2028,43.01469654680074,0.020061980927244205,0.3645372186546976
18097340101,NA,2024,5.962079069954004,-0.8084748050979378,-1.0877661142302948
18097340101,NA,2025,5.805323883907025,-0.026292034071964676,-0.15623686833608105
18097340101,NA,2026,5.649088724111634,-0.026912393334072582,-0.15880015250735802
18097340101,NA,2027,5.496922104532606,-0.02693648958451378,-0.17935275992286093
18097340101,NA,2028,5.34884917299967,-0.026937425838877926,-0.14612852842725066
18097340102,NA,2024,46.025005783335224,-0.16669472844381217,1.4075725880333072
18097340102,NA,2025,45.2995958740931,-0.01576121277761533,-0.071330486057572
18097340102,NA,2026,44.5880050973147,-0.01570854580593206,-0.061744219308338795
18097340102,NA,2027,43.88740678095818,-0.015712708268231346,-0.06780231246244796
18097340102,NA,2028,43.19783119901509,-0.015712379302444512,-0.024164291642685666
18097340108,NA,2024,34.82435583060178,-0.1609193276206854,1.4300282262172892
18097340108,NA,2025,33.081728506278175,-0.05004047548791357,-0.3477123657375321
18097340108,NA,2026,31.411393801774903,-0.05049115568995377,-0.3630566615664173
18097340108,NA,2027,29.82466664633598,-0.050514382311467654,-0.413687732224021
18097340108,NA,2028,28.318056323698187,-0.050515579620833195,-0.4023137942496751
18097340109,NA,2024,21.272835368475334,-0.14480497644741608,1.4926832783251105
18097340109,NA,2025,20.92357634457039,-0.01641807581618948,-0.0766265463266534
18097340109,NA,2026,23.18465673376436,0.1080637627123775,1.0104621702617624
18097340109,NA,2027,22.96941245348548,-0.009283910594432787,-0.00390804751411568
18097340109,NA,2028,25.279373642429977,0.10056683833869573,1.2392519434239067
18097340110,NA,2024,52.9035857537663,-0.09414462528362044,1.6896584408891127
18097340110,NA,2025,54.96230741328885,0.03891459586699164,0.36950171310400703
18097340110,NA,2026,56.87094064336497,0.03472622093035804,0.3751586695404084
18097340110,NA,2027,59.04355886154612,0.03820260740552084,0.468048967858874
18097340110,NA,2028,61.128703771793575,0.0353153663236494,0.5302708307350705
18097340111,NA,2024,13.43525746474719,-0.8346429850492654,-1.1895119841562904
18097340111,NA,2025,14.91080566127665,0.10982656643545208,0.9412404894935354
18097340111,NA,2026,16.548600774731582,0.10983947820527806,1.0258447184289476
18097340111,NA,2027,18.36629540435779,0.10983977765671193,1.180033473893869
18097340111,NA,2028,20.38364533550156,0.10983978460158661,1.3400058966504664
18097340112,NA,2024,30.35208593349915,-0.5152463956707818,0.052350609961997
18097340112,NA,2025,30.743516228537743,0.012896322707316,0.1597253447302065
18097340112,NA,2026,31.06274020380032,0.010383456885333597,0.16428381828067362
18097340112,NA,2027,31.395401669586008,0.010709340631351871,0.19480004003471052
18097340112,NA,2028,31.7302972478979,0.010667026395662305,0.26245760095770476
18097340113,NA,2024,25.434422352446976,-0.6108149946572812,-0.31923466114115034
18097340113,NA,2025,25.47955482603964,0.0017744642660744159,0.07005363365803931
18097340113,NA,2026,25.55110230855952,0.0028080350307675417,0.09865996579388601
18097340113,NA,2027,25.61873632715332,0.0026470098149598,0.11467048433517915
18097340113,NA,2028,25.68719174593827,0.002672084130566299,0.17558962866608005
18097340114,NA,2024,6.307356142027112,-0.7843291125629439,-0.9938839834704161
18097340114,NA,2025,6.252873917779616,-0.0086378861476476,-0.013897558745126092
18097340114,NA,2026,6.471028280753269,0.03488865533548435,0.3765657953276493
18097340114,NA,2027,6.593976433394303,0.01899978601650032,0.27719677125200587
18097340114,NA,2028,6.7567996567770585,0.024692721459870448,0.41485190848479975
18097340115,NA,2024,26.230263653829898,-0.34927111526917065,0.697687783662388
18097340115,NA,2025,25.8915674168818,-0.01291242213261723,-0.04836166902281348
18097340115,NA,2026,22.893341373490053,-0.11579932551464012,-0.9288038615291568
18097340115,NA,2027,22.036749578120723,-0.037416634880622635,-0.283512388864946
18097340115,NA,2028,19.86655155344539,-0.09848085884816804,-0.9234740989426484
18097340201,NA,2024,15.298323311400214,-0.6082702061171763,-0.30934013564215634
18097340201,NA,2025,15.607573744280538,0.02021466186754428,0.21873059085621793
18097340201,NA,2026,15.70497042931084,0.006240347579071548,0.12839317097805522
18097340201,NA,2027,15.941725008710906,0.015075136910681408,0.23819063316518355
18097340201,NA,2028,16.09263784679862,0.009466531257141364,0.24941378213182672
18097340202,NA,2024,20.69198353014273,-0.368980006394821,0.6210566126529463
18097340202,NA,2025,17.81019994425289,-0.13927053352289043,-1.067143567396661
18097340202,NA,2026,17.148311003054697,-0.03716347616927096,-0.24760254011319438
18097340202,NA,2027,15.685138217107763,-0.08532460052108304,-0.7596580703883947
18097340202,NA,2028,14.68778736697098,-0.06358572276073238,-0.5443256805744974
18097340300,NA,2024,45.54759663521741,-0.30816679440093786,0.857507644739254
18097340300,NA,2025,46.49341502933373,0.020765495086188857,0.22317176923411267
18097340300,NA,2026,47.428327374062235,0.020108489431001075,0.2485291729893915
18097340300,NA,2027,48.39943573829602,0.020475281714549043,0.2918613660712647
18097340300,NA,2028,49.38051475843288,0.020270464007921873,0.3668024635901922
18097340301,NA,2024,38.3649402995884,-0.4669571658835989,0.24010649141388835
18097340301,NA,2025,37.492253870866634,-0.022746977368061416,-0.1276542980609486
18097340301,NA,2026,36.42304044129549,-0.02851824894960442,-0.1727112500081819
18097340301,NA,2027,35.41199583439765,-0.027758380262827953,-0.18752133255858078
18097340301,NA,2028,34.42546298223083,-0.027858719310266733,-0.156138719006669
18097340302,NA,2024,28.18905844174722,-0.43324634697084674,0.371179290614112
18097340302,NA,2025,28.538057386736124,0.01238065278803524,0.1555676759148147
18097340302,NA,2026,27.04643392633087,-0.052267869539660006,-0.3784478582314687
18097340302,NA,2027,26.37391386241353,-0.024865387642199033,-0.15876857871949235
18097340302,NA,2028,25.403411394828776,-0.03679781744369215,-0.25326529018362653
18097340400,NA,2024,24.361459884934415,-0.6385667538482023,-0.4271377283819334
18097340400,NA,2025,29.39968206490247,0.2068111764961913,1.7231939712573752
18097340400,NA,2026,24.58995783142865,-0.1635978315294675,-1.3428695291612789
18097340400,NA,2027,28.871536908247016,0.1741190085062303,1.8188892001073538
18097340400,NA,2028,24.20372540034372,-0.16167520013698877,-1.6101037337845248
18097340500,NA,2024,43.79678439058794,-0.13883913101880108,1.5158793941462134
18097340500,NA,2025,43.35357097705909,-0.010119770656589422,-0.025845482757123957
18097340500,NA,2026,44.373170875629,0.02351824487790033,0.2780669720399442
18097340500,NA,2027,44.8327726526539,0.010357650083494985,0.19130467275379953
18097340500,NA,2028,45.52472982600931,0.015434182014938402,0.31425449060543337
18097340600,NA,2024,20.536514464981018,-0.592845720681844,-0.2493673866126958
18097340600,NA,2025,20.18996953605492,-0.01687457379961077,-0.0803071322188985
18097340600,NA,2026,18.781612278497395,-0.06975529383749213,-0.5299367356202697
18097340600,NA,2027,17.88747001916798,-0.04760732178211846,-0.3847951608432007
18097340600,NA,2028,16.866153995028153,-0.057096728774130634,-0.473820387210522
18097340700,NA,2024,29.75768636559358,-0.43446292736478553,0.36644904071723544
18097340700,NA,2025,30.179805022920913,0.01418519746936342,0.17011709768059044
18097340700,NA,2026,30.607961210609496,0.014186844062226589,0.19723154367977122
18097340700,NA,2027,31.04219142902031,0.01418683901952611,0.22936205530499626
18097340700,NA,2028,31.482582002116516,0.01418683903496909,0.3007016528450939
18097340800,NA,2024,5.957361481621212,-0.8009987760394617,-1.0586981744056114
18097340800,NA,2025,5.410700068585369,-0.09176233718942917,-0.6841013557302487
18097340800,NA,2026,4.914169750570387,-0.09176822069621748,-0.7206288307553711
18097340800,NA,2027,4.4632053825572795,-0.09176817059703002,-0.8236991546682237
18097340800,NA,2028,4.053625187697152,-0.09176817102363555,-0.8505382902014689
18097340901,NA,2024,3.240199523808991,-0.88278101722691,-1.3766799862699242
18097340901,NA,2025,3.288806887117493,0.015001348821680693,0.17669744471906462
18097340901,NA,2026,3.5108930461867898,0.06752788068500615,0.6593106708924349
18097340901,NA,2027,3.673934828029062,0.04643883470598831,0.5499068386479253
18097340901,NA,2028,3.875002928424528,0.05472827086138943,0.7411991398545243
18097340902,NA,2024,19.0626036964847,-0.2622796691022923,1.0359237780201243
18097340902,NA,2025,17.633193850755184,-0.07498502662535611,-0.5488316835421148
18097340902,NA,2026,16.190778617671562,-0.08180113286861235,-0.6342866159086332
18097340902,NA,2027,14.962525755502194,-0.0758612597437891,-0.6656042155929449
18097340902,NA,2028,13.7499307012545,-0.08104213647229874,-0.7339960011755273
18097340903,NA,2024,48.95295503663018,0.05166348348356076,2.2565825791507192
18097340903,NA,2025,58.68780837149185,0.1988614033121665,1.6590976902434305
18097340903,NA,2026,70.35854830156222,0.19886140331216628,1.797017835049914
18097340903,NA,2027,84.35014795181775,0.19886140331216673,2.0647978768774915
18097340903,NA,2028,100,0.1855343757917498,2.162455319311056
18097340904,NA,2024,29.32991323902411,-0.28776530445205406,0.9368317454790278
18097340904,NA,2025,34.675422549883876,0.18225452176747137,1.525202128494187
18097340904,NA,2026,35.920834020496805,0.035916259385773586,0.3854676542479363
18097340904,NA,2027,42.36642939309045,0.17943891193939754,1.8717624334404988
18097340904,NA,2028,43.99095184101011,0.03834456835733735,0.5631842189251199
18097341000,NA,2024,3.911847448929135,-0.8874151222015517,-1.394698092338068
18097341000,NA,2025,3.2569831342285873,-0.1674053815364953,-1.2939851492657493
18097341000,NA,2026,2.9893039261475907,-0.08218624323469093,-0.6376227239617367
18097341000,NA,2027,2.8935524273502007,-0.03203136956394659,-0.22998953958270155
18097341000,NA,2028,2.883424742766029,-0.003500086775150013,0.10852673397105525
18097341100,NA,2024,23.638165388655537,-0.4516425592580924,0.2996520148925867
18097341100,NA,2025,23.053199526900304,-0.024746669300992785,-0.14377712485203906
18097341100,NA,2026,22.482059289443654,-0.024774879373693826,-0.14028344102682225
18097341100,NA,2027,21.925002942890032,-0.024777816808586817,-0.15789823338767867
18097341100,NA,2028,21.381742530217632,-0.02477812267973134,-0.12266690972152622
18097341200,NA,2024,32.487169995588836,-0.5209319497027298,0.030244309788741843
18097341200,NA,2025,32.953254066461966,0.01434671197695625,0.17141933348365743
18097341200,NA,2026,33.34463073457343,0.011876722927639083,0.17721958243547364
18097341200,NA,2027,33.748500284576316,0.012111981482648027,0.20874054815574414
18097341200,NA,2028,34.15650435716038,0.012089546769298298,0.27791380518081293
18097341600,NA,2024,33.473683528356645,-0.5179789571916643,0.041725994509733216
18097341600,NA,2025,33.53029141393373,0.0016911161130244157,0.06938162622886868
18097341600,NA,2026,34.347306222901715,0.024366469079611708,0.2854149113306491
18097341600,NA,2027,34.95667814464462,0.017741476370469966,0.2646907360662694
18097341600,NA,2028,35.643834592876296,0.019657372631013192,0.36014100150884
18097341700,NA,2024,49.57540689265776,-0.11031422669944468,1.626788567421807
18097341700,NA,2025,51.81762791505246,0.045228494589053536,0.4204085021927967
18097341700,NA,2026,54.135310617600865,0.04472768815947936,0.46179870394320466
18097341700,NA,2027,56.568928956938095,0.044954361794055986,0.5351530214714729
18097341700,NA,2028,59.10614418123828,0.044851745844995294,0.6338870826796672
18097341701,NA,2024,13.589409988313994,-0.6948635548636244,-0.6460282665859174
18097341701,NA,2025,10.14127534197017,-0.2537368913962412,-1.9900463560745345
18097341701,NA,2026,7.641468934194878,-0.24649822862315152,-2.0610134866087377
18097341701,NA,2027,5.723108904603497,-0.2510459763837938,-2.406722736948001
18097341701,NA,2028,4.302649483144553,-0.2481971678568563,-2.550196563137314
18097341702,NA,2024,16.728128210549986,-0.5694967004637871,-0.15858283918048735
18097341702,NA,2025,14.303693865623767,-0.14493159751114248,-1.1127867750491869
18097341702,NA,2026,12.903193806052014,-0.09791177528887074,-0.7738488002927505
18097341702,NA,2027,11.44247577781764,-0.11320592794237117,-1.0367638391120795
18097341702,NA,2028,10.202696508387106,-0.10834886553432488,-1.0306936013434385
18097341902,NA,2024,15.18216087645305,-0.6978379688979099,-0.6575932414523915
18097341902,NA,2025,17.306914088494203,0.13995064532194257,1.1841205542323374
18097341902,NA,2026,19.392674953693724,0.12051604662359505,1.1183329737894623
18097341902,NA,2027,21.64137432047172,0.11595612117191112,1.2408223325428052
18097341902,NA,2028,24.127481313302216,0.11487750066218094,1.3947425244651923
18097341903,NA,2024,31.71483251885775,-0.19013003679844853,1.3164525391815542
18097341903,NA,2025,29.858506978604098,-0.05853177812463228,-0.4161748120713815
18097341903,NA,2026,28.818494855433823,-0.034831350539915595,-0.22739995981870859
18097341903,NA,2027,27.403711034644143,-0.04909291161411633,-0.3995600788180006
18097341903,NA,2028,26.291690563694782,-0.04057919270654731,-0.2943513156565062
18097341904,NA,2024,27.54034497931614,-0.4218629870754246,0.41543952794795297
18097341904,NA,2025,26.531894928154767,-0.036617190231958086,-0.23948504352599806
18097341904,NA,2026,25.66711201751924,-0.03259408771884764,-0.208019150648927
18097341904,NA,2027,24.8153942372114,-0.03318323384907873,-0.24143764007569285
18097341904,NA,2028,23.99407579552416,-0.033097134538191186,-0.21305601669098218
18097342000,NA,2024,6.34263913696018,-0.7697134097965227,-0.9370559046619064
18097342000,NA,2025,6.055029435349314,-0.04534543041159178,-0.30985783559951596
18097342000,NA,2026,5.717128806952922,-0.05580495223090498,-0.4090886591294309
18097342000,NA,2027,5.384604248380986,-0.0581628593302872,-0.4897040951410599
18097342000,NA,2028,5.068543093426026,-0.05869719302955123,-0.49121001680179244
18097342101,NA,2024,15.184675690704712,-0.5839684465932314,-0.2148511926550963
18097342101,NA,2025,15.883481153585851,0.046020440417368524,0.42679368843452536
18097342101,NA,2026,16.620532518698685,0.04640364149306375,0.47631703921869695
18097342101,NA,2027,17.39385044604941,0.04652786705123413,0.5507917095903245
18097342101,NA,2028,18.203849564552225,0.046568131709260996,0.6525362429556206
18097342200,NA,2024,26.71192685003056,-0.47152662706774073,0.22233973025058507
18097342200,NA,2025,28.996671075993717,0.08553273744685108,0.7453677200807935
18097342200,NA,2026,30.57043884114083,0.0542740841189191,0.5444965777051965
18097342200,NA,2027,31.87358759034943,0.04262774100105027,0.5120293002213112
18097342200,NA,2028,33.092238015678355,0.0382338643829947,0.5619813797479374
18097342300,NA,2024,23.249727563068483,-0.5097452125836335,0.07374004781610663
18097342300,NA,2025,23.887288852087167,0.027422312252442627,0.27684339153952237
18097342300,NA,2026,23.82776062896729,-0.0024920460203116113,0.05274678184962893
18097342300,NA,2027,23.535740169607855,-0.012255472258036137,-0.03344168006540956
18097342300,NA,2028,23.17130610225208,-0.015484283253023756,-0.021685944627296262
18097342400,NA,2024,12.705448820715883,-0.7017748818470855,-0.6729005587202269
18097342400,NA,2025,11.492345814092763,-0.09547895739386936,-0.7140671833748176
18097342400,NA,2026,10.44841099488136,-0.09083740048365518,-0.7125653843237918
18097342400,NA,2027,9.488017814487176,-0.09191763042865353,-0.8251845997802711
18097342400,NA,2028,8.61828124044953,-0.09166683611298154,-0.8494372493285038
18097342500,NA,2024,22.446640921653117,-0.5650236422436132,-0.14119090742643636
18097342500,NA,2025,22.482041584911347,0.001577102934100072,0.0684623772658526
18097342500,NA,2026,22.504176559797266,9.845624919035956e-4,0.08286371111640042
18097342500,NA,2027,22.52945619729789,0.0011233309263039004,0.09952700844002983
18097342500,NA,2028,22.554031853762968,0.0010908233314581572,0.15840865165234438
18097342600,NA,2024,15.306940322766044,-0.5289521679679179,-9.395205695678015e-4
18097342600,NA,2025,14.259287026567522,-0.06844302480492104,-0.4960857777948954
18097342600,NA,2026,13.305626423948476,-0.06687996397310825,-0.5050285223888903
18097342600,NA,2027,12.41385075197366,-0.06702244926775713,-0.5777574163873337
18097342600,NA,2028,11.582005175004245,-0.06700947140331637,-0.5815259619969051
18097350100,NA,2024,6.561693787916981,-0.7977927016376604,-1.046232468740736
18097350100,NA,2025,5.5552562810998385,-0.15338074883507147,-1.1809093698769446
18097350100,NA,2026,4.704449443667779,-0.1531534810242121,-1.2523929154445042
18097350100,NA,2027,3.983989489595363,-0.1531443716633325,-1.4337023701116662
18097350100,NA,2028,3.3738653769449014,-0.1531440065903461,-1.5174091951560655
18097350300,NA,2024,46.486301354674865,-0.18864757847808855,1.322216562958317
18097350300,NA,2025,45.72882744502774,-0.016294561786446615,-0.07563069527828986
18097350300,NA,2026,44.99359583030453,-0.016078077129947355,-0.06494537028870437
18097350300,NA,2027,44.26919184027038,-0.016100157737253817,-0.07165307901071065
18097350300,NA,2028,43.556550558195084,-0.016097905844918214,-0.028353178553789493
18097350400,NA,2024,21.096956923214073,-0.5039125610524557,0.09641828547415827
18097350400,NA,2025,19.858158882103716,-0.058719276226385175,-0.41768654463800176
18097350400,NA,2026,18.69157386938266,-0.058745879698464454,-0.43456512684444504
18097350400,NA,2027,17.593511863698296,-0.058746364183008604,-0.4955034087219444
18097350400,NA,2028,16.559956853263767,-0.05874637300624008,-0.49174437523874587
18097350500,NA,2024,16.655792306553238,-0.6951308191841425,-0.6470674309772461
18097350500,NA,2025,15.988887261076057,-0.04004042757034054,-0.26708542624626386
18097350500,NA,2026,15.300619261496369,-0.04304664785868073,-0.2985668822333056
18097350500,NA,2027,14.653212557298607,-0.042312451093201475,-0.33217072189971725
18097350500,NA,2028,14.030567874346817,-0.042492025589409566,-0.315134944650604
18097350600,NA,2024,33.79384071747917,-0.5839407662315552,-0.21474356719226886
18097350600,NA,2025,34.68436122831425,0.026351562649535643,0.2682103065627823
18097350600,NA,2026,35.59794843238726,0.026340032559896587,0.30251136367217285
18097350600,NA,2027,36.53557480051267,0.026339337220690817,0.3501427952268604
18097350600,NA,2028,37.49789609366333,0.026339295286991193,0.4327425354396552
18097350700,NA,2024,35.11248392279894,-0.43820025723521705,0.35191773286262973
18097350700,NA,2025,33.49773277191422,-0.04598794988229926,-0.31503824862490337
18097350700,NA,2026,32.568647000413534,-0.027735780741545257,-0.16593293729542846
18097350700,NA,2027,32.01664828514962,-0.016948776387821884,-0.08008729449714302
18097350700,NA,2028,31.676841552343728,-0.010613438664143549,0.031237563605014285
18097350800,NA,2024,46.6024952430807,-0.2127601086055857,1.2284633726905119
18097350800,NA,2025,50.84355223751039,0.09100493379824703,0.7894881530772206
18097350800,NA,2026,54.360091378815326,0.06916391531570798,0.673483201126344
18097350800,NA,2027,57.41521857245269,0.056201656696036606,0.6469371647721841
18097350800,NA,2028,60.197507764639674,0.04845908909457508,0.6730821866667144
18097350900,NA,2024,24.267062947031647,-0.6266605700456669,-0.3808446720539444
18097350900,NA,2025,23.70960705538349,-0.022971708313648476,-0.129466226213795
18097350900,NA,2026,23.364583996142795,-0.014552036161322834,-0.05172568571715167
18097350900,NA,2027,22.955739091612205,-0.017498488507139087,-0.08555075027521379
18097350900,NA,2028,22.5776292130866,-0.01647125701405816,-0.03240977557982256
18097351000,NA,2024,16.0969006089569,-0.6524963221478128,-0.4812980118626173
18097351000,NA,2025,14.447820423519024,-0.10244706266747206,-0.7702486143933904
18097351000,NA,2026,12.9633181742933,-0.10274921792419034,-0.8157542714345547
18097351000,NA,2027,11.63177636549469,-0.10271612490690096,-0.9325082242346973
18097351000,NA,2028,10.436963205597326,-0.10271974996370647,-0.969531201516032
18097351200,NA,2024,19.417453705488963,-0.5960602696303391,-0.26186604260606877
18097351200,NA,2025,17.265332171076945,-0.11083438472695584,-0.8378727011735565
18097351200,NA,2026,15.673384363268672,-0.09220487576110004,-0.7244114567418288
18097351200,NA,2027,14.320535816561328,-0.0863150239509094,-0.7695016492731802
18097351200,NA,2028,13.110876935649134,-0.08447022488594702,-0.7712434357980539
18097351500,NA,2024,34.36525245483479,-0.3302916163169244,0.771482966791196
18097351500,NA,2025,33.71272559761586,-0.01898798380941702,-0.09734682866689752
18097351500,NA,2026,33.69974838954436,-3.8493500129266334e-4,0.07100012078441556
18097351500,NA,2027,33.33339547738156,-0.010871087461189144,-0.019682614453391267
18097351500,NA,2028,33.16679111251684,-0.004998121627836194,0.09225003730957303
18097351600,NA,2024,10.84425381411484,-0.6290517315999338,-0.39014187242955317
18097351600,NA,2025,9.928950498389058,-0.08440445340134195,-0.624777274900257
18097351600,NA,2026,9.017293912011828,-0.09181802110153969,-0.7210602383410327
18097351600,NA,2027,8.163375348773274,-0.09469787405965113,-0.8528167686854891
18097351600,NA,2028,7.381157166067368,-0.09582043570046683,-0.8945676282496133
18097351700,NA,2024,13.138728251898288,-0.6261093331745515,-0.3787013791275263
18097351700,NA,2025,11.936961043125944,-0.09146754432634774,-0.6817245424859484
18097351700,NA,2026,10.803589742375712,-0.0949463851524337,-0.7481604190229966
18097351700,NA,2027,9.769803535183671,-0.09568913961413628,-0.8626687172435475
18097351700,NA,2028,8.83338727897712,-0.09584801299578494,-0.8948672656511277
18097351900,NA,2024,26.199215841161845,-0.5821040571814677,-0.207602162614278
18097351900,NA,2025,26.289453332282687,0.003444282136836563,0.08351679958855344
18097351900,NA,2026,26.366249796743674,0.0029211890977847155,0.09964018919857197
18097351900,NA,2027,26.446126041163097,0.0030294882675840906,0.11847184515395336
18097351900,NA,2028,26.525651150839884,0.00300706082822888,0.1792292730219788
18097352100,NA,2024,23.99393651021231,-0.4534714461562752,0.2925410240327723
18097352100,NA,2025,21.902117777120857,-0.0871811397934279,-0.6471647401970508
18097352100,NA,2026,20.758194906130345,-0.052228870405649275,-0.37811001916896286
18097352100,NA,2027,19.424830330849225,-0.06423316580804184,-0.5500354028112328
18097352100,NA,2028,18.255880874306943,-0.06017810383063349,-0.5073006543785525
18097352300,NA,2024,23.510670380518675,-0.5220016021974018,0.026085337946170607
18097352300,NA,2025,22.77579800619744,-0.0312569723630749,-0.19626745443675023
18097352300,NA,2026,22.111913310283757,-0.029148690892544682,-0.1781725998655577
18097352300,NA,2027,21.471779128985514,-0.0289497418118283,-0.19936198680273687
18097352300,NA,2028,20.85057934275608,-0.028930988088958776,-0.1677893115272988
18097352400,NA,2024,30.95231539414504,-0.4164198868395571,0.4366031308283524
18097352400,NA,2025,33.16320824401677,0.0714289972080715,0.6316541238854839
18097352400,NA,2026,30.25362780025597,-0.08773519203425506,-0.6856917826188262
18097352400,NA,2027,31.33082080386568,0.03560541600900491,0.4422361108316803
18097352400,NA,2028,29.358824715845905,-0.06294109242667734,-0.5373215361866752
