GEOID,year,vacancy_rate_forecast,NAME,vacancy_delta,vacancy_delta_zscore
18097340800,2025,5.44517721486511,NA,-0.10005215022001857,0.31349828818291675
18097340800,2026,5.44518522385395,NA,1.4708408053731858e-6,0.17624178426545514
18097340800,2027,4.839830925195209,NA,-0.11117239795752765,0.31181281581530607
18097340800,2028,4.234484606627251,NA,-0.12507592267668788,0.206793498315401
18097340901,2024,2.7352006879256963,NA,-0.3107294266427245,NA
18097340901,2025,2.7993231440887616,NA,0.023443419141464972,-0.5956772190331979
18097340901,2026,2.7990071262937763,NA,-1.128907877794294e-4,0.17784482187102602
18097340901,2027,2.8625587398618157,NA,0.022705056007552793,-0.6216615562700867
18097340901,2028,2.9258436793520524,NA,0.022107822141421485,-0.5593158618199648
18097340904,2024,8.65729666073604,NA,0.0635509859058816,NA
18097340904,2025,9.004344692060666,NA,0.040087344228206145,-0.7182099472196752
18097340904,2026,9.010941527384468,NA,7.326280311790168e-4,0.165992957921719
18097340904,2027,9.370416417438426,NA,0.039893155333602603,-0.7415073536805354
18097340904,2028,9.735810464624793,NA,0.03899443001341596,-0.6472127173297776
18097341000,2024,6.819106965869835,NA,-0.1540045420467736,NA
18097341000,2025,5.097623010323698,NA,-0.25245005895380423,1.4354530812827933
18097341000,2026,6.3003236048966516,NA,0.2359336090835369,-3.1308822454119642
18097341000,2027,6.2513862036552155,NA,-0.0077674424855577184,-0.40918891390755074
18097341000,2028,6.136531738628368,NA,-0.018372639489093068,-0.3486101171328519
18097341100,2024,18.700054227869405,NA,0.25764449208558315,NA
18097341100,2025,14.737052947422097,NA,-0.21192458760579935,1.1371041918570826
18097341100,2026,16.67497159698848,NA,0.13149974126308472,-1.6670047238771766
18097341100,2027,15.142251447837545,NA,-0.09191740688948147,0.17755540230457062
18097341100,2028,15.18018085652137,NA,0.002504872463285013,-0.4572801155951201
18097341200,2024,25.97461868965471,NA,0.0018781494581101565,NA
18097341200,2025,24.810164032210444,NA,-0.04483048130011824,-0.0930441417127853
18097341200,2026,24.885565429501515,NA,0.0030391333645831686,0.1336620543428591
18097341200,2027,23.857854177118668,NA,-0.04129748449133119,-0.1753972336781064
18097341200,2028,22.89410645466354,NA,-0.040395406699208936,-0.23397892524000852
18097341600,2024,12.60976720619461,NA,-0.10079315233067399,NA
18097341600,2025,11.066394632990846,NA,-0.12239500919934299,0.47798661962844063
18097341600,2026,11.063033675963403,NA,-3.037084017791791e-4,0.18051956352023296
18097341600,2027,9.512678368487036,NA,-0.14013835200057434,0.513780921432552
18097341600,2028,7.958681043344273,NA,-0.16336065038115244,0.40607017985975646
18097341700,2025,16.417782203850273,NA,-0.04556606825175702,-0.08762874387045329
18097341700,2026,16.607798841836075,NA,0.011573831083058206,0.01402890846867086
18097341700,2027,16.06512434119701,NA,-0.03267588352961237,-0.23551223665844756
18097341700,2028,15.67510029135449,NA,-0.02427768634459626,-0.31787362735519614
18097341701,2024,26.701897238202505,NA,0.2151449329103874,NA
18097341701,2025,24.09555275049129,NA,-0.09760896255649987,0.29551151833612294
18097341701,2026,25.959469762471414,NA,0.07735522946001394,-0.9080465870468944
18097341701,2027,25.65982893106515,NA,-0.011542640668240622,-0.3828659547482211
18097341701,2028,26.886505560479964,NA,0.047805331544113816,-0.6930745354418285
18097341903,2024,24.85981985867729,NA,0.1609111322999015,NA
18097341903,2025,27.308921957282923,NA,0.09851648614222674,-1.1483658225319933
18097341903,2026,27.19340879999785,NA,-0.004229868812315574,0.23555360650718107
18097341903,2027,29.371320504617103,NA,0.08008969087462936,-1.021781848473028
18097341903,2028,31.3795898683576,NA,0.06837518127333775,-0.8001431144728292
18097341904,2024,7.054521746892728,NA,0.16110489080004897,NA
18097341904,2025,7.563614382669877,NA,0.07216543573650291,-0.9543691492734185
18097341904,2026,7.458733904355711,NA,-0.013866449690305926,0.3706321440175901
18097341904,2027,7.687813288105766,NA,0.03071290472184285,-0.677497108328587
18097341904,2028,7.694702666061908,NA,8.961427258906696e-4,-0.44890648091644686
18097342000,2024,6.840464471496689,NA,-0.019237301749046143,NA
18097342000,2025,6.945926715406809,NA,0.015417409789871384,-0.5365896650352305
18097342000,2026,6.9201390071124385,NA,-0.003712637542974795,0.2283034371471357
18097342000,2027,6.982351053709521,NA,0.00898999955537616,-0.5260319089274457
18097342000,2028,7.0244129247670015,NA,0.006024026969416729,-0.4755977444218758
18097342101,2024,6.946837396416548,NA,0.45567819988546776,NA
18097342101,2025,4.912426914035356,NA,-0.2928541962750735,1.7329087084978005
18097342101,2026,6.093588145073832,NA,0.24044352246010336,-3.1940989102143744
18097342101,2027,5.427104298707918,NA,-0.10937461319973052,0.299277575950593
18097342101,2028,5.784547654459327,NA,0.06586262877544269,-0.7870649719860505
18097342200,2024,9.552081304374726,NA,-0.31192634671876984,NA
18097342200,2025,10.657041369478796,NA,0.11567741415664168,-1.2747047309841295
18097342200,2026,10.075584731117855,NA,-0.054560793957899145,0.9410556768254151
18097342200,2027,10.407208558938471,NA,0.032913606174777676,-0.6928417264557108
18097342200,2028,10.28593543994726,NA,-0.011652799913099976,-0.38358770249146923
18097342300,2024,3.1601643922642513,NA,-0.6638480000441036,NA
18097342300,2025,2.382688392403762,NA,-0.24602390994711176,1.3881437137256107
18097342300,2026,2.3972929898445527,NA,0.006129461782477197,0.09034409246393224
18097342300,2027,1.65504436452954,NA,-0.309619486837586,1.6955056348676056
18097342300,2028,0.9358984536549552,NA,-0.43451760344745083,1.817475223715643
18097342400,2024,15.350347942610734,NA,0.06754692509974647,NA
18097342400,2025,15.978146145946264,NA,0.04089797870918854,-0.7241778456570415
18097342400,2026,15.988713770103145,NA,6.613798659966807e-4,0.16699166255305883
18097342400,2027,16.636671796997643,NA,0.040525963264543385,-0.745919672323372
18097342400,2028,17.29431205804926,NA,0.0395295566971694,-0.6499981170475817
18097342500,2024,4.074685032760835,NA,-0.2300543073512339,NA
18097342500,2025,2.8981736215731004,NA,-0.28873677394166086,1.7025962077517542
18097342500,2026,2.895085567953881,NA,-0.0010655171230021798,0.19119804058884837
18097342500,2027,1.7130962274489228,NA,-0.40827440597561904,2.383387245758795
18097342500,2028,0.5285591602272343,NA,-0.6914597371950645,3.1548903976566454
18097342600,2024,25.007513781385743,NA,-0.021134460557186818,NA
18097342600,2025,25.08007899129101,NA,0.0029017362757302045,-0.44444916255239797
18097342600,2026,25.021920266955306,NA,-0.002318921098928728,0.20876734012791873
18097342600,2027,24.994735157308792,NA,-0.0010864517733443213,-0.4557728115339459
18097342600,2028,24.92123913010202,NA,-0.0029404603307141564,-0.4289364936300025
18097350100,2024,18.973880894387488,NA,-0.0561094694311034,NA
18097350100,2025,18.04459132258336,NA,-0.04897730606493966,-0.06251517999872458
18097350100,2026,18.083674573989104,NA,0.0021659261053381673,0.1459020345822908
18097350100,2027,17.255624287693013,NA,-0.04578993516545182,-0.14407315745804938
18097350100,2028,16.50335104404417,NA,-0.04359582887913116,-0.21732033708237408
18097350300,2024,21.091039628566957,NA,-0.06538633405599215,NA
18097350300,2025,19.62457236885427,NA,-0.0695303449018424,0.08879647924531578
18097350300,2026,19.62325556019113,NA,-6.709999272291878e-5,0.17720296002126978
18097350300,2027,18.15472764450541,NA,-0.07483610001313235,0.058454226277150356
18097350300,2028,16.685206578234762,NA,-0.08094426394302878,-0.022917173035828155
18097350400,2024,13.344579334675942,NA,-0.052153593542731636,NA
18097350400,2025,12.491594357013804,NA,-0.06391996002793832,0.04749277466884832
18097350400,2026,12.480601750598424,NA,-8.800002706786936e-4,0.18859760113706878
18097350400,2027,11.602578126495366,NA,-0.07035106492849663,0.02718185602051778
18097350400,2028,10.70966030530016,NA,-0.07695857002299866,-0.04366319646758144
18097350500,2024,21.66050516677335,NA,-0.056647654288457305,NA
18097350500,2025,20.762404767266027,NA,-0.041462578669909655,-0.11783867157248872
18097350500,2026,20.749542129375524,NA,-6.195158043919013e-4,0.18494632054328858
18097350500,2027,19.8269493028898,NA,-0.044463286020157033,-0.1533233556146762
18097350500,2028,18.892608522116863,NA,-0.04712478790858443,-0.19895167451478243
18097350600,2024,11.198658626085823,NA,-0.04032206984222475,NA
18097350600,2025,10.659770052243378,NA,-0.04812081445068561,-0.06882067906919279
18097350600,2026,10.658580677305295,NA,-1.1157604078260164e-4,0.17782639270991832
18097350600,2027,10.1172512755061,NA,-0.0507881319462935,-0.10922271428505342
18097350600,2028,9.574667180592982,NA,-0.05362959564192249,-0.16509335614851373
18097350700,2024,12.746910508636256,NA,-0.12198519406930863,NA
18097350700,2025,11.02909108031582,NA,-0.13476359053094333,0.5690442281227639
18097350700,2026,11.030822013172846,NA,1.5694247553321716e-4,0.17406249668313897
18097350700,2027,9.316633575094803,NA,-0.15539988189737663,0.6201935145581716
18097350700,2028,7.604361719078962,NA,-0.183786540730021,0.5123894327412842
18097350800,2024,25.923155872094615,NA,0.009776983801523365,NA
18097350800,2025,26.385268304003105,NA,0.017826241302894008,-0.5543235045889398
18097350800,2026,26.41165255937324,NA,9.999616098705921e-4,0.16224567148327293
18097350800,2027,26.93642562471617,NA,0.019868997752535256,-0.6018868472328905
18097350800,2028,27.501183874380175,NA,0.02096633968932382,-0.5533743063033348
18097350900,2024,14.558024539303103,NA,-0.038518528560951726,NA
18097350900,2025,8.8099292851591,NA,-0.3948403328092732,2.483731575195818
18097350900,2026,10.37100634188224,NA,0.17719518581753824,-2.307530020084808
18097350900,2027,6.329564902631641,NA,-0.38968652665167647,2.2537813377704183
18097350900,2028,3.717199384244225,NA,-0.4127243433906924,1.7040386445745168
18097351000,2024,37.961430830475535,NA,0.02598461703987942,NA
18097351000,2025,38.676213663119576,NA,0.018829185755301125,-0.5617071907887073
18097351000,2026,38.66635411072756,NA,-2.5492548153482897e-4,0.1798357602495995
18097351000,2027,39.360235455909915,NA,0.017945352261434122,-0.5884740304087157
18097351000,2028,40.04293307167527,NA,0.017344855991273,-0.5345240415401774
18097351200,2024,13.731877425620844,NA,-0.21524250696150748,NA
18097351200,2025,10.042956043829022,NA,-0.26863925940010625,1.5546381225218564
18097351200,2026,10.043290094400886,NA,3.3262176037274216e-5,0.17579615659699066
18097351200,2027,6.355041136461847,NA,-0.36723513144315434,2.0972366663264674
18097351200,2028,2.667130607740809,NA,-0.5803126131728351,2.576356048155033
18097351500,2024,15.006847274089122,NA,-0.13946242925875418,NA
18097351500,2025,13.372483648350666,NA,-0.10890786025125698,0.3786941061465783
18097351500,2026,13.308523993576577,NA,-0.004782930116499218,0.24330601507081942
18097351500,2027,11.561625722837857,NA,-0.13126160884421656,0.45188691315386387
18097351500,2028,9.762451880559816,NA,-0.15561599081382693,0.3657582813350767
18097351700,2024,17.80996571605583,NA,-0.23988767010255074,NA
18097351700,2025,12.760993041060395,NA,-0.2834914314542305,1.6639799485516158
18097351700,2026,12.924869394748839,NA,0.012841975006266937,-0.003747004862891524
18097351700,2027,8.344557897733303,NA,-0.3543797122527552,2.0076009285585354
18097351700,2028,4.190190847131565,NA,-0.49785346348069803,2.1471461073017224
18097351900,2024,14.301274572447202,NA,0.3366191235017961,NA
18097351900,2025,13.1511439727534,NA,-0.08042154521735001,0.1689775952338561
18097351900,2026,14.009376825758505,NA,0.06525917857664654,-0.7384929991443039
18097351900,2027,14.11069170257791,NA,0.0072319331601617964,-0.5137736094471971
18097351900,2028,14.8571832393371,NA,0.052902547408275824,-0.7196061662886374
18097352100,2024,31.522806876790927,NA,-0.0035587317760156223,NA
18097352100,2025,31.425542266358956,NA,-0.003085531399920627,-0.40037084335444434
18097352100,2026,31.426080091377116,NA,1.7114263728634782e-5,0.17602250621270127
18097352100,2027,31.329947783911734,NA,-0.0030589977237333033,-0.44201903120787833
18097352100,2028,31.23441592205044,NA,-0.0030492186747387295,-0.42837039317201364
18097352300,2024,16.739147904627348,NA,-0.09511562776434768,NA
18097352300,2025,15.312167002817208,NA,-0.08524812074906551,0.20451088828925013
18097352300,2026,15.330790039590177,NA,0.0012162247688092265,0.1592142528092978
18097352300,2027,13.944184102768352,NA,-0.09044582394260559,0.16729463825041677
18097352300,2028,12.579855785099268,NA,-0.09784210446548991,0.06503814979095818
18097352400,2024,11.842769844527137,NA,0.019941919756185422,NA
18097352400,2025,11.894832690109553,NA,0.004396171357368361,-0.4554512072441623
18097352400,2026,11.905115031134846,NA,8.644376338176052e-4,0.16414534738643943
18097352400,2027,11.975975415113796,NA,0.005952095699506721,-0.50484981059554
18097352400,2028,12.055654701299916,NA,0.0066532606676501516,-0.47887298263873834
18097352600,2024,22.411469388017473,NA,-0.03813436102929302,NA
18097352600,2025,20.35710587698081,NA,-0.09166572148701013,0.2517573234139994
18097352600,2026,20.46806191860772,NA,0.0054504821214480526,0.09986153239126223
18097352600,2027,18.603930367926907,NA,-0.09107513735758799,0.17168259101988637
18097352600,2028,16.828120031500305,NA,-0.09545350371167216,0.05260519126427029
18097352700,2024,22.035841874185913,NA,-0.04380186153086141,NA
18097352700,2025,21.070276289873803,NA,-0.043817957572260036,-0.1004983506257323
18097352700,2026,21.071183970579057,NA,4.30787281935352e-5,0.1756585553538266
18097352700,2027,20.10749010087009,NA,-0.045735155226898305,-0.1444551162362426
18097352700,2028,19.144763763736805,NA,-0.047878990978174274,-0.1950259554636083
18097352800,2024,15.618197174013291,NA,-0.1511849361949298,NA
18097352800,2025,13.124201124105667,NA,-0.159685271105254,0.7525178676547554
18097352800,2026,13.1063405263466,NA,-0.0013608902812577428,0.19533836533080318
18097352800,2027,10.579948438410076,NA,-0.19276105964574364,0.8806981843595885
18097352800,2028,8.038401856324487,NA,-0.24022296487368566,0.806147910231193
18097353300,2024,21.94479346767423,NA,0.07209459753533487,NA
18097353300,2025,23.296399106211005,NA,0.06159117608136788,-0.8765213533152364
18097353300,2026,23.277184269841257,NA,-8.247985571566696e-4,0.18782382392033267
18097353300,2027,24.58143527109831,NA,0.05603130456577121,-0.8540322656425472
18097353300,2028,25.853400977280817,NA,0.05174497307234227,-0.7135808505521264
18097353500,2024,3.9421957393963662,NA,-0.391199544336402,NA
18097353500,2025,1.6292310545133173,NA,-0.5867198987022427,3.89635068814966
18097353500,2026,2.5110229181623462,NA,0.5412319272986343,-7.410330615224538
18097353500,2027,2.162143679960477,NA,-0.1389390895950846,0.5054189404732926
18097353500,2028,2.12706126846299,NA,-0.016225754015629756,-0.35978491811642166
18097353600,2024,25.091551755367885,NA,-0.004431978738629105,NA
18097353600,2025,24.940718408391177,NA,-0.006011320003133647,-0.37883116099104647
18097353600,2026,24.940403143306018,NA,-1.2640577548572729e-5,0.17643958779946606
18097353600,2027,24.788931646613097,NA,-0.006073337941755574,-0.42100123277406576
18097353600,2028,24.63713708113463,NA,-0.006123481545813547,-0.41236847961860024
18097354200,2025,12.52173468789796,NA,0.029410983974970994,-0.6396104857277036
18097354200,2026,12.541175784205253,NA,0.0015525881031550615,0.15449935778057103
18097354200,2027,12.927534213321415,NA,0.03080719350116712,-0.6781545465787749
18097354200,2028,13.328489471139832,NA,0.031015602140526122,-0.6056819441871054
18097354400,2024,18.21399379910372,NA,-0.07332312250174067,NA
18097354400,2025,18.773291996292382,NA,0.030707059822112415,-0.6491522079271955
18097354400,2026,18.391055673222212,NA,-0.02036064442750163,0.4616630125917072
18097354400,2027,18.40498589842625,NA,7.574456546461938e-4,-0.46862957675322076
18097354400,2028,18.130189769714264,NA,-0.014930526446938708,-0.3665267357342969
18097354500,2024,23.34587936778318,NA,-0.00978232417402658,NA
18097354500,2025,23.278631869338824,NA,-0.002880486846734809,-0.4018803832238379
18097354500,2026,23.275661220957797,NA,-1.2761267061145443e-4,0.17805118244927753
18097354500,2027,23.202634461188698,NA,-0.0031374730486000146,-0.44147185390180815
18097354500,2028,23.12679025017543,NA,-0.0032687758426800384,-0.4272275713090931
18097354700,2024,22.63714404705688,NA,-0.09649128126593942,NA
18097354700,2025,21.38093906110923,NA,-0.055493086200994135,-0.014545947250253089
18097354700,2026,21.256924788780623,NA,-0.005800225704500672,0.25756572004116624
18097354700,2027,19.792419503965473,NA,-0.06889544463120623,0.017032393188917107
18097354700,2028,18.23090116140855,NA,-0.07889476788040328,-0.0335850502465783
18097354800,2024,27.298107688039934,NA,-0.07789000786219624,NA
18097354800,2025,26.069284896972707,NA,-0.04501494408001072,-0.09168612504596595
18097354800,2026,26.12700412981452,NA,0.00221407043077404,0.1452271826662802
18097354800,2027,25.022899518357537,NA,-0.04225913564261452,-0.16869202172476627
18097354800,2028,23.98728578428413,NA,-0.0413866399980406,-0.22881943490871376
18097354900,2024,10.02478655049925,NA,-0.19436220586352382,NA
18097354900,2025,8.160541516145898,NA,-0.1859635639085513,0.9459788987811306
18097354900,2026,8.075751013567395,NA,-0.010390303438900794,0.3219060701375338
18097354900,2027,6.080838589743216,NA,-0.2470250036773909,1.2590591374669802
18097354900,2028,4.022190327378567,NA,-0.3385467698216904,1.3179353184662517
18097355000,2024,30.351857041937,NA,-0.005804228143370449,NA
18097355000,2025,29.257502437218484,NA,-0.03605560619261128,-0.15764485223118138
18097355000,2026,29.32306547531549,NA,0.002240896612337062,0.14485115288783482
18097355000,2027,28.345776610555298,NA,-0.03332833211394248,-0.23096297153174136
18097355000,2028,27.423005760259343,NA,-0.03255408602748733,-0.2747939566135663
18097355100,2024,14.807420077168723,NA,-0.10464978082611909,NA
18097355100,2025,13.189731613787412,NA,-0.10924850209899795,0.3812019145343626
18097355100,2026,13.198878110074558,NA,6.934558302600369e-4,0.16654204516315801
18097355100,2027,11.60170319832613,NA,-0.12100838407844094,0.3803952447167031
18097355100,2028,10.016434442621446,NA,-0.13664103697579533,0.26699133012441634
18097355300,2024,9.495917828768498,NA,-0.12920413102144201,NA
18097355300,2025,7.740424030414193,NA,-0.18486825918353278,0.9379152554125978
18097355300,2026,7.724965386805135,NA,-0.001997131364937732,0.20425672716220966
18097355300,2027,5.93648553409334,NA,-0.23151946489840114,1.1509451672137183
18097355300,2028,4.130201415975926,NA,-0.30426825901350085,1.1395114849504722
18097355400,2024,25.616691274526588,NA,0.037385157287566084,NA
18097355400,2025,26.411581433593746,NA,0.03103016508059353,-0.6515309117850149
18097355400,2026,26.40968359574451,NA,-7.18562746424567e-5,0.17726963009998473
18097355400,2027,27.20069384709457,NA,0.02995152321618555,-0.6721882971594094
18097355400,2028,27.98971829009459,NA,0.029007511625821936,-0.5952295879081215
18097355500,2024,10.136476411579055,NA,0.1485676375327165,NA
18097355500,2025,7.74740933256967,NA,-0.23569009407256325,1.3120660670715858
18097355500,2026,8.775376166674649,NA,0.13268523579662483,-1.6836221185573712
18097355500,2027,7.585498008478306,NA,-0.13559283791332177,0.4820868550850539
18097355500,2028,7.280884003173306,NA,-0.040157416818847325,-0.23521769162136297
18097355600,2024,14.101287140528186,NA,-0.04838483636561364,NA
18097355600,2025,12.550057894830424,NA,-0.11000621647079356,0.3867802146455654
18097355600,2026,12.420372598122258,NA,-0.010333442107991031,0.32110902961896887
18097355600,2027,10.549293480623486,NA,-0.15064597319581585,0.5870463952433823
18097355600,2028,8.459845024602423,NA,-0.1980652505173809,0.5867118603454428
18097355700,2024,21.49197160733226,NA,-0.05872449773988875,NA
18097355700,2025,20.502735740447307,NA,-0.046028158093576854,-0.0842268342433457
18097355700,2026,20.492295274767987,NA,-5.092230525471919e-4,0.183400317473755
18097355700,2027,19.483108512922644,NA,-0.049247131583544324,-0.11996749843949257
18097355700,2028,18.464328474179226,NA,-0.05229042573302345,-0.17206389901170188
18097355900,2024,14.175904315683368,NA,-0.22671603917317362,NA
18097355900,2025,11.018951757610552,NA,-0.2226984951203539,1.2164217971759634
18097355900,2026,11.180518220280698,NA,0.014662598242029423,-0.029267168825397673
18097355900,2027,8.425070548746621,NA,-0.24645080104926465,1.2550554503496578
18097355900,2028,5.947577633187329,NA,-0.29406197861783645,1.086386549496849
18097356200,2024,14.720638012574364,NA,-0.02690847423372067,NA
18097356200,2025,15.318387195325062,NA,0.040606200780163304,-0.7220297738842032
18097356200,2026,15.173018804348954,NA,-0.009489797399851119,0.30928343558341087
18097356200,2027,15.543123478003492,NA,0.024392289921136623,-0.6334259689579367
18097356200,2028,15.803568949310288,NA,0.01675631488583207,-0.5314606132365972
18097356400,2024,13.876837355076637,NA,-0.06922563592637088,NA
18097356400,2025,12.78617949583728,NA,-0.07859556405626933,0.15553470528342223
18097356400,2026,12.783033682369869,NA,-2.4603232485786997e-4,0.17971110248840969
18097356400,2027,11.685577382902885,NA,-0.08585257042548322,0.13526770379853223
18097356400,2028,10.584386805390109,NA,-0.09423501650195931,0.0462628165834259
18097356900,2024,27.563191794714346,NA,-0.03941901075096321,NA
18097356900,2025,27.52122698310569,NA,-0.001522494634191851,-0.41187793426974084
18097356900,2026,27.607004647349157,NA,0.0031167819769126748,0.13257363292804605
18097356900,2027,27.756862079385396,NA,0.005428239461343631,-0.5011971688810519
18097356900,2028,28.01755260836596,NA,0.009391930839840024,-0.49312809522492146
18097357100,2024,22.83594374193549,NA,-0.05332005373621851,NA
18097357100,2025,22.39868483115116,NA,-0.019147836223705306,-0.28212000884491995
18097357100,2026,22.537094109548757,NA,0.006179348450186861,0.0896448176691884
18097357100,2027,22.444351991394225,NA,-0.004115087672959539,-0.43465533498404074
18097357100,2028,22.5908296989309,NA,0.006526261377153508,-0.4782119358274871
18097357200,2024,24.851481365436776,NA,0.06813578561059996,NA
18097357200,2025,20.925508362895663,NA,-0.15797742375234514,0.7399446798767907
18097357200,2026,21.87692913552218,NA,0.04546703268215646,-0.4610611843264008
18097357200,2027,19.361057957211997,NA,-0.11500111202650887,0.33850892001795224
18097357200,2028,17.559057163825788,NA,-0.09307346723348675,0.04021681083778512
18097357300,2024,21.43933559231077,NA,0.028533642855253616,NA
18097357300,2025,22.27550294458146,NA,0.03900155154857421,-0.7102163316159741
18097357300,2026,22.29241792811045,NA,7.593536079104624e-4,0.16561833834816764
18097357300,2027,23.165971023014055,NA,0.03918610792784705,-0.73657739263351385
18097357300,2028,24.06074235276804,NA,0.03862438267168189,-0.645286575740256
18097357400,2024,13.421611399664515,NA,-0.05745977088070242,NA
18097357400,2025,12.938063310274128,NA,-0.03602757336592788,-0.15785123015672442
18097357400,2026,12.927340611445516,NA,-8.287715534748274e-4,0.18787951447479237
18097357400,2027,12.42337778035796,NA,-0.038984261824227096,-0.19152641759007352
18097357400,2028,11.90962384069787,NA,-0.041353804797948146,-0.22899034613375313
18097357500,2024,9.908085573208284,NA,0.030149485332096715,NA
18097357500,2025,10.044217512300683,NA,0.01373947954794641,-0.5242367273010029
18097357500,2026,10.051106188814158,NA,6.858350593301754e-4,0.16664886755223365
18097357500,2027,10.20009014750063,NA,0.014822642989512413,-0.5667006175562972
18097357500,2028,10.355161746287644,NA,0.015202963556651738,-0.5233752299333363
18097357601,2024,20.78165943596672,NA,0.10167833154522365,NA
18097357601,2025,19.99161698830111,NA,-0.03801633118374981,-0.1432099769757646
18097357601,2026,20.840417004278716,NA,0.042457797009332277,-0.41887992119420026
18097357601,2027,20.949846040565543,NA,0.005250808381826566,-0.49996001235741633
18097357601,2028,21.860428598486617,NA,0.04346488065630161,-0.6704819586836398
18097357602,2024,31.447816235576894,NA,0.3145187186471141,NA
18097357602,2025,28.699525165308614,NA,-0.0873921117345865,0.22029496946565355
18097357602,2026,32.03592025255789,NA,0.11625262327622887,-1.4532817836570506
18097357602,2027,32.70959737290081,NA,0.02102880501112292,-0.6099737231061992
18097357602,2028,36.636291287945575,NA,0.12004714916784476,-1.0691020155356947
18097357800,2024,24.99421859894383,NA,0.06075942092168307,NA
18097357800,2025,24.555055200254543,NA,-0.017570599254815078,-0.2937316417853161
18097357800,2026,24.71628557866948,NA,0.006566076805775811,0.08422394263600393
18097357800,2027,24.55789744188139,NA,-0.006408249989018677,-0.41866602394118563
18097357800,2028,24.529831813147155,NA,-0.0011428351633382405,-0.43829335208229636
18097357900,2024,17.13725307319402,NA,-0.15177415823395102,NA
18097357900,2025,14.929456033455216,NA,-0.12883027579211204,0.5253631109374195
18097357900,2026,15.116852608904352,NA,0.012552136864812935,3.157340647462949e-4
18097357900,2027,13.406552144340282,NA,-0.11313866112292748,0.3255227887742704
18097357900,2028,12.086695358638336,NA,-0.09844863701657536,0.06819522576553395
18097358000,2024,13.281405887043997,NA,-0.0671393484100049,NA
18097358000,2025,11.66871974098668,NA,-0.1214243552055353,0.4708406560791873
18097358000,2026,11.759358233867584,NA,0.007767646742130152,0.06738121472511988
18097358000,2027,10.290424921738216,NA,-0.1249161121649276,0.40764228231546884
18097358000,2028,8.890140873248889,NA,-0.13607640686744327,0.2640523614797652
18097358100,2024,21.96508969892498,NA,-0.050220337408853566,NA
18097358100,2025,22.02267280226369,NA,0.0026215737849468734,-0.44238660374176336
18097358100,2026,21.88095135082644,NA,-0.006435252101764988,0.266467055287455
18097358100,2027,21.704521163840596,NA,-0.008063186291905944,-0.40712680967899956
18097358100,2028,21.41855907605685,NA,-0.01317523135502996,-0.37566326097608094
18097360101,2024,16.226970004344658,NA,-0.08640839609685569,NA
18097360101,2025,15.14014838236195,NA,-0.06697625136989338,0.0699932193843075
18097360101,2026,15.066300046648069,NA,-0.004877649402691087,0.24463372069741257
18097360101,2027,13.86830603170536,NA,-0.07951481194676169,0.09107702836264758
18097360101,2028,12.614923599572672,NA,-0.09037747142781816,0.026183823539079915
18097360102,2024,30.746507090726805,NA,0.037694614312029584,NA
18097360102,2025,31.753977622973736,NA,0.03276699136178585,-0.6643174426971254
18097360102,2026,31.752348625425167,NA,-5.13005824942514e-5,0.17698149545263947
18097360102,2027,32.756488398453676,NA,0.03162411023115497,-0.6838505828342177
18097360102,2028,33.75892315958194,NA,0.030602632032302512,-0.6035323843579462
18097360201,2024,7.060503881612091,NA,-0.05769428964638634,NA
18097360201,2025,6.444394981225974,NA,-0.08726132167290068,0.21933209183946145
18097360201,2026,6.439850612404384,NA,-7.051660915926572e-4,0.18614690357983518
18097360201,2027,5.814315934103946,NA,-0.09713496724528647,0.21393538065569082
18097360201,2028,5.183874849588222,NA,-0.10842910699397379,0.12014479042489278
18097360302,2024,14.52006041155278,NA,-0.0695603079562197,NA
18097360302,2025,12.778199333505196,NA,-0.11996238505052537,0.46007761847315537
18097360302,2026,12.809293887839038,NA,0.002433406579619657,0.14215268906898162
18097360302,2027,11.125202483694665,NA,-0.1314741795207951,0.453369084146559
18097360302,2028,9.468414328515816,NA,-0.1489220674955869,0.3309155932619499
18097360401,2024,6.958523057368769,NA,-0.1482305801146112,NA
18097360401,2025,6.058800178740711,NA,-0.12929796613597355,0.5288062515116027
18097360401,2026,6.0314437802997185,NA,-0.0045151511246370735,0.23955248515655658
18097360401,2027,5.084221436265702,NA,-0.15704736353970394,0.6316807504298281
18097360401,2028,4.114954014989479,NA,-0.19064225140991065,0.5480742437829804
18097360404,2025,29.13836065484016,NA,0.06427515684242091,-0.8962808441407409
18097360404,2026,29.16138165223457,NA,7.900580841559979e-4,0.1651879454734767
18097360404,2027,30.953386571977703,NA,0.06145130368354179,-0.8918237691654923
18097360404,2028,32.76288507494427,NA,0.05845882158189175,-0.7485272516785085
18097360501,2024,3.099037107049152,NA,-0.17269183316166115,NA
18097360501,2025,2.2931818473294747,NA,-0.2600340789358918,1.4912867055140293
18097360501,2026,2.3179069959870247,NA,0.01078202702779274,0.025127838175612226
18097360501,2027,1.5499648389641945,NA,-0.3313084426391407,1.8467341188162545
18097360501,2028,0.8005940964201924,NA,-0.4834759626191192,2.0723094600957284
18097360502,2024,13.957796779707664,NA,0.04769635087188395,NA
18097360502,2025,14.646424165635109,NA,0.04933639576473814,-0.7863015489303444
18097360502,2026,14.649211558528972,NA,1.9031217875031814e-4,0.17359474460750213
18097360502,2027,15.343851871289752,NA,0.047418272989330434,-0.7939770135859401
