GEOID,year,zhvi_forecast,NAME,zhvi_zscore
18097330900,2028,231263.6941920996,NA,-1.2128868754099857
18097331000,2024,165964.59193166337,NA,-1.094953685057877
18097331000,2025,184964.97062235535,NA,-1.1272197072397012
18097331000,2026,185056.33500248217,NA,-1.128785878209739
18097331000,2027,206461.14594964555,NA,-1.1707686551490848
18097331000,2028,230474.6519890972,NA,-1.2242546653220885
18097340101,2024,283045.0517975623,NA,0.6639125651358508
18097340101,2025,307383.0520483953,NA,0.6758498654405533
18097340101,2026,307476.8806618343,NA,0.6747547914262555
18097340101,2027,334133.3042245762,NA,0.6831541411403783
18097340101,2028,363228.4586757288,NA,0.6883393362448945
18097340102,2024,237938.12579819275,NA,-0.013715878424652491
18097340102,2025,260583.1840266061,NA,-0.013455317687323089
18097340102,2026,260588.62889927233,NA,-0.01601871008404389
18097340102,2027,285401.51000634744,NA,-0.024478481554943272
18097340102,2028,312583.79819217336,NA,-0.04130206741663027
18097340108,2024,208124.52361489393,NA,-0.461597093932071
18097340108,2025,232886.3662218223,NA,-0.4213957858120884
18097340108,2026,232943.66678204387,NA,-0.4232935937273926
18097340108,2027,260794.88636515455,NA,-0.3817903741751551
18097340108,2028,292058.26318917924,NA,-0.33701498221346754
18097340111,2024,244931.0703566761,NA,0.09133712689732827
18097340111,2025,267842.67606351315,NA,0.09346817802821623
18097340111,2026,267853.98270218505,NA,0.09101692672245337
18097340111,2027,292935.1954108629,NA,0.08491789193964454
18097340111,2028,320379.1618792212,NA,0.07100631906206935
18097340112,2024,241248.1263180793,NA,0.03600931234774758
18097340112,2025,264020.30525532004,NA,0.037169301101950235
18097340112,2026,264027.57619114354,NA,0.0346450185263708
18097340112,2027,288966.20437959046,NA,0.02728431661228782
18097340112,2028,316269.46279185597,NA,0.011797577565908643
18097340113,2024,285551.91400094505,NA,0.7015724387686199
18097340113,2025,310053.5962599378,NA,0.7151837363380387
18097340113,2026,310130.55135158164,NA,0.7138495609112555
18097340113,2027,336918.41475768166,NA,0.7235966305388202
18097340113,2028,366123.17681891896,NA,0.7300437565931669
18097340114,2024,286881.1330594054,NA,0.7215409163755403
18097340114,2025,311437.25853548583,NA,0.7355634001821699
18097340114,2026,311516.5561679903,NA,0.7342686502172298
18097340114,2027,338364.11580905266,NA,0.7445896032587198
18097340114,2028,367631.84414667095,NA,0.7517792393897526
18097340115,2024,237270.02081110503,NA,-0.023752628491406944
18097340115,2025,259891.38053312572,NA,-0.02364474244253765
18097340115,2026,259895.12745092632,NA,-0.02623560676431078
18097340115,2027,284681.8916629478,NA,-0.03492803351273028
18097340115,2028,311837.24872328603,NA,-0.05205766133671565
18097340201,2024,208124.52361489393,NA,-0.461597093932071
18097340201,2025,232886.3662218223,NA,-0.4213957858120884
18097340201,2026,232943.66678204387,NA,-0.4232935937273926
18097340201,2027,260794.88636515455,NA,-0.3817903741751551
18097340201,2028,292058.26318917924,NA,-0.33701498221346754
18097340202,2024,208124.52361489393,NA,-0.461597093932071
18097340202,2025,232886.3662218223,NA,-0.4213957858120884
18097340202,2026,232943.66678204387,NA,-0.4232935937273926
18097340202,2027,260794.88636515455,NA,-0.3817903741751551
18097340202,2028,292058.26318917924,NA,-0.33701498221346754
18097340301,2024,208124.52361489393,NA,-0.461597093932071
18097340301,2025,232886.3662218223,NA,-0.4213957858120884
18097340301,2026,232943.66678204387,NA,-0.4232935937273926
18097340301,2027,260794.88636515455,NA,-0.3817903741751551
18097340301,2028,292058.26318917924,NA,-0.33701498221346754
18097340302,2024,208124.52361489393,NA,-0.461597093932071
18097340302,2025,232886.3662218223,NA,-0.4213957858120884
18097340302,2026,232943.66678204387,NA,-0.4232935937273926
18097340302,2027,260794.88636515455,NA,-0.3817903741751551
18097340302,2028,292058.26318917924,NA,-0.33701498221346754
18097340400,2024,136759.42565800023,NA,-1.5336945419769379
18097340400,2025,157765.835699794,NA,-1.5278299113109393
18097340400,2026,157832.48121353993,NA,-1.5298568522699698
18097340400,2027,182238.4222230733,NA,-1.5225059509830798
18097340400,2028,210518.54844057097,NA,-1.5117637386525213
18097340500,2024,134233.64175784416,NA,-1.5716386708465677
18097340500,2025,155173.2207263689,NA,-1.5660159792332853
18097340500,2026,155239.5064070644,NA,-1.568057429580196
18097340500,2027,179617.9086694608,NA,-1.560558333590774
18097340500,2028,207924.6133009189,NA,-1.5491347558186301
18097340600,2024,134233.64175784416,NA,-1.5716386708465677
18097340600,2025,155173.2207263689,NA,-1.5660159792332853
18097340600,2026,155239.5064070644,NA,-1.568057429580196
18097340600,2027,179617.9086694608,NA,-1.560558333590774
18097340600,2028,207924.6133009189,NA,-1.5491347558186301
18097340700,2024,134700.58745669565,NA,-1.5646238792124754
18097340700,2025,155651.77059665747,NA,-1.5589675211944396
18097340700,2026,155718.13452926237,NA,-1.561006119039418
18097340700,2027,180100.55500381248,NA,-1.553549843612299
18097340700,2028,208400.8351741917,NA,-1.5422737917455878
18097340800,2024,208124.52361489393,NA,-0.461597093932071
18097340800,2025,232886.3662218223,NA,-0.4213957858120884
18097340800,2026,232943.66678204387,NA,-0.4232935937273926
18097340800,2027,260794.88636515455,NA,-0.3817903741751551
18097340800,2028,292058.26318917924,NA,-0.33701498221346754
18097340901,2024,237270.02081110503,NA,-0.023752628491406944
18097340901,2025,259891.38053312572,NA,-0.02364474244253765
18097340901,2026,259895.12745092632,NA,-0.02623560676431078
18097340901,2027,284681.8916629478,NA,-0.03492803351273028
18097340901,2028,311837.24872328603,NA,-0.05205766133671565
18097340903,2024,208124.52361489393,NA,-0.461597093932071
18097340903,2025,232886.3662218223,NA,-0.4213957858120884
18097340903,2026,232943.66678204387,NA,-0.4232935937273926
18097340903,2027,260794.88636515455,NA,-0.3817903741751551
18097340903,2028,292058.26318917924,NA,-0.33701498221346754
18097340904,2024,208124.52361489393,NA,-0.461597093932071
18097340904,2025,232886.3662218223,NA,-0.4213957858120884
18097340904,2026,232943.66678204387,NA,-0.4232935937273926
18097340904,2027,260794.88636515455,NA,-0.3817903741751551
18097340904,2028,292058.26318917924,NA,-0.33701498221346754
18097341000,2024,204691.961211762,NA,-0.5131634968097819
18097341000,2025,229234.56303901572,NA,-0.47518240889614266
18097341000,2026,229292.46321377112,NA,-0.4770843532198694
18097341000,2027,256922.68036053743,NA,-0.438018537628222
18097341000,2028,287965.5697305485,NA,-0.39597872234716475
18097341100,2024,134233.64175784416,NA,-1.5716386708465677
18097341100,2025,155173.2207263689,NA,-1.5660159792332853
18097341100,2026,155239.5064070644,NA,-1.568057429580196
18097341100,2027,179617.9086694608,NA,-1.560558333590774
18097341100,2028,207924.6133009189,NA,-1.5491347558186301
18097341200,2024,134233.64175784416,NA,-1.5716386708465677
18097341200,2025,155173.2207263689,NA,-1.5660159792332853
18097341200,2026,155239.5064070644,NA,-1.568057429580196
18097341200,2027,179617.9086694608,NA,-1.560558333590774
18097341200,2028,207924.6133009189,NA,-1.5491347558186301
18097341600,2024,134233.64175784416,NA,-1.5716386708465677
18097341600,2025,155173.2207263689,NA,-1.5660159792332853
18097341600,2026,155239.5064070644,NA,-1.568057429580196
18097341600,2027,179617.9086694608,NA,-1.560558333590774
18097341600,2028,207924.6133009189,NA,-1.5491347558186301
18097341701,2024,134233.64175784416,NA,-1.5716386708465677
18097341701,2025,155173.2207263689,NA,-1.5660159792332853
18097341701,2026,155239.5064070644,NA,-1.568057429580196
18097341701,2027,179617.9086694608,NA,-1.560558333590774
18097341701,2028,207924.6133009189,NA,-1.5491347558186301
18097341702,2024,165581.01737024466,NA,-1.1007160159479756
18097341702,2025,187479.4999711653,NA,-1.0901837456755603
18097341702,2026,187510.43359809424,NA,-1.0926312719657927
18097341702,2027,212382.15588001916,NA,-1.0847898839330636
18097341702,2028,240596.2296126256,NA,-1.0784323410338583
18097341902,2024,219888.45628820403,NA,-0.2848708992080701
18097341902,2025,241818.02792288503,NA,-0.28984326302247593
18097341902,2026,241818.80319313484,NA,-0.2925420978917997
18097341902,2027,265937.21407155285,NA,-0.3071188193922148
18097341902,2028,292462.0856365482,NA,-0.3311970820732549
18097341903,2024,205828.85707246183,NA,-0.49608423557643677
18097341903,2025,230377.8860325338,NA,-0.4583426506076284
18097341903,2026,230427.8932615744,NA,-0.4603568157161714
18097341903,2027,258029.45692818516,NA,-0.42194707508787244
18097341903,2028,289008.29557090066,NA,-0.3809560933370295
18097341904,2024,208124.52361489393,NA,-0.461597093932071
18097341904,2025,232886.3662218223,NA,-0.4213957858120884
18097341904,2026,232943.66678204387,NA,-0.4232935937273926
18097341904,2027,260794.88636515455,NA,-0.3817903741751551
18097341904,2028,292058.26318917924,NA,-0.33701498221346754
18097342000,2024,264066.7633851426,NA,0.3788071682721845
18097342000,2025,287366.99670016504,NA,0.3810376943702025
18097342000,2026,287523.0002731558,NA,0.38078751163505836
18097342000,2027,313264.8006110343,NA,0.38012335434752176
18097342000,2028,341538.0930719335,NA,0.375844620040336
18097342101,2024,165796.67241321088,NA,-1.097476291939445
18097342101,2025,186036.91512996217,NA,-1.1114312673070326
18097342101,2026,186058.64591234992,NA,-1.1140194966368577
18097342101,2027,208819.53695865057,NA,-1.136522544538632
18097342101,2028,234390.42623733755,NA,-1.1678398134575874
18097342200,2024,162993.96393214256,NA,-1.1395805795560894
18097342200,2025,183151.8296064638,NA,-1.153925071011537
18097342200,2026,183182.81130350303,NA,-1.1563872597297833
18097342200,2027,205904.26670965937,NA,-1.178855078467531
18097342200,2028,231480.22480088467,NA,-1.2097673027675562
18097342300,2024,162993.96393214256,NA,-1.1395805795560894
18097342300,2025,183151.8296064638,NA,-1.153925071011537
18097342300,2026,183182.81130350303,NA,-1.1563872597297833
18097342300,2027,205904.26670965937,NA,-1.178855078467531
18097342300,2028,231480.22480088467,NA,-1.2097673027675562
18097342400,2024,163651.51483378338,NA,-1.1297023804953308
18097342400,2025,183854.35936426252,NA,-1.1435776614178441
18097342400,2026,183884.29187573437,NA,-1.1460528119116924
18097342400,2027,206649.43643429808,NA,-1.1680344958261881
18097342400,2028,232267.94165024773,NA,-1.1984186073242584
18097342500,2024,162993.96393214256,NA,-1.1395805795560894
18097342500,2025,183151.8296064638,NA,-1.153925071011537
18097342500,2026,183182.81130350303,NA,-1.1563872597297833
18097342500,2027,205904.26670965937,NA,-1.178855078467531
18097342500,2028,231480.22480088467,NA,-1.2097673027675562
18097342600,2024,190554.06718221575,NA,-0.725553033764676
18097342600,2025,213025.7638312615,NA,-0.7139183237278286
18097342600,2026,213047.26127086295,NA,-0.7164141342846568
18097342600,2027,238221.31753220808,NA,-0.7095803513986096
18097342600,2028,266398.9097052668,NA,-0.7066912030487962
18097350100,2024,190229.1027386646,NA,-0.730434881623232
18097350100,2025,208827.69290342124,NA,-0.7757508068525986
18097350100,2026,209475.26446084643,NA,-0.7690379931637131
18097350100,2027,231684.6372883838,NA,-0.804499248986169
18097350100,2028,257517.6673209237,NA,-0.834643924968503
18097350300,2024,205887.32435405065,NA,-0.49520589833344225
18097350300,2025,227194.55372270112,NA,-0.5052292670349329
18097350300,2026,227720.93763203215,NA,-0.5002365968630759
18097350300,2027,252646.62072725565,NA,-0.5001110450280195
18097350300,2028,281236.02892552724,NA,-0.4929317190123819
18097350400,2024,279920.70273776975,NA,0.6169763631309408
18097350400,2025,309862.18892966985,NA,0.7123645389680603
18097350400,2026,309862.565276546,NA,0.7099014998842461
18097350400,2027,343007.5937048209,NA,0.81201737796973406
18097350400,2028,379698.50599282666,NA,0.9256245372528278
18097350500,2024,121063.96806377506,NA,-1.7694829107230887
18097350500,2025,142945.2921811538,NA,-1.7461185068987433
18097350500,2026,142945.94262116373,NA,-1.749170347703693
18097350500,2027,168783.7986805491,NA,-1.717880053199353
18097350500,2028,199292.8312789829,NA,-1.6734934836776256
18097350600,2024,121063.96806377506,NA,-1.7694829107230887
18097350600,2025,142945.2921811538,NA,-1.7461185068987433
18097350600,2026,142945.94262116373,NA,-1.749170347703693
18097350600,2027,168783.7986805491,NA,-1.717880053199353
18097350600,2028,199292.8312789829,NA,-1.6734934836776256
18097350700,2024,121063.96806377506,NA,-1.7694829107230887
18097350700,2025,142945.2921811538,NA,-1.7461185068987433
18097350700,2026,142945.94262116373,NA,-1.749170347703693
18097350700,2027,168783.7986805491,NA,-1.717880053199353
18097350700,2028,199292.8312789829,NA,-1.6734934836776256
18097350800,2024,156631.55513835698,NA,-1.2351612264901952
18097350800,2025,179594.4150644378,NA,-1.2063214641212638
18097350800,2026,179613.86136343336,NA,-1.2089662310955986
18097350800,2027,205989.50463874024,NA,-1.1776173415798121
18097350800,2028,236262.6714997333,NA,-1.1408662362194375
18097350900,2024,279920.70273697964,NA,0.6169763631190713
18097350900,2025,309862.1889287055,NA,0.7123645389538569
18097350900,2026,309862.565275585,NA,0.7099014998700882
18097350900,2027,343007.59370366443,NA,0.812017377952941
18097350900,2028,379698.50599144807,NA,0.9256245372329663
18097351000,2024,213372.14042982596,NA,-0.38276364793856615
18097351000,2025,235988.92557086263,NA,-0.3756988569391342
18097351000,2026,236430.1104585481,NA,-0.3719301323974011
18097351000,2027,262609.3019566659,NA,-0.35544331094307396
18097351000,2028,292432.41252529173,NA,-0.3316245848019026
18097351200,2024,190229.1027386646,NA,-0.730434881623232
18097351200,2025,208827.69290342124,NA,-0.7757508068525986
18097351200,2026,209475.26446084643,NA,-0.7690379931637131
18097351200,2027,231684.6372883838,NA,-0.804499248986169
18097351200,2028,257517.6673209237,NA,-0.834643924968503
18097351500,2024,208458.1752340619,NA,-0.4565847411197469
18097351500,2025,230218.04564877125,NA,-0.46069690521683754
18097351500,2026,230716.68415349716,NA,-0.45610225112656044
18097351500,2027,256079.39792480465,NA,-0.45026381140160726
18097351500,2028,285101.20190194494,NA,-0.437245883447866
18097351600,2024,276213.50621548656,NA,0.5612842104579172
18097351600,2025,304978.65918604354,NA,0.6404360804802393
18097351600,2026,304983.89150837134,NA,0.6380272363984983
18097351600,2027,336756.9074103047,NA,0.7212513881843704
18097351600,2028,371846.542311742,NA,0.8125007104354643
18097351700,2024,280264.84727627295,NA,0.6221463480682659
18097351700,2025,309364.7958280828,NA,0.7050385430311402
18097351700,2026,309365.9628899692,NA,0.7025853864328176
18097351700,2027,341490.0754853163,NA,0.7899815507468098
18097351700,2028,376951.34648458945,NA,0.886046005171975
18097351900,2024,121063.96806377506,NA,-1.7694829107230887
18097351900,2025,142945.2921811538,NA,-1.7461185068987433
18097351900,2026,142945.94262116373,NA,-1.749170347703693
18097351900,2027,168783.7986805491,NA,-1.717880053199353
18097351900,2028,199292.8312789829,NA,-1.6734934836776256
18097352100,2024,121063.96806377506,NA,-1.7694829107230887
18097352100,2025,142945.2921811538,NA,-1.7461185068987433
18097352100,2026,142945.94262116373,NA,-1.749170347703693
18097352100,2027,168783.7986805491,NA,-1.717880053199353
18097352100,2028,199292.8312789829,NA,-1.6734934836776256
18097352300,2024,121063.96806377506,NA,-1.7694829107230887
18097352300,2025,142945.2921811538,NA,-1.7461185068987433
18097352300,2026,142945.94262116373,NA,-1.749170347703693
18097352300,2027,168783.7986805491,NA,-1.717880053199353
18097352300,2028,199292.8312789829,NA,-1.6734934836776256
18097352400,2024,122388.65480343912,NA,-1.7495825208446842
18097352400,2025,144366.8926574392,NA,-1.7251800594615765
18097352400,2026,144371.299445731,NA,-1.7281715113727105
18097352400,2027,170307.655616793,NA,-1.6957521816997365
18097352400,2028,200909.7836591398,NA,-1.6501979300487368
18097352500,2024,163406.6255635169,NA,-1.1333812819362685
18097352500,2025,181910.38464865528,NA,-1.1722100465928136
18097352500,2026,182740.0365596495,NA,-1.1629103662371627
18097352500,2027,205750.2328642244,NA,-1.1810917983703701
18097352500,2028,233486.6734670292,NA,-1.1808602470747678
18097352600,2024,148326.0302038058,NA,-1.359932751254076
18097352600,2025,167971.89835859503,NA,-1.3775070111103658
18097352600,2026,168603.6401980227,NA,-1.371172513926263
18097352600,2027,192658.33571312632,NA,-1.3711987637655316
18097352600,2028,221427.69808550077,NA,-1.3545948054682468
18097352700,2024,157427.2651306523,NA,-1.2232075029397997
18097352700,2025,177519.8985620151,NA,-1.2368765711770897
18097352700,2026,178174.6275353663,NA,-1.2301695081113513
18097352700,2027,202692.61942686423,NA,-1.225491292593349
18097352700,2028,231900.8486579407,NA,-1.2037073434639385
18097352800,2024,241929.88476514313,NA,0.046251174437275534
18097352800,2025,266913.73620094854,NA,0.0797860227327833
18097352800,2026,266917.56846111245,NA,0.07722135704659032
18097352800,2027,294490.41425160464,NA,0.10750116852106743
18097352800,2028,324916.3233464911,NA,0.13637354297094936
18097353300,2024,359626.92511586257,NA,1.8143801368420849
18097353300,2025,381934.1271199407,NA,1.7738966041759305
18097353300,2026,383219.58112099115,NA,1.7906217398244755
18097353300,2027,410317.47516017104,NA,1.7894217340306426
18097353300,2028,441703.2148957663,NA,1.8189310063968973
18097353500,2024,359626.92511586257,NA,1.8143801368420849
18097353500,2025,381934.1271199407,NA,1.7738966041759305
18097353500,2026,383219.58112099115,NA,1.7906217398244755
18097353500,2027,410317.47516017104,NA,1.7894217340306426
18097353500,2028,441703.2148957663,NA,1.8189310063968973
18097353600,2024,316301.4358226198,NA,1.163513707223545
18097353600,2025,340599.9418650701,NA,1.1650942861162972
18097353600,2026,341354.7728353556,NA,1.1738552978600865
18097353600,2027,369464.8161158978,NA,1.1962017484475311
18097353600,2028,401140.6274120216,NA,1.2345427809611114
18097354201,2024,347884.03838291613,NA,1.637970109258627
18097354201,2025,358063.591577266,NA,1.4223126239402781
18097354201,2026,358949.7903808304,NA,1.4330710165559006
18097354201,2027,371640.16017111053,NA,1.22778984085721
18097354201,2028,386244.8103394544,NA,1.0199376325853542
18097354202,2024,351823.9193020058,NA,1.6971578130505849
18097354202,2025,365888.35054257384,NA,1.53756181457906
18097354202,2026,366953.5316390537,NA,1.5509848258001135
18097354202,2027,384314.37991117354,NA,1.411831727661426
18097354202,2028,404363.8663832605,NA,1.280980225399601
18097354400,2024,309318.5073985964,NA,1.058611171423798
18097354400,2025,333831.9477178279,NA,1.0654099570301316
18097354400,2026,334622.41182308656,NA,1.0746718901820518
18097354400,2027,363129.97605871496,NA,1.1042137649157688
18097354400,2028,395397.2913840449,NA,1.1517981101282715
18097354500,2024,162748.65817166172,NA,-1.1432657378103535
18097354500,2025,181222.5797679013,NA,-1.1823405766418222
18097354500,2026,182065.82246380337,NA,-1.1728431151507637
18097354500,2027,205091.67813807,NA,-1.1906546477489535
18097354500,2028,232897.49791031197,NA,-1.189348543295962
18097354700,2024,162748.65817166172,NA,-1.1432657378103535
18097354700,2025,181222.5797679013,NA,-1.1823405766418222
18097354700,2026,182065.82246380337,NA,-1.1728431151507637
18097354700,2027,205091.67813807,NA,-1.1906546477489535
18097354700,2028,232897.49791031197,NA,-1.189348543295962
18097354800,2024,162748.65817166172,NA,-1.1432657378103535
18097354800,2025,181222.5797679013,NA,-1.1823405766418222
18097354800,2026,182065.82246380337,NA,-1.1728431151507637
18097354800,2027,205091.67813807,NA,-1.1906546477489535
18097354800,2028,232897.49791031197,NA,-1.189348543295962
18097354900,2024,162748.65817166172,NA,-1.1432657378103535
18097354900,2025,181222.5797679013,NA,-1.1823405766418222
18097354900,2026,182065.82246380337,NA,-1.1728431151507637
18097354900,2027,205091.67813807,NA,-1.1906546477489535
18097354900,2028,232897.49791031197,NA,-1.189348543295962
18097355000,2024,162748.65817166172,NA,-1.1432657378103535
18097355000,2025,181222.5797679013,NA,-1.1823405766418222
18097355000,2026,182065.82246380337,NA,-1.1728431151507637
18097355000,2027,205091.67813807,NA,-1.1906546477489535
18097355000,2028,232897.49791031197,NA,-1.189348543295962
18097355100,2024,162748.65817166172,NA,-1.1432657378103535
18097355100,2025,181222.5797679013,NA,-1.1823405766418222
18097355100,2026,182065.82246380337,NA,-1.1728431151507637
18097355100,2027,205091.67813807,NA,-1.1906546477489535
18097355100,2028,232897.49791031197,NA,-1.189348543295962
18097355300,2024,163726.57429126068,NA,-1.1285747837412192
18097355300,2025,182249.02284873463,NA,-1.1672223174306051
18097355300,2026,183072.0221817615,NA,-1.158019442348623
18097355300,2027,206079.62161563576,NA,-1.176308756215104
18097355300,2028,233788.42402705387,NA,-1.176512904234084
18097355400,2024,163216.68913799973,NA,-1.1362346425133214
18097355400,2025,181710.59766073947,NA,-1.1751526661366927
18097355400,2026,182544.1814366574,NA,-1.1657957698086818
18097355400,2027,205557.3989360381,NA,-1.1838919328726223
18097355400,2028,233312.03278519172,NA,-1.1833763084130344
18097355500,2024,170157.55866429475,NA,-1.0319639455005043
18097355500,2025,190224.5433936219,NA,-1.0497525919353519
18097355500,2026,190952.102126012,NA,-1.0419274531903229
18097355500,2027,215465.32030950784,NA,-1.0400193646767895
18097355500,2028,244638.23942197103,NA,-1.0201988040184002
18097355600,2024,164687.77982203348,NA,-1.1141348680668852
18097355600,2025,183551.6293248929,NA,-1.1480365070096483
18097355600,2026,184372.49088828955,NA,-1.1388604997938439
18097355600,2027,207777.89214069763,NA,-1.151648231295499
18097355600,2028,235948.8630175234,NA,-1.145387298445037
18097355700,2024,205558.25266042637,NA,-0.5001494482347048
18097355700,2025,230207.5334968492,NA,-0.4608517364399153
18097355700,2026,230607.87762748185,NA,-0.45770522547807546
18097355700,2027,259272.427309345,NA,-0.4038979471035037
18097355700,2028,292165.22436252603,NA,-0.33547398460556815
18097355900,2024,180801.90291963905,NA,-0.8720570072495589
18097355900,2025,203066.7071570247,NA,-0.8606031259460644
18097355900,2026,203585.8725149863,NA,-0.8558024969206363
18097355900,2027,230026.06354874573,NA,-0.8285833383192607
18097355900,2028,260866.6860243719,NA,-0.7863943625399803
18097356200,2024,299763.21293974656,NA,0.9150647166730752
18097356200,2025,313421.2882063256,NA,0.7647857461715352
18097356200,2026,314254.7719171714,NA,0.7746089659647822
18097356200,2027,330672.9303753027,NA,0.6329061775316059
18097356200,2028,349391.1860919286,NA,0.4889847173276761
18097356400,2024,164373.9174080041,NA,-1.118849933312383
18097356400,2025,185770.7386122804,NA,-1.1153517239454904
18097356400,2026,185817.2945585882,NA,-1.117575165988244
18097356400,2027,210116.05819733068,NA,-1.1176958064875178
18097356400,2028,237658.5079331556,NA,-1.1207563165390626
18097356900,2024,177378.8155540972,NA,-0.923481069348496
18097356900,2025,192983.2070530241,NA,-1.0091208286567221
18097356900,2026,194014.5753555011,NA,-0.9968100671395843
18097356900,2027,214059.12301694273,NA,-1.0604387047427188
18097356900,2028,238731.98280802608,NA,-1.1052906838935403
18097357000,2024,177430.6855243867,NA,-0.9227018416255675
18097357000,2025,195964.3360514496,NA,-0.965212421281924
18097357000,2026,196800.04547332137,NA,-0.9557735841335075
18097357000,2027,219690.35977017597,NA,-0.978667719359666
18097357000,2028,247095.8519755877,NA,-0.984791796524307
18097357100,2024,179884.13293173743,NA,-0.8858444031908609
18097357100,2025,202089.04196676705,NA,-0.875002946105697
18097357100,2026,202608.76642352212,NA,-0.8701975526281017
18097357100,2027,228991.80437906832,NA,-0.8436017783444332
18097357100,2028,259781.38010605876,NA,-0.8020304459114406
18097357200,2024,179884.13293173743,NA,-0.8858444031908609
18097357200,2025,202089.04196676705,NA,-0.875002946105697
18097357200,2026,202608.76642352212,NA,-0.8701975526281017
18097357200,2027,228991.80437906832,NA,-0.8436017783444332
18097357200,2028,259781.38010605876,NA,-0.8020304459114406
18097357300,2024,179884.13293173743,NA,-0.8858444031908609
18097357300,2025,202089.04196676705,NA,-0.875002946105697
18097357300,2026,202608.76642352212,NA,-0.8701975526281017
18097357300,2027,228991.80437906832,NA,-0.8436017783444332
18097357300,2028,259781.38010605876,NA,-0.8020304459114406
18097357400,2024,179884.13288479086,NA,-0.8858444038961258
18097357400,2025,202089.0418720215,NA,-0.8750029475011837
18097357400,2026,202608.7663330379,NA,-0.8701975539611457
18097357400,2027,228991.80424239405,NA,-0.8436017803290753
18097357400,2028,259781.37992281216,NA,-0.8020304485514879
18097357500,2024,179884.13293173743,NA,-0.8858444031908609
18097357500,2025,202089.04196676705,NA,-0.875002946105697
18097357500,2026,202608.76642352212,NA,-0.8701975526281017
18097357500,2027,228991.80437906832,NA,-0.8436017783444332
18097357500,2028,259781.38010605876,NA,-0.8020304459114406
18097357601,2024,179884.13293173743,NA,-0.8858444031908609
18097357601,2025,202089.04196676705,NA,-0.875002946105697
18097357601,2026,202608.76642352212,NA,-0.8701975526281017
18097357601,2027,228991.80437906832,NA,-0.8436017783444332
18097357601,2028,259781.38010605876,NA,-0.8020304459114406
18097357602,2024,179884.13293173743,NA,-0.8858444031908609
18097357602,2025,202089.04196676705,NA,-0.875002946105697
18097357602,2026,202608.76642352212,NA,-0.8701975526281017
18097357602,2027,228991.80437906832,NA,-0.8436017783444332
18097357602,2028,259781.38010605876,NA,-0.8020304459114406
18097357800,2024,176646.34373826493,NA,-0.9344847838672221
18097357800,2025,192549.6977511333,NA,-1.015505893857939
18097357800,2026,193511.52133663595,NA,-1.0042212282086722
18097357800,2027,213693.05314271033,NA,-1.0657543921568284
18097357800,2028,238318.31255670145,NA,-1.1112504620803745
18097357900,2024,176894.23406303313,NA,-0.9307607984431493
18097357900,2025,192481.76120549627,NA,-1.0165065166163112
18097357900,2026,193475.9549046597,NA,-1.0047452048516248
18097357900,2027,213388.48509745504,NA,-1.070177013735013
18097357900,2028,237800.7385134164,NA,-1.1187071899532741
18097358000,2024,177378.8155540972,NA,-0.923481069348496
18097358000,2025,192983.2070530241,NA,-1.0091208286567221
18097358000,2026,194014.5753555011,NA,-0.9968100671395843
18097358000,2027,214059.12301694273,NA,-1.0604387047427188
18097358000,2028,238731.98280802608,NA,-1.1052906838935403
18097358100,2024,214179.47411752355,NA,-0.37063530493784536
18097358100,2025,237801.9008662573,NA,-0.34899593402882817
18097358100,2026,237808.256898012,NA,-0.3516268153446941
18097358100,2027,264051.1564745435,NA,-0.33450619359701933
18097358100,2028,293198.19926432,NA,-0.32059183809504266
18097360101,2024,121063.96806377506,NA,-1.7694829107230887
18097360101,2025,142945.2921811538,NA,-1.7461185068987433
18097360101,2026,142945.94262116373,NA,-1.749170347703693
18097360101,2027,168783.7986805491,NA,-1.717880053199353
18097360101,2028,199292.8312789829,NA,-1.6734934836776256
18097360102,2024,121063.968063937,NA,-1.769482910720656
18097360102,2025,142945.29218139197,NA,-1.7461185068952354
18097360102,2026,142945.94262140064,NA,-1.7491703477002027
18097360102,2027,168783.7986808819,NA,-1.7178800531945204
18097360102,2028,199292.83127943744,NA,-1.6734934836710769
18097360201,2024,166667.9608190212,NA,-1.0843871755068641
18097360201,2025,185752.11612514075,NA,-1.115626010550361
18097360201,2026,185839.57188525196,NA,-1.1172469689161557
18097360201,2027,207327.9752692725,NA,-1.1581814579256473
18097360201,2028,231427.74617456988,NA,-1.210523366253834
18097360202,2024,166771.7670543181,NA,-1.0828277241344275
18097360202,2025,185775.70065165136,NA,-1.1152786391355995
18097360202,2026,185867.45588533583,NA,-1.1168361724447586
18097360202,2027,207266.98111411915,NA,-1.1590671518483247
18097360202,2028,231263.6941920996,NA,-1.2128868754099857
18097360301,2024,195837.4233273928,NA,-0.6461826860384267
18097360301,2025,218485.4221909307,NA,-0.6335041908572986
18097360301,2026,218522.64794313625,NA,-0.6357488955190477
18097360301,2027,243873.79332633497,NA,-0.6275009546703105
18097360301,2028,272208.83888420474,NA,-0.6229871197196013
18097360302,2024,191706.8836958984,NA,-0.7082346011166932
18097360302,2025,214203.183265415,NA,-0.6965763663039394
18097360302,2026,214232.43667577236,NA,-0.6989537314421936
18097360302,2027,239435.05314475487,NA,-0.6919557404327379
18097360302,2028,267636.61829909426,NA,-0.688859442955994
18097360401,2024,224916.32704469527,NA,-0.20933863537807323
18097360401,2025,247222.05059965217,NA,-0.2102485761506696
18097360401,2026,247222.07779637296,NA,-0.212939238390848
