GEOID,year,zhvi_forecast,NAME,zhvi_delta,zhvi_delta_zscore
18097357800,2027,237878.60515644492,NA,0.1165608484226992,0.4439290002667133
18097357800,2028,267081.5416259571,NA,0.12276403104981393,0.6532278718235183
18097357900,2025,192481.76120549627,NA,0.08811777967228629,-0.49703035308196186
18097357900,2026,212705.01792955617,NA,0.10506583375694101,0.05175307678943333
18097357900,2027,237326.165024745,NA,0.11575254469710194,0.41382056130902334
18097357900,2028,266388.97091152676,NA,0.12245934148791182,0.6419835039446078
18097358000,2025,192983.2070530241,NA,0.08797212592824066,-0.5025783166372488
18097358000,2026,213344.67264799392,NA,0.10550900208314662,0.06848543133910746
18097358000,2027,238231.89394018045,NA,0.1166526493644815,0.4473484859926616
18097358000,2028,267701.07135761145,NA,0.12369954723539522,0.6877524813364982
18097358100,2025,237801.9008662573,NA,0.11029267321747449,0.3476132366669859
18097358100,2026,264050.87994132884,NA,0.11038170418088589,0.2524601747788878
18097358100,2027,293198.1872329448,NA,0.11038519280107084,0.21389251222489353
18097358100,2028,325562.9657379621,NA,0.11038532949490443,0.1964000327675681
18097360101,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097360101,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097360101,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097360101,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097360102,2025,142945.29218139197,NA,0.18074183811569267,3.0310279467844383
18097360102,2026,168783.791055919,NA,0.18075795627979807,2.909600435858619
18097360102,2027,199292.83119005145,NA,0.18075811630528338,2.8352077486914364
18097360102,2028,235316.62826574084,NA,0.1807581178940454,2.793461502431237
18097360201,2025,185752.11612514075,NA,0.11450404272265646,0.5080246609368453
18097360201,2026,207314.0314540845,NA,0.11607897545790302,0.46756752188766293
18097360201,2027,231425.5221604517,NA,0.11630419097661204,0.43436878817831553
18097360201,2028,258348.7283870816,NA,0.11633637455061452,0.41601943637508265
18097360202,2025,185775.70065165136,NA,0.11395174334960423,0.4869875306290807
18097360202,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097360202,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097360202,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097360301,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097360301,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097360301,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097360301,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097360302,2025,214203.183265415,NA,0.11734737499151504,0.6163274299906729
18097360302,2026,239437.4365925901,NA,0.11780522092385448,0.5327440010448539
18097360302,2027,267636.4240960814,NA,0.11777184012988218,0.48903713071241434
18097360302,2028,299157.10947211075,NA,0.11777427337287039,0.4690841466630306
18097360401,2025,247222.05059965217,NA,0.09917342972849075,-0.07591969785146634
18097360401,2026,271739.9989438782,NA,0.09917379248637515,-0.1707080462888433
18097360401,2027,298689.48498373304,NA,0.09917379165597406,-0.20372004641808258
18097360401,2028,328311.65373790805,NA,0.09917379165787588,-0.21735439695712688
18097360402,2025,247560.64405080292,NA,0.10546251204469237,0.1636319849089607
18097360402,2026,273750.0517216091,NA,0.1057898672514026,0.07908983444740318
18097360402,2027,302704.5669450988,NA,0.10576989864073205,0.041977799849089885
18097360402,2028,334721.96697350935,NA,0.10577111654287497,0.0261155386734695
18097360405,2025,247301.33908023903,NA,0.09913689536974024,-0.07731129469775197
18097360405,2026,271818.1037353462,NA,0.09913720947201377,-0.17208928210962357
18097360405,2027,298765.3918417389,NA,0.09913720880280197,-0.20508271810540696
18097360405,2028,328384.15887623257,NA,0.09913720880423549,-0.21870446310913053
18097360406,2025,247560.64405080292,NA,0.10546251204469237,0.1636319849089607
18097360406,2026,273750.0517216091,NA,0.1057898672514026,0.07908983444740318
18097360406,2027,302704.5669450988,NA,0.10576989864073205,0.041977799849089885
18097360406,2028,334721.96697350935,NA,0.10577111654287497,0.0261155386734695
18097360407,2025,247550.3781006841,NA,0.10535235688444211,0.159436165443422
18097360407,2026,273708.1177815152,NA,0.10566632893686045,0.07442549641339541
18097360407,2027,302624.7053851104,NA,0.10564753372305025,0.03741983910003716
18097360407,2028,334596.59959733614,NA,0.105648658696055,0.021596312380625943
18097360501,2025,247301.33908023903,NA,0.09913689536974024,-0.07731129469775197
18097360501,2026,271818.1037353462,NA,0.09913720947201377,-0.17208928210962357
18097360501,2027,298765.3918417389,NA,0.09913720880280197,-0.20508271810540696
18097360501,2028,328384.15887623257,NA,0.09913720880423549,-0.21870446310913053
18097360502,2025,246957.51994495775,NA,0.09929562603785302,-0.07126522998746061
18097360502,2026,271479.4577239094,NA,0.09929617767629484,-0.1660872458654497
18097360502,2027,298436.3297710774,NA,0.09929617612019359,-0.1991613575816548
18097360502,2028,328069.9161340017,NA,0.09929617612458719,-0.21283787870892906
18097360601,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097360601,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097360601,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097360601,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097360602,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097360602,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097360602,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097360602,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097360700,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097360700,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097360700,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097360700,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097360800,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097360800,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097360800,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097360800,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097360900,2025,180310.7269978134,NA,0.13497846472278696,1.2878971442470366
18097360900,2026,204650.426543716,NA,0.13498752931209546,1.181482773500581
18097360900,2027,232275.66474894353,NA,0.13498744503875448,1.1302997812531985
18097360900,2028,263629.96346006624,NA,0.13498744582223954,1.104324954308483
18097361000,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097361000,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097361000,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097361000,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097361100,2025,218447.5587501896,NA,0.11571454928037195,0.5541329591453529
18097361100,2026,243846.92396232105,NA,0.11627214035922195,0.47486069566453076
18097361100,2027,272188.4828991726,NA,0.11622684623748158,0.43148778035531293
18097361100,2028,303825.0930694542,NA,0.11623052464714623,0.4121131153081108
18097361200,2025,218518.07579360952,NA,0.11599736384170845,0.5649053899502064
18097361200,2026,244003.4530868894,NA,0.11662823407501932,0.48830544329946907
18097361200,2027,272447.9163472741,NA,0.11657401934494604,0.4444196028656219
18097361200,2028,304209.53400232753,NA,0.11657867705829217,0.42496145105159916
18097361300,2025,218485.4221909307,NA,0.11564694060377168,0.5515577388771943
18097361300,2026,243877.20645288815,NA,0.11621729270233883,0.47278985624095343
18097361300,2027,272208.525925965,NA,0.11617042808201039,0.4293862651249399
18097361300,2028,303832.15485575836,NA,0.11617427787105505,0.41003736503158816
18097361401,2025,325534.60238054197,NA,0.08488113252595997,-0.6203145194231785
18097361401,2026,353224.32420603273,NA,0.08505922756906248,-0.7036204647663642
18097361401,2027,383272.1783052991,NA,0.08506734117704662,-0.7291700594569724
18097361401,2028,415876.2651210948,NA,0.08506771078443531,-0.7379300336164142
18097361402,2025,246554.66904468945,NA,0.11726507677372333,0.6131926838434647
18097361402,2026,275750.5004290138,NA,0.11841524436526663,0.5557761716711108
18097361402,2027,308371.9031743505,NA,0.11830042989798462,0.5087265274856534
18097361402,2028,344855.96441721753,NA,0.11831188531543768,0.488924361800642
18097361601,2025,291675.5566787773,NA,0.08980239856056849,-0.4328630756942282
18097361601,2026,317893.8680764018,NA,0.08988861355461042,-0.5212811733750284
18097361601,2027,346469.8084777088,NA,0.08989144891099032,-0.5494772674616852
18097361601,2028,377614.5138715022,NA,0.08989154215380135,-0.5599097097025703
18097361602,2025,325761.09273996553,NA,0.08484597855348253,-0.6216535372383835
18097361602,2026,353458.77542539994,NA,0.08502452657089932,-0.7049306427961547
18097361602,2027,383514.31902030046,NA,0.08503267052495045,-0.7304615037237788
18097361602,2028,416125.7082008481,NA,0.08503304195748007,-0.739209463872513
18097370201,2025,237622.11173880525,NA,0.11032606142110102,0.3488849961957931
18097370201,2026,263858.8528950249,NA,0.11041371934720923,0.25366894598886003
18097370201,2027,292993.38905686134,NA,0.11041712583139107,0.21508198304345283
18097370201,2028,325344.9157489807,NA,0.11041725820592108,0.1975783408472061
18097370203,2025,183237.24076545416,NA,0.12364536843889495,0.856218538499044
18097370203,2026,205997.702098545,NA,0.12421307610839061,0.774680300438419
18097370203,2027,231575.72688068057,NA,0.12416655390602149,0.7272332979248377
18097370203,2028,260330.56948813543,NA,0.12417036532620185,0.7051277133071192
18097370204,2025,237801.9008662573,NA,0.11029267321747449,0.3476132366669859
18097370204,2026,264050.87994132884,NA,0.11038170418088589,0.2524601747788878
18097370204,2027,293198.1872329448,NA,0.11038519280107084,0.21389251222489353
18097370204,2028,325562.9657379621,NA,0.11038532949490443,0.1964000327675681
18097370303,2025,192077.36235478515,NA,0.12034640058333079,0.7305605710183053
18097370303,2026,215240.9494353832,NA,0.12059509146014147,0.6380789273030659
18097370303,2027,241194.94626773192,NA,0.12058112966157619,0.5936801252959016
18097370303,2028,270278.694392716,NA,0.12058191340667834,0.5726982554451242
18097370304,2025,237801.9008662573,NA,0.11029267321747449,0.3476132366669859
18097370304,2026,264050.87994132884,NA,0.11038170418088589,0.2524601747788878
18097370304,2027,293198.1872329448,NA,0.11038519280107084,0.21389251222489353
18097370304,2028,325562.9657379621,NA,0.11038532949490443,0.1964000327675681
18097370305,2025,237801.9008662573,NA,0.11029267321747449,0.3476132366669859
18097370305,2026,264050.87994132884,NA,0.11038170418088589,0.2524601747788878
18097370305,2027,293198.1872329448,NA,0.11038519280107084,0.21389251222489353
18097370305,2028,325562.9657379621,NA,0.11038532949490443,0.1964000327675681
18097370306,2025,237801.9008662573,NA,0.11029267321747449,0.3476132366669859
18097370306,2026,264050.87994132884,NA,0.11038170418088589,0.2524601747788878
18097370306,2027,293198.1872329448,NA,0.11038519280107084,0.21389251222489353
18097370306,2028,325562.9657379621,NA,0.11038532949490443,0.1964000327675681
18097380101,2025,288259.9249029746,NA,0.08373846503373916,-0.6638388218308552
18097380101,2026,312675.86104682396,NA,0.08470111185960905,-0.7171415552100049
18097380101,2027,339197.0551360661,NA,0.08482008812720765,-0.7383799679634296
18097380101,2028,367972.76482793805,NA,0.08483478631714192,-0.7465259578807566
18097380102,2025,288259.9249029746,NA,0.08373846503373916,-0.6638388218308552
18097380102,2026,312675.86104682396,NA,0.08470111185960905,-0.7171415552100049
18097380102,2027,339197.0551360661,NA,0.08482008812720765,-0.7383799679634296
18097380102,2028,367972.76482793805,NA,0.08483478631714192,-0.7465259578807566
18097380103,2025,287972.4498050009,NA,0.08389765913791836,-0.6577751048011984
18097380103,2026,312409.93912811216,NA,0.08486051127341865,-0.7111232381301081
18097380103,2027,338958.34328592446,NA,0.08497938392070625,-0.7324463720601996
18097380103,2028,367767.7868122346,NA,0.08499405339023691,-0.7406483113027198
18097380200,2025,248752.26786362095,NA,0.10282911567276609,0.06332569210611112
18097380200,2026,274881.33154580154,NA,0.1050405043804703,0.05079673563739577
18097380200,2027,303864.51543234347,NA,0.1054388951172287,0.02964827684111794
18097380200,2028,335925.4419621549,NA,0.10551059732721524,0.016501248370527122
18097380301,2025,287249.88474808517,NA,0.08964201825901386,-0.43897197508326347
18097380301,2026,313272.6326561285,NA,0.09059271836040939,-0.4946968473884919
18097380301,2027,341689.3422609052,NA,0.09070919908911734,-0.5190169583710835
18097380301,2028,372688.5831040693,NA,0.09072346429668232,-0.529208170198665
18097380302,2025,256785.5565220194,NA,0.09414357256527839,-0.26750738694691306
18097380302,2026,281117.17082443,NA,0.09475460626355026,-0.33755975099987584
18097380302,2027,307772.5213490571,NA,0.09481936107444144,-0.36591787281397
18097380302,2028,336957.42666897527,NA,0.09482622162625898,-0.37779860945211635
18097380402,2025,291415.69253538246,NA,0.08763732306386984,-0.5153309863465365
18097380402,2026,317279.7399204466,NA,0.08875310440574102,-0.5641536905423911
18097380402,2027,345487.1829816456,NA,0.08890401595850905,-0.5862580762506416
18097380402,2028,376209.42922772473,NA,0.0889244167639971,-0.5956008361071161
18097380403,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097380403,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097380403,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097380403,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097380404,2025,285623.2154652039,NA,0.08852218379568133,-0.48162656546974203
18097380404,2026,311209.8769980611,NA,0.08958186921599953,-0.5328626757664277
18097380404,2027,339132.5104451982,NA,0.08972283822248706,-0.5557578331224009
18097380404,2028,369566.7985229966,NA,0.08974158224419582,-0.5654438815336176
18097380501,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097380501,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097380501,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097380501,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097380502,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097380502,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097380502,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097380502,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097380600,2025,266461.9659451997,NA,0.09034819503234703,-0.4120736414515832
18097380600,2026,290743.3446444619,NA,0.09112512028923425,-0.4745953705697381
18097380600,2027,317263.75371605024,NA,0.09121587668333064,-0.5001437663598403
18097380600,2028,346206.60750272236,NA,0.09122647465293454,-0.51064490384555306
18097380700,2025,272956.06487643847,NA,0.08816121895796702,-0.49537574697895004
18097380700,2026,297252.4721850222,NA,0.08901215409733498,-0.5543729570616259
18097380700,2027,323741.9878375013,NA,0.08911453438136885,-0.5784164928415588
18097380700,2028,352596.0906247598,NA,0.08912684752445976,-0.5881302620367737
18097380800,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097380800,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097380800,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097380800,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097380901,2025,270954.03656856425,NA,0.09106557282112226,-0.3847486601847056
18097380901,2026,295865.8931833606,NA,0.0919412640250239,-0.4437808796794482
18097380901,2027,323100.2936944597,NA,0.09204981425223235,-0.4690804944823678
18097380901,2028,352845.9615796866,NA,0.09206326476866633,-0.4797637150053939
18097380902,2025,291415.7110972235,NA,0.08763735973288944,-0.515329589620447
18097380902,2026,317279.7709730204,NA,0.08875314161482528,-0.5641522856685464
18097380902,2027,345487.2286217796,NA,0.08890405323432282,-0.5862566877669221
18097380902,2028,376209.49180751893,NA,0.08892445404797411,-0.595599460166467
18097381002,2025,269197.03328558913,NA,0.08940022693975314,-0.44818182709244364
18097381002,2026,293481.5421600609,NA,0.09021090826327383,-0.5091125480109089
18097381002,2027,319984.976296037,NA,0.09030698810190074,-0.5339988823350924
18097381002,2028,348885.4981185227,NA,0.0903183710592339,-0.5441578696852273
18097381003,2025,256856.48965254135,NA,0.09405143483094625,-0.27101692111983017
18097381003,2026,281173.1405801427,NA,0.09467018318476317,-0.34074724614091
18097381003,2027,307810.4333168676,NA,0.09473626350569764,-0.3690131673138272
18097381003,2028,336973.41529920633,NA,0.09474331869809505,-0.38085808748836636
18097381004,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097381004,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097381004,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097381004,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097381101,2025,275600.5827366015,NA,0.0873298303849297,-0.5270434087594
18097381101,2026,299910.051417019,NA,0.088205432800738,-0.5848316923981645
18097381101,2027,326395.5949997471,NA,0.08831162362711376,-0.6083240494535238
18097381101,2028,355224.3217751789,NA,0.0883244970737247,-0.6177404776921869
18097381102,2025,282397.67793147155,NA,0.08532808600612607,-0.6032900231761514
18097381102,2026,306756.14575517864,NA,0.086255906925757575,-0.65843839264055
18097381102,2027,333250.65461360774,NA,0.08636993659313452,-0.6806497899965414
18097381102,2028,362038.1608336719,NA,0.08638394500212532,-0.6893552755376603
18097381203,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097381203,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097381203,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097381203,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097381204,2025,256856.48965280465,NA,0.09405143483149447,-0.2710169210989481
18097381204,2026,281173.1405805672,NA,0.09467018318529385,-0.34074724612087326
18097381204,2027,307810.4333174827,NA,0.09473626350623232,-0.3690131672939108
18097381204,2028,336973.41530004196,NA,0.09474331869862218,-0.3808580874689128
18097381205,2025,270410.5732697023,NA,0.09116950649013278,-0.3807898178520501
18097381205,2026,295298.3397951444,NA,0.09203695781754617,-0.44016784515057067
18097381205,2027,322508.3339201001,NA,0.09214408094482329,-0.4655691622074604
18097381205,2028,352229.8326845865,NA,0.0921573045980566,-0.4762932369544461
18097381206,2025,257077.2159000547,NA,0.09395873674866029,-0.2745477989941839
18097381206,2026,281392.0853990689,NA,0.09458196991081169,-0.3440778446707761
18097381206,2027,308025.48983235395,NA,0.09464873326310408,-0.37227357411713946
18097381206,2028,337181.91462692287,NA,0.09465588322069585,-0.384084836272956
18097381207,2025,288259.9249029746,NA,0.08373846503373916,-0.6638388218308552
18097381207,2026,312675.86104682396,NA,0.08470111185960905,-0.7171415552100049
18097381207,2027,339197.0551360661,NA,0.08482008812720765,-0.7383799679634296
18097381207,2028,367972.76482793805,NA,0.08483478631714192,-0.7465259578807566
18097390102,2025,241942.17723770312,NA,0.11990985136792554,0.7139323741049544
18097390102,2026,271042.4842053469,NA,0.12027794120019575,0.6261045368037074
18097390102,2027,303637.02510388114,NA,0.12025620630690503,0.5815770819964096
18097390102,2028,340151.6514603993,NA,0.12025748949432535,0.5607256043426737
18097390103,2025,279998.36344064755,NA,0.09558453321832583,-0.21262107255731907
18097390103,2026,306844.0860692507,NA,0.09587814121025673,-0.29513933427424593
18097390103,2027,336269.33104275615,NA,0.09589640572986169,-0.3257991250765828
18097390103,2028,368516.7332597608,NA,0.09589754176215504,-0.33826224447493347
18097390104,2025,324901.2597917485,NA,0.08509181133736421,-0.61228974549649
18097390104,2026,352602.88919558405,NA,0.08526168664778777,-0.695976378114151
18097390104,2027,382669.0678174248,NA,0.08526923500381023,-0.7216497329181395
18097390104,2028,415299.0948303981,NA,0.08526957038644523,-0.7304805377731034
18097390200,2025,325761.09273996553,NA,0.08484597855348253,-0.6216535372383835
18097390200,2026,353458.77542539994,NA,0.08502452657089932,-0.7049306427961547
18097390200,2027,383514.31902030046,NA,0.08503267052495045,-0.7304615037237788
18097390200,2028,416125.7082008481,NA,0.08503304195748007,-0.739209463872513
18097390300,2025,325761.09273996553,NA,0.08484597855348253,-0.6216535372383835
18097390300,2026,353458.77542539994,NA,0.08502452657089932,-0.7049306427961547
18097390300,2027,383514.31902030046,NA,0.08503267052495045,-0.7304615037237788
18097390300,2028,416125.7082008481,NA,0.08503304195748007,-0.739209463872513
18097390405,2025,291415.7110972235,NA,0.08763735973288944,-0.515329589620447
18097390405,2026,317279.7709730204,NA,0.08875314161482528,-0.5641522856685464
18097390405,2027,345487.2286217796,NA,0.08890405323432282,-0.5862566877669221
18097390405,2028,376209.49180751893,NA,0.08892445404797411,-0.595599460166467
18097390406,2025,325761.09273996553,NA,0.08484597855348253,-0.6216535372383835
18097390406,2026,353458.77542539994,NA,0.08502452657089932,-0.7049306427961547
18097390406,2027,383514.31902030046,NA,0.08503267052495045,-0.7304615037237788
18097390406,2028,416125.7082008481,NA,0.08503304195748007,-0.739209463872513
18097390408,2025,291668.2010235903,NA,0.08761774271914513,-0.5160768033500365
18097390408,2026,317545.9926950312,NA,0.08872339041631738,-0.5652755780436448
18097390408,2027,345766.94258844864,NA,0.08887200765440184,-0.5874503509362978
18097390408,2028,376502.8487606173,NA,0.0888919742936567,-0.5967981041366828
18097390409,2025,291415.7110972235,NA,0.08763735973288944,-0.515329589620447
18097390409,2026,317279.7709730204,NA,0.08875314161482528,-0.5641522856685464
18097390409,2027,345487.2286217796,NA,0.08890405323432282,-0.5862566877669221
18097390409,2028,376209.49180751893,NA,0.08892445404797411,-0.595599460166467
18097390410,2025,291415.7110972235,NA,0.08763735973288944,-0.515329589620447
18097390410,2026,317279.7709730204,NA,0.08875314161482528,-0.5641522856685464
18097390410,2027,345487.2286217796,NA,0.08890405323432282,-0.5862566877669221
18097390410,2028,376209.49180751893,NA,0.08892445404797411,-0.595599460166467
18097390411,2025,291415.69253538246,NA,0.08763732306386984,-0.5153309863465365
18097390411,2026,317279.7399204466,NA,0.08875310440574102,-0.5641536905423911
18097390411,2027,345487.1829816456,NA,0.08890401595850905,-0.5862580762506416
18097390411,2028,376209.42922772473,NA,0.0889244167639971,-0.5956008361071161
18097390500,2025,208827.69290342124,NA,0.09776942590275928,-0.12939832353102065
18097390500,2026,231383.92948200015,NA,0.10801362723961483,0.16305057431959977
18097390500,2027,257377.41163505975,NA,0.11233918540173149,0.286676621808575
18097390500,2028,286759.27118353,NA,0.11415865658844737,0.33565218732903207
18097390601,2025,185775.70065165136,NA,0.11395174334960423,0.4869875306290807
18097390601,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097390601,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097390601,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097390602,2025,186545.2921866305,NA,0.11357088002311833,0.4724804139824448
18097390602,2026,208033.1755336304,NA,0.1151885587415531,0.43394876505437063
18097390602,2027,232045.22021508295,NA,0.11542411261982011,0.40158682188974654
18097390602,2028,258836.787237607,NA,0.11545838779911488,0.38361791278812313
18097390700,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097390700,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097390700,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097390700,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097390801,2025,183151.8296064638,NA,0.12367246729893044,0.8572507363931099
18097390801,2026,205907.1257719559,NA,0.1242428001641378,0.7758025680058569
18097390801,2027,231479.96094489837,NA,0.12419596979496772,0.7283290079514979
18097390801,2028,260229.72906107295,NA,0.12419981409543346,0.7062145007663094
18097390802,2025,203325.51337448056,NA,0.11791290146565103,0.6378683817088352
18097390802,2026,227319.78104407247,NA,0.11800913358767606,0.5404429695551806
18097390802,2027,254144.7958808823,NA,0.11800563379747864,0.49774569179732236
18097390802,2028,284135.34594157815,NA,0.11800576107311844,0.47762704798456784
18097390900,2025,381934.1271199407,NA,0.06202873157200717,-1.490764424257892
18097390900,2026,409734.3834982847,NA,0.07278809198847447,-1.1669319857396785
18097390900,2027,441437.44072154106,NA,0.07737465660698972,-1.015714233959175
18097390900,2028,476453.04347689205,NA,0.07932177818473463,-0.9499798969432623
18097391001,2025,313242.5728630807,NA,0.06478015984712848,-1.3859622861777519
18097391001,2026,336522.0510040715,NA,0.07431773378763018,-1.1091785150965623
18097391001,2027,362806.31562741223,NA,0.07810562352427453,-0.9884865074101004
18097391001,2028,391687.2773671728,NA,0.07960435222803608,-0.9395516877322965
18097391002,2025,359924.00468549127,NA,0.03180823107162278,-2.6418658703432287
18097391002,2026,374272.64066804864,NA,0.039865737755100605,-2.4099551691862238
18097391002,2027,390397.8673260267,NA,0.04308417155257671,-2.292997689911953
18097391002,2028,407718.07109453407,NA,0.04436551840597791,-2.2400176723409913
