GEOID,NAME,year,percent_bachelors_plus,edu_delta,edu_delta_zscore_raw,edu_delta_zscore
18097380300,NA,2026,10.565303723070024,0.0337177723045341,0.27288538912395516,0.27288538912395516
18097380300,NA,2027,10.90992153159126,0.032617879954434326,0.27255125815130005,0.27255125815130005
18097380300,NA,2028,11.25453953019393,0.031587578114542714,0.3241994216837128,0.3241994216837128
18097380402,NA,2024,22.725074657076085,0.02666239648979829,0.12333334406897042,0.12333334406897042
18097380402,NA,2025,24.618069861862455,0.08329984536252932,0.9101007029888618,0.9101007029888618
18097380402,NA,2026,25.91973899694727,0.05287454062762742,0.5858701031366071,0.5858701031366071
18097380402,NA,2027,27.48979902281451,0.06057391341989038,0.7303928220651176,0.7303928220651176
18097380402,NA,2028,28.938041875474184,0.05268291890594545,0.6444347230225446,0.6444347230225446
18097380403,NA,2024,17.24504715100703,0.03470282906042166,0.1871791010058364,0.1871791010058364
18097380403,NA,2025,17.662545143530412,0.024209733314588533,0.027687292185950462,0.027687292185950462
18097380403,NA,2026,18.1480673015856,0.02748879927041692,0.17111596169263352,0.17111596169263352
18097380403,NA,2027,18.604827553705356,0.025168534176631008,0.1505518291100304,0.1505518291100304
18097380403,NA,2028,19.07374888456193,0.025204282571443803,0.2272985660875717,0.2272985660875717
18097380404,NA,2024,20.29979770835067,0.01864750662624548,0.05969041122804858,0.05969041122804858
18097380404,NA,2025,20.50897799327639,0.010304550219220499,-0.17996369404111473,-0.17996369404111473
18097380404,NA,2026,20.761581666714303,0.01231673628596841,-0.07676633839475305,-0.07676633839475305
18097380404,NA,2027,21.00257675528023,0.011607742244045927,-0.07153597866128393,-0.07153597866128393
18097380404,NA,2028,21.246675223092865,0.011622310474416642,0.021119060846315898,0.021119060846315898
18097380501,NA,2024,14.63106087621256,-0.1227485257065859,-1.063077130551025,-1.063077130551025
18097380501,NA,2025,15.257816437936109,0.042837328545501485,0.3058597185545134,0.3058597185545134
18097380501,NA,2026,14.427306366671733,-0.05443177761658258,-1.1673085521028557,-1.1673085521028557
18097380501,NA,2027,14.39097337361832,-0.0025183490341167403,-0.3028818071306529,-0.3028818071306529
18097380501,NA,2028,13.9218316892198,-0.03259971874164913,-0.6501881719618335,-0.6501881719618335
18097380502,NA,2024,19.87634864534401,0.1295322859208934,0.940180683941728,0.940180683941728
18097380502,NA,2025,19.982857853320837,0.005358590245989614,-0.2538234526100686,-0.2538234526100686
18097380502,NA,2026,21.165565194061372,0.05918609587386858,0.6889887649277241,0.6889887649277241
18097380502,NA,2027,21.815242906946867,0.030695032564865388,0.24106040101322776,0.24106040101322776
18097380502,NA,2028,22.72892459412068,0.04188271893515605,0.48048357729965024,0.48048357729965024
18097380600,NA,2024,17.59419178842254,-0.04320377697894329,-0.4314451072411882,-0.4314451072411882
18097380600,NA,2025,17.86017291039913,0.015117552722803351,-0.10808943609515267,-0.10808943609515267
18097380600,NA,2026,17.818497547659863,-0.0023334243709924873,-0.31612175921125896,-0.31612175921125896
18097380600,NA,2027,17.866079932708914,0.0026703926591891136,-0.21790474432439227,-0.21790474432439227
18097380600,NA,2028,17.887766729866815,0.001213853136198928,-0.1368852826310329,-0.1368852826310329
18097380700,NA,2024,30.407151639528166,0.25809213954645216,1.9610214278098326,1.9610214278098326
18097380700,NA,2025,29.5894297635839,-0.02689241944257803,-0.735439115109366,-0.735439115109366
18097380700,NA,2026,33.08689107088257,0.11819968601094977,1.653157215492967,1.653157215492967
18097380700,NA,2027,33.94520602113275,0.025941239036674446,0.16320657149339607,0.16320657149339607
18097380700,NA,2028,36.41761084848704,0.07283516929651523,0.9503535531705634,0.9503535531705634
18097380901,NA,2024,31.54006165565972,0.05472055306644963,0.3461315864713097,0.3461315864713097
18097380901,NA,2025,32.52065670640907,0.031090460806800113,0.1304396141020395,0.1304396141020395
18097380901,NA,2026,33.26650745322458,0.022934676674856824,0.09671036602482662,0.09671036602482662
18097380901,NA,2027,33.928325168679116,0.019894415318022496,0.06417652735356258,0.06417652735356258
18097380901,NA,2028,34.56006100252301,0.018619717616567666,0.12734236422477835,0.12734236422477835
18097380902,NA,2024,35.921907579159935,-0.05938120108745992,-0.559903356026287,-0.559903356026287
18097380902,NA,2025,34.64255080078253,-0.03561494543568233,-0.8656956613509371,-0.8656956613509371
18097380902,NA,2026,33.89599803435455,-0.021550167328068692,-0.6300863432807262,-0.6300863432807262
18097380902,NA,2027,33.43665970868896,-0.013551402888330344,-0.48357234170167107,-0.48357234170167107
18097380902,NA,2028,33.13214779786327,-0.00910712713167805,-0.2935616908899935,-0.2935616908899935
18097381001,NA,2025,16.781109318841523,0.031217079191572683,0.13233045094267487,0.13233045094267487
18097381001,NA,2026,15.85815788762604,-0.05499942904127375,-1.1765828835464147,-1.1765828835464147
18097381001,NA,2027,16.18773924151845,0.02078307936066004,0.07873035651455193,0.07873035651455193
18097381001,NA,2028,15.420959483451115,-0.047367933633418735,-0.8743752942684737,-0.8743752942684737
18097381002,NA,2024,47.800293309780486,0.048536318008476353,0.2970251279712547,0.2970251279712547
18097381002,NA,2025,49.71102624413112,0.03997324706707772,0.2630893832377871,0.2630893832377871
18097381002,NA,2026,51.648675284525865,0.03897825466082594,0.35883154340655515,0.35883154340655515
18097381002,NA,2027,53.58392478442253,0.037469489570364,0.3520070413474847,0.3520070413474847
18097381002,NA,2028,55.51938820064842,0.03612022493709821,0.39300672541189496,0.39300672541189496
18097381003,NA,2024,15.23107822914104,-0.15584969416601402,-1.3259198491764301,-1.3259198491764301
18097381003,NA,2025,14.55375965572685,-0.04446950919852166,-0.997923974013465,-0.997923974013465
18097381003,NA,2026,11.983412442430485,-0.17661053048137587,-3.163474156805175,-3.163474156805175
18097381003,NA,2027,11.091789291858303,-0.07440477867682749,-1.4801802751864963,-1.4801802751864963
18097381003,NA,2028,8.711485822670028,-0.21460049470426634,-3.4130292140009746,-3.4130292140009746
18097381004,NA,2024,20.316616436097146,-0.1563300644608655,-1.329734271449783,-1.329734271449783
18097381004,NA,2025,26.680083563329937,0.3132149069825736,4.343503123253436,4
18097381004,NA,2026,23.79001531534692,-0.10832305832637013,-2.04778832803642,-2.04778832803642
18097381004,NA,2027,29.354446263007,0.2338977454995781,3.5689519631877364,3.5689519631877364
18097381004,NA,2028,27.194417990402545,-0.07358436446905692,-1.2723506913808416,-1.2723506913808416
18097381101,NA,2024,31.107245396876024,-0.09201081683702206,-0.8190016691818893,-0.8190016691818893
18097381101,NA,2025,29.188614568562095,-0.061677940423056854,-1.2549035255006853,-1.2549035255006853
18097381101,NA,2026,27.9153800141398,-0.04362093142281742,-0.9906801382115931,-0.9906801382115931
