GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097310308,2024,435.18425490288223,NA,-2.2205420605728983,-2.2205420605728983
18097310308,2025,472.4064029476684,NA,-2.1548130978467053,-2.1548130978467053
18097310308,2026,510.9723647785924,NA,-2.004117757099004,-2.004117757099004
18097310308,2027,551.1609906852589,NA,-1.823470503165015,-1.823470503165015
18097310308,2028,593.2478000833707,NA,-1.6140693117082636,-1.6140693117082636
18097310309,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310309,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310309,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310309,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310309,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
18097310310,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310310,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310310,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310310,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310310,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
18097310311,2024,191.4231909784868,NA,-2.8308561042116906,-2.8308561042116906
18097310311,2025,207.79636287865412,NA,-2.7490608656903497,-2.7490608656903497
18097310311,2026,224.7607930635742,NA,-2.5496278649008257,-2.5496278649008257
18097310311,2027,242.43912041666357,NA,-2.3112875551757037,-2.3112875551757037
18097310311,2028,260.95252432846235,NA,-2.035299346249448,-2.035299346249448
18097310312,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310312,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310312,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310312,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310312,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
18097320202,2024,1427.4863920650894,NA,0.2639233421163477,0.2639233421163477
18097320202,2025,1510.3858051419932,NA,0.17622824382265306,0.17622824382265306
18097320202,2026,1598.1587727244614,NA,0.06802478782139962,0.06802478782139962
18097320202,2027,1691.054304392527,NA,-0.022304309737933507,-0.022304309737933507
18097320202,2028,1789.357567764276,NA,-0.09783542120031805,-0.09783542120031805
