GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097320206,NA,2025,0.07042457952191798,-1.7535298474566094,-0.8242519860445514,-0.5307165895601923,NA,-0.6774842878023719,2,early,-1.7535298474566094,-1.7535298474566094
18097320206,NA,2026,0.07037510557082054,-1.6968708445169136,-0.8242519860445514,-0.5307165895601923,NA,-0.6774842878023719,2,early,-1.6968708445169136,-1.6968708445169136
18097320206,NA,2027,0.07032566637565424,-1.630249461337939,-0.8242519860445514,-0.5307165895601923,NA,-0.6774842878023719,2,early,-1.630249461337939,-1.630249461337939
18097320206,NA,2028,0.07027626191200272,-1.5481036412769948,-0.8242519860445514,-0.5307165895601923,NA,-0.6774842878023719,2,early,-1.5481036412769948,-1.5481036412769948
18097320301,NA,2024,12.368919991065738,-1.7495341848710795,0.5276315023632745,1.4957661188223756,0.34892577814528997,0.7907744664436467,3,late,1.7495341848710795,1.7495341848710795
18097320301,NA,2025,12.700425710861794,-1.721724912398094,0.5276315023632745,1.4957661188223756,0.34892577814528997,0.7907744664436467,3,late,1.721724912398094,1.721724912398094
18097320301,NA,2026,14.172281800247372,-1.666430240791552,0.5276315023632745,1.4957661188223756,0.34892577814528997,0.7907744664436467,3,late,1.666430240791552,1.666430240791552
18097320301,NA,2027,15.252389484081514,-1.6011378378254348,0.5276315023632745,1.4957661188223756,0.34892577814528997,0.7907744664436467,3,late,1.6011378378254348,1.6011378378254348
18097320301,NA,2028,16.675455326106764,-1.5209456621541784,0.5276315023632745,1.4957661188223756,0.34892577814528997,0.7907744664436467,3,late,1.5209456621541784,1.5209456621541784
18097320305,NA,2024,9.718455696198662,-1.7566153583276658,2.063300329429338,1.1934515423030336,0.34892577814528997,1.2018925499592206,3,late,1.7566153583276658,1.7566153583276658
