GEOID,NAME,year,call_volume,call_volume_delta,call_volume_delta_zscore,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_delta_zscore_adj
18097340108,NA,2024,169.50291369140143,0.11101385767230942,-1.0413707973819444,-0.6807118522527463,-1.6410488061267443,-0.6623473346680163,-0.994702664349169,3,early,-1.0413707973819444
18097340108,NA,2025,173.85349507324122,0.025666705586905092,-0.3471571825215152,-0.6807118522527463,-1.6410488061267443,-0.6623473346680163,-0.994702664349169,3,early,-0.3471571825215152
18097340108,NA,2026,183.00735900508352,0.05265274608362591,-1.546685466560655,-0.6807118522527463,-1.6410488061267443,-0.6623473346680163,-0.994702664349169,3,early,-1.546685466560655
18097340108,NA,2027,191.0244683020606,0.04380757878023034,-0.72025607297461,-0.6807118522527463,-1.6410488061267443,-0.6623473346680163,-0.994702664349169,3,early,-0.72025607297461
18097340108,NA,2028,199.94021651994927,0.046673330893875375,-1.4559130766920994,-0.6807118522527463,-1.6410488061267443,-0.6623473346680163,-0.994702664349169,3,early,-1.4559130766920994
18097340111,NA,2024,256.3869120371943,0.1854678871233364,-0.2104791659730084,1.8067577152521457,-0.371442463565773,-0.014326107038939,0.47366304821581123,3,middle,0
18097340111,NA,2025,287.0334398477703,0.11953234105074007,1.2817620653771105,1.8067577152521457,-0.371442463565773,-0.014326107038939,0.47366304821581123,3,middle,0
18097340111,NA,2026,325.72983186302014,0.13481492621825764,0.27565708656991494,1.8067577152521457,-0.371442463565773,-0.014326107038939,0.47366304821581123,3,middle,0
18097340111,NA,2027,368.4575428330051,0.1311753078482334,1.1012615769024099,1.8067577152521457,-0.371442463565773,-0.014326107038939,0.47366304821581123,3,middle,0
18097340111,NA,2028,417.1074155709845,0.13203657703386673,0.7085974595858965,1.8067577152521457,-0.371442463565773,-0.014326107038939,0.47366304821581123,3,middle,0
18097340112,NA,2024,692.1432517025095,0.18239746359876952,-0.24474446001087943,-0.48221710511102966,-0.11133172324407148,-0.1738426359533586,-0.2557971547694866,3,middle,0
18097340112,NA,2025,773.8123460203358,0.11799449625050817,1.255074716135825,-0.48221710511102966,-0.11133172324407148,-0.1738426359533586,-0.2557971547694866,3,middle,0
